token	pos	chunk	NER	previous	following	capitals
million	CD	I-NP	O	538	NOTE	NC
NOTE	NN	I-NP	O	million	-	C
-	:	O	O	NOTE	Airport	NC
Airport	NNP	I-NP	ORG	-	Facilities	C
Facilities	NNP	I-NP	ORG	Airport	Co	C
Co	NNP	I-NP	ORG	Facilities	Ltd	C
Ltd	NNP	I-NP	ORG	Co	manages	C
manages	VBZ	I-VP	O	Ltd	and	NC
and	CC	I-VP	O	manages	rents	NC
rents	VBZ	I-VP	O	and	facilities	NC
facilities	NNS	I-NP	O	rents	at	NC
at	IN	I-PP	O	facilities	Haneda	NC
Haneda	NNP	I-NP	LOC	at	(	C
(	(	O	O	Haneda	Tokyo	NC
Tokyo	NNP	I-NP	LOC	(	)	C
)	)	O	O	Tokyo	and	NC
and	CC	O	O	)	Itami	NC
Itami	NNP	I-NP	LOC	and	(	C
(	(	O	O	Itami	Osaka	NC
Osaka	NNP	I-NP	LOC	(	)	C
)	)	O	O	Osaka	airports	NC
airports	NNS	I-NP	O	)	.	NC
.	.	O	O	airports	HK	NC
HK	JJ	I-NP	LOC	.	civil	C
civil	JJ	I-NP	O	HK	servants	NC
servants	NNS	I-NP	O	civil	contest	NC
contest	VB	I-VP	O	servants	ban	NC
ban	NN	I-NP	O	contest	on	NC
on	IN	I-PP	O	ban	China	NC
China	NNP	I-NP	LOC	on	panel	C
panel	NN	I-NP	O	China	.	NC
.	.	O	O	panel	HONG	NC
HONG	IN	I-PP	LOC	.	KONG	C
KONG	VBG	I-VP	LOC	HONG	1996-08-29	C
1996-08-29	CD	I-NP	O	KONG	Senior	NC
Senior	NNP	I-NP	O	1996-08-29	Hong	C
Hong	NNP	I-NP	LOC	Senior	Kong	C
Kong	NNP	I-NP	LOC	Hong	civil	C
civil	JJ	I-NP	O	Kong	servants	NC
servants	NNS	I-NP	O	civil	were	NC
were	VBD	I-VP	O	servants	given	NC
given	VBN	I-VP	O	were	the	NC
the	DT	I-NP	O	given	go-ahead	NC
go-ahead	NN	I-NP	O	the	on	NC
on	IN	I-PP	O	go-ahead	Thursday	NC
Thursday	NNP	I-NP	O	on	to	C
to	TO	I-VP	O	Thursday	challenge	NC
challenge	VB	I-VP	O	to	a	NC
a	DT	I-NP	O	challenge	government	NC
government	NN	I-NP	O	a	ban	NC
ban	NN	I-NP	O	government	on	NC
on	IN	I-PP	O	ban	them	NC
them	PRP	I-NP	O	on	standing	NC
standing	VBG	I-VP	O	them	for	NC
for	IN	I-PP	O	standing	the	NC
the	DT	I-NP	O	for	Beijing-backed	NC
Beijing-backed	JJ	I-NP	MISC	the	panel	C
panel	NN	I-NP	O	Beijing-backed	to	NC
to	TO	I-VP	O	panel	choose	NC
choose	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	choose	territory	NC
territory	NN	I-NP	O	the	's	NC
's	POS	B-NP	O	territory	first	NC
first	JJ	I-NP	O	's	post-handover	NC
post-handover	NN	I-NP	O	first	leader	NC
leader	NN	I-NP	O	post-handover	and	NC
and	CC	I-NP	O	leader	lawmakers	NC
lawmakers	NNS	I-NP	O	and	.	NC
.	.	O	O	lawmakers	The	NC
The	DT	I-NP	O	.	Supreme	C
Supreme	NNP	I-NP	ORG	The	Court	C
Court	NNP	I-NP	ORG	Supreme	ruled	C
ruled	VBD	I-VP	O	Court	that	NC
that	IN	I-SBAR	O	ruled	a	NC
a	DT	I-NP	O	that	judicial	NC
judicial	JJ	I-NP	O	a	hearing	NC
hearing	NN	I-NP	O	judicial	contesting	NC
contesting	VBG	I-VP	O	hearing	the	NC
the	DT	I-NP	O	contesting	ban	NC
ban	NN	I-NP	O	the	would	NC
would	MD	I-VP	O	ban	be	NC
be	VB	I-VP	O	would	heard	NC
heard	VBN	I-VP	O	be	on	NC
on	IN	I-PP	O	heard	September	NC
September	NNP	I-NP	O	on	11	C
11	CD	I-NP	O	September	,	NC
,	,	O	O	11	three	NC
three	CD	I-NP	O	,	days	NC
days	NNS	I-NP	O	three	before	NC
before	IN	I-PP	O	days	the	NC
the	DT	I-NP	O	before	nomination	NC
nomination	NN	I-NP	O	the	period	NC
period	NN	I-NP	O	nomination	for	NC
for	IN	I-PP	O	period	the	NC
the	DT	I-NP	O	for	Selection	NC
Selection	NNP	I-NP	ORG	the	Committee	C
Committee	NNP	I-NP	ORG	Selection	closes	C
closes	VBZ	I-VP	O	Committee	.	NC
.	.	O	O	closes	The	NC
The	DT	I-NP	O	.	government	C
government	NN	I-NP	O	The	maintains	NC
maintains	VBZ	I-VP	O	government	the	NC
the	DT	I-NP	O	maintains	ban	NC
ban	NN	I-NP	O	the	,	NC
,	,	O	O	ban	announced	NC
announced	VBD	I-VP	O	,	earlier	NC
earlier	RB	I-NP	O	announced	this	NC
this	DT	I-NP	O	earlier	month	NC
month	NN	I-NP	O	this	,	NC
,	,	O	O	month	is	NC
is	VBZ	I-VP	O	,	necessary	NC
necessary	JJ	I-ADJP	O	is	to	NC
to	TO	I-VP	O	necessary	avoid	NC
avoid	VB	I-VP	O	to	a	NC
a	DT	I-NP	O	avoid	possible	NC
possible	JJ	I-NP	O	a	conflict	NC
conflict	NN	I-NP	O	possible	of	NC
of	IN	I-PP	O	conflict	interest	NC
interest	NN	I-NP	O	of	because	NC
because	IN	I-SBAR	O	interest	civil	NC
civil	JJ	I-NP	O	because	servants	NC
servants	NNS	I-NP	O	civil	are	NC
are	VBP	I-VP	O	servants	involved	NC
involved	VBN	I-VP	O	are	in	NC
in	IN	I-PP	O	involved	determining	NC
determining	VBG	I-VP	O	in	government	NC
government	NN	I-NP	O	determining	policy	NC
policy	NN	I-NP	O	government	.	NC
.	.	O	O	policy	Civil	NC
Civil	JJ	I-NP	O	.	servants	C
servants	NNS	I-NP	O	Civil	argue	NC
argue	VBP	I-VP	O	servants	the	NC
the	DT	I-NP	O	argue	ban	NC
ban	NN	I-NP	O	the	stymies	NC
stymies	VBZ	I-VP	O	ban	their	NC
their	PRP$	I-NP	O	stymies	political	NC
political	JJ	I-NP	O	their	rights	NC
rights	NNS	I-NP	O	political	.	NC
.	.	O	O	rights	The	NC
The	DT	I-NP	O	.	400-strong	C
400-strong	JJ	I-NP	O	The	Selection	NC
Selection	NNP	I-NP	ORG	400-strong	Committee	C
Committee	NNP	I-NP	ORG	Selection	will	C
will	MD	I-VP	O	Committee	select	NC
select	VB	I-VP	O	will	Hong	NC
Hong	NNP	I-NP	LOC	select	Kong	C
Kong	NNP	I-NP	LOC	Hong	's	C
's	POS	B-NP	O	Kong	future	NC
future	JJ	I-NP	O	's	chief	NC
chief	NN	I-NP	O	future	executive	NC
executive	NN	I-NP	O	chief	to	NC
to	TO	I-VP	O	executive	replace	NC
replace	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	replace	British	NC
British	JJ	I-NP	MISC	the	governor	C
governor	NN	I-NP	O	British	and	NC
and	CC	O	O	governor	a	NC
a	DT	I-NP	O	and	provisional	NC
provisional	JJ	I-NP	O	a	legislature	NC
legislature	NN	I-NP	O	provisional	to	NC
to	TO	I-VP	O	legislature	take	NC
take	VB	I-VP	O	to	over	NC
over	IN	I-PP	O	take	from	NC
from	IN	B-PP	O	over	the	NC
the	DT	I-NP	O	from	elected	NC
elected	VBN	I-NP	O	the	chamber	NC
chamber	NN	I-NP	O	elected	which	NC
which	WDT	B-NP	O	chamber	Beijing	NC
Beijing	NNP	B-NP	LOC	which	plans	C
plans	VBZ	I-VP	O	Beijing	to	NC
to	TO	I-VP	O	plans	dissolve	NC
dissolve	VB	I-VP	O	to	.	NC
.	.	O	O	dissolve	Hong	NC
Hong	NNP	I-NP	LOC	.	Kong	C
Kong	NNP	I-NP	LOC	Hong	,	C
,	,	O	O	Kong	a	NC
a	DT	I-NP	O	,	British	NC
British	JJ	I-NP	MISC	a	colony	C
colony	NN	I-NP	O	British	for	NC
for	IN	I-PP	O	colony	more	NC
more	RBR	I-NP	O	for	than	NC
than	IN	I-NP	O	more	150	NC
150	CD	I-NP	O	than	years	NC
years	NNS	I-NP	O	150	,	NC
,	,	O	O	years	will	NC
will	MD	I-VP	O	,	be	NC
be	VB	I-VP	O	will	handed	NC
handed	VBN	I-VP	O	be	back	NC
back	RB	I-ADVP	O	handed	to	NC
to	TO	I-PP	O	back	China	NC
China	NNP	I-NP	LOC	to	at	C
at	IN	I-PP	O	China	midnight	NC
midnight	NN	I-NP	O	at	on	NC
on	IN	I-PP	O	midnight	June	NC
June	NNP	I-NP	O	on	30	C
30	CD	I-NP	O	June	next	NC
next	JJ	B-NP	O	30	year	NC
year	NN	I-NP	O	next	.	NC
.	.	O	O	year	China	NC
China	NNP	I-NP	LOC	.	intends	C
intends	VBZ	I-VP	O	China	to	NC
to	TO	I-VP	O	intends	dismantle	NC
dismantle	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	dismantle	territory	NC
territory	NN	I-NP	O	the	's	NC
's	POS	B-NP	O	territory	first	NC
first	JJ	I-NP	O	's	fully-elected	NC
fully-elected	JJ	I-NP	O	first	legislature	NC
legislature	NN	I-NP	O	fully-elected	because	NC
because	IN	I-SBAR	O	legislature	it	NC
it	PRP	I-NP	O	because	opposes	NC
opposes	VBZ	I-VP	O	it	Britain	NC
Britain	NNP	I-NP	LOC	opposes	's	C
's	POS	B-NP	O	Britain	recent	NC
recent	JJ	I-NP	O	's	electoral	NC
electoral	JJ	I-NP	O	recent	reforms	NC
reforms	NNS	I-NP	O	electoral	and	NC
and	CC	O	O	reforms	install	NC
install	VB	I-VP	O	and	an	NC
an	DT	I-NP	O	install	interim	NC
interim	JJ	I-NP	O	an	appointed	NC
appointed	VBN	I-NP	O	interim	chamber	NC
chamber	NN	I-NP	O	appointed	,	NC
,	,	O	O	chamber	a	NC
a	DT	I-NP	O	,	decision	NC
decision	NN	I-NP	O	a	that	NC
that	WDT	B-NP	O	decision	has	NC
has	VBZ	I-VP	O	that	generated	NC
generated	VBN	I-VP	O	has	considerable	NC
considerable	JJ	I-NP	O	generated	controversy	NC
controversy	NN	I-NP	O	considerable	.	NC
.	.	O	O	controversy	The	NC
The	DT	I-NP	O	.	judicial	C
judicial	JJ	I-NP	O	The	review	NC
review	NN	I-NP	O	judicial	sought	NC
sought	VBN	I-VP	O	review	by	NC
by	IN	I-PP	O	sought	directorate-grade	NC
directorate-grade	JJ	I-NP	O	by	bureaucrats	NC
bureaucrats	NNS	I-NP	O	directorate-grade	will	NC
will	MD	I-VP	O	bureaucrats	apply	NC
apply	VB	I-VP	O	will	to	NC
to	TO	I-PP	O	apply	only	NC
only	RB	I-NP	O	to	about	NC
about	RB	I-NP	O	only	1,000	NC
1,000	CD	I-NP	O	about	of	NC
of	IN	I-PP	O	1,000	the	NC
the	DT	I-NP	O	of	approximately	NC
approximately	RB	I-NP	O	the	33,000	NC
33,000	CD	I-NP	O	approximately	civil	NC
civil	JJ	I-NP	O	33,000	servants	NC
servants	NNS	I-NP	O	civil	affected	NC
affected	VBD	I-VP	O	servants	.	NC
.	.	O	O	affected	Police	NC
Police	NNS	I-NP	O	.	unions	C
unions	NNS	I-NP	O	Police	are	NC
are	VBP	I-VP	O	unions	not	NC
not	RB	I-VP	O	are	contesting	NC
contesting	VBG	I-VP	O	not	the	NC
the	DT	I-NP	O	contesting	ban	NC
ban	NN	I-NP	O	the	,	NC
,	,	O	O	ban	which	NC
which	WDT	I-NP	O	,	affects	NC
affects	VBZ	I-VP	O	which	all	NC
all	DT	I-NP	O	affects	27,000	NC
27,000	CD	I-NP	O	all	officers	NC
officers	NNS	I-NP	O	27,000	,	NC
,	,	O	O	officers	and	NC
and	CC	O	O	,	nor	NC
nor	CC	O	O	and	are	NC
are	VBP	O	O	nor	the	NC
the	DT	I-NP	O	are	very	NC
very	JJ	I-NP	O	the	top	NC
top	JJ	I-NP	O	very	tier	NC
tier	NN	I-NP	O	top	of	NC
of	IN	I-PP	O	tier	Hong	NC
Hong	NNP	I-NP	LOC	of	Kong	C
Kong	NNP	I-NP	LOC	Hong	's	C
's	POS	B-NP	O	Kong	mandarin	NC
mandarin	NN	I-NP	O	's	class	NC
class	NN	I-NP	O	mandarin	,	NC
,	,	O	O	class	the	NC
the	DT	I-NP	O	,	policy	NC
policy	NN	I-NP	O	the	secretaries	NC
secretaries	NNS	I-NP	O	policy	.	NC
.	.	O	O	secretaries	More	NC
More	JJR	I-NP	O	.	than	C
than	IN	I-NP	O	More	16,000	NC
16,000	CD	I-NP	O	than	application	NC
application	NN	I-NP	O	16,000	forms	NC
forms	NNS	I-NP	O	application	for	NC
for	IN	I-PP	O	forms	places	NC
places	NNS	I-NP	O	for	on	NC
on	IN	I-PP	O	places	the	NC
the	DT	I-NP	O	on	Selection	NC
Selection	NNP	I-NP	ORG	the	Committee	C
Committee	NNP	I-NP	ORG	Selection	have	C
have	VBP	I-VP	O	Committee	been	NC
been	VBN	I-VP	O	have	handed	NC
handed	VBN	I-VP	O	been	out	NC
out	RP	I-PRT	O	handed	since	NC
since	IN	I-PP	O	out	the	NC
the	DT	I-NP	O	since	nomination	NC
nomination	NN	I-NP	O	the	period	NC
period	NN	I-NP	O	nomination	opened	NC
opened	VBD	I-VP	O	period	.	NC
.	.	O	O	opened	It	NC
It	PRP	I-NP	O	.	closes	C
closes	VBZ	I-VP	O	It	on	NC
on	IN	I-PP	O	closes	September	NC
September	NNP	I-NP	O	on	14	C
14	CD	I-NP	O	September	.	NC
.	.	O	O	14	Singapore	NC
Singapore	NNP	I-NP	ORG	.	Refining	C
Refining	NNP	I-NP	ORG	Singapore	Company	C
Company	NNP	I-NP	ORG	Refining	expected	C
expected	VBD	I-VP	O	Company	to	NC
to	TO	I-VP	O	expected	shut	NC
shut	VB	I-VP	O	to	CDU	NC
CDU	NNP	I-NP	ORG	shut	3	C
3	CD	I-NP	ORG	CDU	.	NC
.	.	O	O	3	SINGAPORE	NC
SINGAPORE	JJR	I-NP	LOC	.	1996-08-29	C
1996-08-29	CD	I-NP	O	SINGAPORE	Singapore	NC
Singapore	NNP	I-NP	ORG	1996-08-29	Refining	C
Refining	NNP	I-NP	ORG	Singapore	Company	C
Company	NNP	I-NP	ORG	Refining	(	C
(	(	O	O	Company	SRC	NC
SRC	NNP	O	ORG	(	)	C
)	)	O	O	SRC	is	NC
is	VBZ	I-VP	O	)	expected	NC
expected	VBN	I-VP	O	is	to	NC
to	TO	I-PP	O	expected	shutdown	NC
shutdown	NN	I-NP	O	to	its	NC
its	PRP$	B-NP	O	shutdown	60,000	NC
60,000	CD	I-NP	O	its	barrel-per-day	NC
barrel-per-day	JJ	I-NP	O	60,000	(	NC
(	(	I-NP	O	barrel-per-day	bpd	NC
bpd	JJ	I-NP	O	(	)	NC
)	)	I-NP	O	bpd	crude	NC
crude	NN	I-NP	O	)	distillation	NC
distillation	NN	I-NP	O	crude	unit	NC
unit	NN	I-NP	O	distillation	(	NC
(	(	O	O	unit	CDU	NC
CDU	NNP	I-NP	ORG	(	)	C
)	)	O	O	CDU	in	NC
in	IN	I-PP	O	)	September	NC
September	NNP	I-NP	O	in	,	C
,	,	O	O	September	an	NC
an	DT	I-NP	O	,	industry	NC
industry	NN	I-NP	O	an	source	NC
source	NN	I-NP	O	industry	said	NC
said	VBD	I-VP	O	source	on	NC
on	IN	I-PP	O	said	Thursday	NC
Thursday	NNP	I-NP	O	on	.	C
.	.	O	O	Thursday	""""	NC
""""	""""	O	O	.	They	NC
They	PRP	I-NP	O	""""	think	C
think	VBP	I-VP	O	They	something	NC
something	NN	I-NP	O	think	is	NC
is	VBZ	I-VP	O	something	stuck	NC
stuck	VBN	I-VP	O	is	,	NC
,	,	O	O	stuck	""""	NC
""""	""""	O	O	,	the	NC
the	DT	I-NP	O	""""	source	NC
source	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	source	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	But	NC
But	CC	O	O	""""	nothing	C
nothing	NN	I-NP	O	But	has	NC
has	VBZ	I-VP	O	nothing	been	NC
been	VBN	I-VP	O	has	decided	NC
decided	VBN	I-VP	O	been	as	NC
as	IN	I-SBAR	O	decided	they	NC
they	PRP	I-NP	O	as	are	NC
are	VBP	I-VP	O	they	still	NC
still	RB	I-VP	O	are	waiting	NC
waiting	VBG	I-VP	O	still	for	NC
for	IN	I-PP	O	waiting	an	NC
an	DT	I-NP	O	for	X-ray	NC
X-ray	NN	I-NP	O	an	machine	C
machine	NN	I-NP	O	X-ray	to	NC
to	TO	I-VP	O	machine	determine	NC
determine	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	determine	problem	NC
problem	NN	I-NP	O	the	.	NC
.	.	O	O	problem	""""	NC
""""	""""	O	O	.	The	NC
The	DT	I-NP	O	""""	source	C
source	NN	I-NP	O	The	said	NC
said	VBD	I-VP	O	source	the	NC
the	DT	I-NP	O	said	problem	NC
problem	NN	I-NP	O	the	was	NC
was	VBD	I-VP	O	problem	discovered	NC
discovered	VBN	I-VP	O	was	during	NC
during	IN	I-PP	O	discovered	the	NC
the	DT	I-NP	O	during	past	NC
past	JJ	I-NP	O	the	month	NC
month	NN	I-NP	O	past	during	NC
during	IN	I-PP	O	month	which	NC
which	WDT	I-NP	O	during	time	NC
time	NN	I-NP	O	which	CDU	NC
CDU	NNP	I-NP	ORG	time	No.3	C
No.3	JJ	I-NP	ORG	CDU	's	C
's	POS	B-NP	O	No.3	production	NC
production	NN	I-NP	O	's	has	NC
has	VBZ	I-VP	O	production	varied	NC
varied	JJ	I-NP	O	has	from	NC
from	IN	I-PP	O	varied	maximum	NC
maximum	NN	I-NP	O	from	capacity	NC
capacity	NN	I-NP	O	maximum	of	NC
of	IN	I-PP	O	capacity	60,000	NC
60,000	CD	I-NP	O	of	bpd	NC
bpd	NN	I-NP	O	60,000	to	NC
to	TO	I-PP	O	bpd	as	NC
as	RB	I-NP	O	to	low	NC
low	JJ	I-NP	O	as	as	NC
as	IN	I-NP	O	low	40,000	NC
40,000	CD	I-NP	O	as	bpd	NC
bpd	NNS	I-NP	O	40,000	,	NC
,	,	O	O	bpd	depending	NC
depending	VBG	I-PP	O	,	on	NC
on	IN	B-PP	O	depending	the	NC
the	DT	I-NP	O	on	crude	NC
crude	NN	I-NP	O	the	being	NC
being	VBG	I-VP	O	crude	run	NC
run	VB	I-VP	O	being	.	NC
.	.	O	O	run	""""	NC
""""	""""	O	O	.	We	NC
We	PRP	I-NP	O	""""	are	C
are	VBP	I-VP	O	We	having	NC
having	VBG	I-VP	O	are	a	NC
a	DT	I-NP	O	having	lot	NC
lot	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	lot	problems	NC
problems	NNS	I-NP	O	of	,	NC
,	,	O	O	problems	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	a	NC
a	DT	I-NP	O	said	source	NC
source	NN	I-NP	O	a	.	NC
.	.	O	O	source	An	NC
An	DT	I-NP	O	.	earlier	C
earlier	JJR	I-NP	O	An	problem	NC
problem	NN	I-NP	O	earlier	with	NC
with	IN	I-PP	O	problem	CDU	NC
CDU	NNP	I-NP	ORG	with	No	C
No	DT	I-NP	ORG	CDU	.	C
.	.	O	ORG	No	3	NC
3	CD	I-NP	ORG	.	arose	NC
arose	VBD	I-VP	O	3	on	NC
on	IN	I-PP	O	arose	July	NC
July	NNP	I-NP	O	on	24	C
24	CD	I-NP	O	July	when	NC
when	WRB	I-ADVP	O	24	an	NC
an	DT	I-NP	O	when	industry	NC
industry	NN	I-NP	O	an	source	NC
source	NN	I-NP	O	industry	said	NC
said	VBD	I-VP	O	source	the	NC
the	DT	I-NP	O	said	CDU	NC
CDU	NNP	I-NP	ORG	the	would	C
would	MD	I-VP	O	CDU	be	NC
be	VB	I-VP	O	would	closed	NC
closed	VBN	I-VP	O	be	down	NC
down	RP	I-PRT	O	closed	briefly	NC
briefly	NN	I-ADVP	O	down	in	NC
in	IN	I-PP	O	briefly	August	NC
August	NNP	I-NP	O	in	for	C
for	IN	I-PP	O	August	repairs	NC
repairs	NNS	I-NP	O	for	to	NC
to	TO	I-PP	O	repairs	a	NC
a	DT	I-NP	O	to	heat	NC
heat	NN	I-NP	O	a	exchanger	NC
exchanger	NN	I-NP	O	heat	.	NC
.	.	O	O	exchanger	But	NC
But	CC	O	O	.	by	C
by	IN	I-PP	O	But	mid-August	NC
mid-August	NNP	I-NP	O	by	,	NC
,	,	O	O	mid-August	a	NC
a	DT	I-NP	O	,	company	NC
company	NN	I-NP	O	a	spokesman	NC
spokesman	NN	I-NP	O	company	said	NC
said	VBD	I-VP	O	spokesman	repairs	NC
repairs	NNS	I-NP	O	said	had	NC
had	VBD	I-VP	O	repairs	been	NC
been	VBN	I-VP	O	had	carried	NC
carried	VBN	I-VP	O	been	out	NC
out	RB	I-ADVP	O	carried	without	NC
without	IN	I-PP	O	out	any	NC
any	DT	I-NP	O	without	shutdown	NC
shutdown	NN	I-NP	O	any	.	NC
.	.	O	O	shutdown	The	NC
The	DT	I-NP	O	.	285,000	C
285,000	CD	I-NP	O	The	bpd	NC
bpd	JJ	I-NP	O	285,000	SRC	NC
SRC	NNP	I-NP	ORG	bpd	refinery	C
refinery	NN	I-NP	O	SRC	is	NC
is	VBZ	I-VP	O	refinery	co-owned	NC
co-owned	VBN	I-VP	O	is	by	NC
by	IN	I-PP	O	co-owned	the	NC
the	DT	I-NP	O	by	Singapore	NC
Singapore	NNP	I-NP	ORG	the	Petroleum	C
Petroleum	NNP	I-NP	ORG	Singapore	Company	C
Company	NNP	I-NP	ORG	Petroleum	,	C
,	,	O	O	Company	British	NC
British	NNP	I-NP	ORG	,	Petrolem	C
Petrolem	NNP	I-NP	ORG	British	and	C
and	CC	I-NP	O	Petrolem	Caltex	NC
Caltex	NNS	I-NP	ORG	and	,	C
,	,	O	O	Caltex	the	NC
the	DT	I-NP	O	,	joint-venture	NC
joint-venture	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	joint-venture	U.S.	NC
U.S.	NNP	I-NP	LOC	of	majors	C
majors	NNS	I-NP	O	U.S.	Chevron	NC
Chevron	NNP	I-NP	ORG	majors	Corp	C
Corp	NNP	I-NP	ORG	Chevron	and	C
and	CC	O	O	Corp	Texaco	NC
Texaco	NNP	I-NP	ORG	and	Inc	C
Inc	NNP	I-NP	ORG	Texaco	.	C
.	.	O	O	Inc	--	NC
--	:	I-NP	O	.	Singapore	NC
Singapore	NNP	I-NP	ORG	--	Newsroom	C
Newsroom	NNP	I-NP	ORG	Singapore	(	C
(	(	O	O	Newsroom	+65-8703086	NC
+65-8703086	CD	I-NP	O	(	)	NC
)	)	O	O	+65-8703086	Loxley	NC
Loxley	NNP	I-NP	ORG	)	H1	C
H1	NNP	I-NP	O	Loxley	net	C
net	JJ	I-NP	O	H1	rises	NC
rises	NNS	I-NP	O	net	to	NC
to	TO	I-PP	O	rises	332.66	NC
332.66	CD	I-NP	O	to	mln	NC
mln	JJ	I-NP	O	332.66	baht	NC
baht	NN	I-NP	O	mln	.	NC
.	.	O	O	baht	BANGKOK	NC
BANGKOK	NNP	I-NP	LOC	.	1996-08-29	C
1996-08-29	CD	I-NP	O	BANGKOK	Reviewed	NC
Reviewed	VBN	I-NP	O	1996-08-29	financial	C
financial	JJ	I-NP	O	Reviewed	results	NC
results	NNS	I-NP	O	financial	for	NC
for	IN	I-PP	O	results	the	NC
the	DT	I-NP	O	for	first	NC
first	JJ	I-NP	O	the	six	NC
six	CD	I-NP	O	first	months	NC
months	NNS	I-NP	O	six	ended	NC
ended	VBD	I-VP	O	months	June	NC
June	NNP	I-NP	O	ended	30	C
30	CD	I-NP	O	June	,	NC
,	,	I-NP	O	30	1996	NC
1996	CD	I-NP	O	,	.	NC
.	.	O	O	1996	(	NC
(	(	O	O	.	in	NC
in	IN	I-PP	O	(	millions	NC
millions	NNS	I-NP	O	in	of	NC
of	IN	I-PP	O	millions	baht	NC
baht	NN	I-NP	O	of	unless	NC
unless	IN	I-SBAR	O	baht	stated	NC
stated	JJ	I-NP	O	unless	)	NC
)	)	O	O	stated	Six	NC
Six	CD	I-NP	O	)	months	C
months	NNS	I-NP	O	Six	1996	NC
1996	CD	I-NP	O	months	1995	NC
1995	CD	I-NP	O	1996	Shr	NC
Shr	NN	I-NP	O	1995	(	C
(	(	O	O	Shr	baht	NC
baht	NN	I-NP	O	(	)	NC
)	)	O	O	baht	8.32	NC
8.32	CD	I-NP	O	)	vs	NC
vs	NNP	O	O	8.32	6.66	NC
6.66	CD	O	O	vs	Net	NC
Net	JJ	I-NP	O	6.66	332.66	C
332.66	CD	I-NP	O	Net	vs	NC
vs	NNP	O	O	332.66	266.37	NC
266.37	CD	I-NP	O	vs	NOTES	NC
NOTES	NNS	I-NP	O	266.37	:	C
:	:	O	O	NOTES	Second	NC
Second	NNP	I-NP	O	:	quarter	C
quarter	NN	I-NP	O	Second	figures	NC
figures	NNS	I-NP	O	quarter	not	NC
not	RB	I-VP	O	figures	available	NC
available	JJ	I-ADJP	O	not	.	NC
.	.	O	O	available	Full	NC
Full	NN	I-NP	O	.	name	C
name	NN	I-NP	O	Full	of	NC
of	IN	I-PP	O	name	company	NC
company	NN	I-NP	O	of	is	NC
is	VBZ	I-VP	O	company	Loxley	NC
Loxley	NNP	I-NP	ORG	is	Publications	C
Publications	NNP	I-NP	ORG	Loxley	Plc	C
Plc	NNP	I-NP	ORG	Publications	.	C
.	.	O	O	Plc	--	NC
--	:	I-NP	O	.	Bangkok	NC
Bangkok	NNP	I-NP	LOC	--	newsroom	C
newsroom	NN	I-NP	O	Bangkok	662-252-9950	NC
662-252-9950	CD	I-NP	O	newsroom	INDICATORS	NC
INDICATORS	NNS	I-NP	O	662-252-9950	-	C
-	:	O	O	INDICATORS	Spain	NC
Spain	NNP	I-NP	LOC	-	-	C
-	:	O	O	Spain	updated	NC
updated	VBN	I-NP	O	-	August	NC
August	NNP	I-NP	O	updated	29	C
29	CD	I-NP	O	August	.	NC
.	.	O	O	29	INDICATORS	NC
INDICATORS	NNS	I-NP	O	.	-	C
-	:	O	O	INDICATORS	monthly	NC
monthly	JJ	I-ADVP	O	-	MTH	NC
MTH	NNP	I-NP	O	monthly	/	C
/	SYM	O	O	MTH	MTH	NC
MTH	NNP	I-NP	O	/	PVS	C
PVS	NNP	I-NP	O	MTH	YR-AGO	C
YR-AGO	VBD	I-VP	O	PVS	INDEX	C
INDEX	NNP	I-NP	O	YR-AGO	TOTAL	C
TOTAL	NN	I-NP	O	INDEX	CPI	C
CPI	NNP	I-NP	O	TOTAL	(	C
(	(	O	O	CPI	%	NC
%	NN	I-NP	O	(	)	NC
)	)	O	O	%	Jul	NC
Jul	NNP	I-NP	O	)	+0.1	C
+0.1	NNP	I-NP	O	Jul	-	NC
-	:	O	O	+0.1	0.1	NC
0.1	CD	I-NP	O	-	+0.0	NC
+0.0	CD	I-NP	O	0.1	119.3**	NC
119.3**	CD	I-NP	O	+0.0	-	NC
-	:	I-NP	O	119.3**	Yr	NC
Yr	NN	I-NP	O	-	/	C
/	SYM	O	O	Yr	yr	NC
yr	NN	I-NP	O	/	Inflation	NC
Inflation	NN	I-NP	O	yr	(	C
(	(	O	O	Inflation	%	NC
%	NN	I-NP	O	(	)	NC
)	)	O	O	%	+3.7	NC
+3.7	CD	I-NP	O	)	+3.6	NC
+3.6	CD	I-NP	O	+3.7	+4.7	NC
+4.7	CD	I-NP	O	+3.6	119.3	NC
119.3	CD	I-NP	O	+4.7	-	NC
-	:	I-NP	O	119.3	Core	NC
Core	NNP	I-NP	O	-	Inflation	C
Inflation	NN	I-NP	O	Core	+0.1	C
+0.1	CD	I-NP	O	Inflation	+0,2	NC
+0,2	CD	I-NP	O	+0.1	+0,2	NC
+0,2	CD	I-NP	O	+0,2	-	NC
-	:	I-NP	O	+0,2	-	NC
-	:	O	O	-	Yr	NC
