token	pos	chunk	NER	previous	following	capitals
Minister	NNP	I-NP	O	Prime	Jim	C
Jim	NNP	I-NP	PER	Minister	Bolger	C
Bolger	NNP	I-NP	PER	Jim	rang	C
rang	VBD	I-VP	O	Bolger	him	NC
him	PRP	I-NP	O	rang	today	NC
today	NN	B-NP	O	him	to	NC
to	TO	I-PP	O	today	offer	NC
offer	VB	I-NP	O	to	his	NC
his	PRP$	I-NP	O	offer	congratulations	NC
congratulations	NNS	I-NP	O	his	.	NC
.	.	O	O	congratulations	He	NC
He	PRP	I-NP	O	.	thanked	C
thanked	VBD	I-VP	O	He	us	NC
us	PRP	I-NP	O	thanked	on	NC
on	IN	I-PP	O	us	behalf	NC
behalf	NN	I-NP	O	on	of	NC
of	IN	I-PP	O	behalf	the	NC
the	DT	I-NP	O	of	country	NC
country	NN	I-NP	O	the	,	NC
,	,	O	O	country	which	NC
which	WDT	I-NP	O	,	is	NC
is	VBZ	I-VP	O	which	really	NC
really	RB	I-ADVP	O	is	nice	NC
nice	JJ	I-ADJP	O	really	for	NC
for	IN	I-PP	O	nice	the	NC
the	DT	I-NP	O	for	team	NC
team	NN	I-NP	O	the	,	NC
,	,	O	O	team	and	NC
and	CC	O	O	,	I	NC
I	PRP	I-NP	O	and	understand	C
understand	VBP	I-VP	O	I	we	NC
we	PRP	I-NP	O	understand	had	NC
had	VBD	I-VP	O	we	tremendous	NC
tremendous	JJ	I-NP	O	had	support	NC
support	NN	I-NP	O	tremendous	at	NC
at	IN	I-PP	O	support	home	NC
home	NN	I-NP	O	at	.	NC
.	.	O	O	home	'	NC
'	''	O	O	.	'	NC
'	''	O	O	'	Australian	NC
Australian	JJ	I-NP	MISC	'	Rules	C
Rules	NNS	I-NP	MISC	Australian	-	C
-	:	O	O	Rules	AFL	NC
AFL	JJ	I-NP	ORG	-	results	C
results	NNS	I-NP	O	AFL	and	NC
and	CC	O	O	results	standings	NC
standings	NNS	I-NP	O	and	.	NC
.	.	O	O	standings	MELBOURNE	NC
MELBOURNE	NNP	I-NP	LOC	.	1996-08-26	C
1996-08-26	CD	I-NP	O	MELBOURNE	Results	NC
Results	NNS	I-NP	O	1996-08-26	of	C
of	IN	I-PP	O	Results	Australian	NC
Australian	NNP	I-NP	MISC	of	Rules	C
Rules	NNP	I-NP	MISC	Australian	matches	C
matches	NNS	I-NP	O	Rules	played	NC
played	VBD	I-VP	O	matches	at	NC
at	IN	I-PP	O	played	the	NC
the	DT	I-NP	O	at	weekend	NC
weekend	NN	I-NP	O	the	.	NC
.	.	O	O	weekend	Played	NC
Played	NNP	I-NP	O	.	Sunday	C
Sunday	NNP	I-NP	O	Played	:	C
:	:	O	O	Sunday	Adelaide	NC
Adelaide	IN	I-PP	ORG	:	14.12	C
14.12	CD	I-NP	O	Adelaide	(	NC
(	(	O	O	14.12	96	NC
96	CD	I-NP	O	(	)	NC
)	)	O	O	96	Collingwood	NC
Collingwood	NNP	I-NP	ORG	)	24	C
24	CD	I-NP	O	Collingwood	.	NC
.	.	O	O	24	9	NC
9	CD	I-NP	O	.	(	NC
(	(	O	O	9	153	NC
153	CD	I-NP	O	(	)	NC
)	)	O	O	153	West	NC
West	NNP	I-NP	ORG	)	Coast	C
Coast	NNP	I-NP	ORG	West	24	C
24	CD	I-NP	O	Coast	.	NC
.	.	O	O	24	7	NC
7	CD	I-NP	O	.	(	NC
(	(	O	O	7	151	NC
151	CD	I-NP	O	(	)	NC
)	)	O	O	151	Melbourne	NC
Melbourne	NNP	I-NP	ORG	)	11.12	C
11.12	CD	I-NP	O	Melbourne	(	NC
(	(	O	O	11.12	78	NC
78	CD	I-NP	O	(	)	NC
)	)	O	O	78	Richmond	NC
Richmond	NNP	I-NP	ORG	)	28.19	C
28.19	CD	I-NP	O	Richmond	(	NC
(	(	O	O	28.19	187	NC
187	CD	I-NP	O	(	)	NC
)	)	O	O	187	Fitzroy	NC
Fitzroy	NNP	I-NP	ORG	)	5	C
5	CD	I-NP	O	Fitzroy	.	NC
.	.	O	O	5	6	NC
6	CD	I-NP	O	.	(	NC
(	(	O	O	6	36	NC
36	CD	I-NP	O	(	)	NC
)	)	O	O	36	Played	NC
Played	NNP	I-NP	O	)	Saturday	C
Saturday	NNP	I-NP	O	Played	:	C
:	:	O	O	Saturday	Carlton	NC
Carlton	NNP	I-NP	ORG	:	13.18	C
13.18	CD	I-NP	O	Carlton	(	NC
(	(	O	O	13.18	96	NC
96	CD	I-NP	O	(	)	NC
)	)	O	O	96	Footscray	NC
Footscray	CD	I-NP	ORG	)	9.12	C
9.12	CD	I-NP	O	Footscray	(	NC
(	(	O	O	9.12	66	NC
66	CD	I-NP	O	(	)	NC
)	)	O	O	66	Essendon	NC
Essendon	NN	I-NP	ORG	)	14.16	C
14.16	CD	B-NP	O	Essendon	(	NC
(	(	O	O	14.16	100	NC
100	CD	I-NP	O	(	)	NC
)	)	O	O	100	Sydney	NC
Sydney	NNP	I-NP	ORG	)	12.10	C
12.10	CD	I-NP	O	Sydney	(	NC
(	(	O	O	12.10	82	NC
82	CD	I-NP	O	(	)	NC
)	)	O	O	82	St	NC
St	NNP	I-NP	ORG	)	Kilda	C
Kilda	NNP	I-NP	ORG	St	9	C
9	CD	I-NP	O	Kilda	.	NC
.	.	O	O	9	9	NC
9	CD	I-NP	O	.	(	NC
(	(	O	O	9	63	NC
63	CD	I-NP	O	(	)	NC
)	)	O	O	63	Hawthorn	NC
Hawthorn	NNP	I-NP	ORG	)	12	C
12	CD	I-NP	O	Hawthorn	.	NC
.	.	O	O	12	8	NC
8	CD	I-NP	O	.	(	NC
(	(	O	O	8	80	NC
80	CD	I-NP	O	(	)	NC
)	)	O	O	80	Brisbane	NC
Brisbane	NN	I-NP	ORG	)	10.11	C
10.11	CD	I-NP	O	Brisbane	(	NC
(	(	O	O	10.11	71	NC
71	CD	I-NP	O	(	)	NC
)	)	O	O	71	Fremantle	NC
Fremantle	NNP	I-NP	ORG	)	10.10	C
10.10	CD	I-NP	O	Fremantle	(	NC
(	(	O	O	10.10	70	NC
70	CD	I-NP	O	(	)	NC
)	)	O	O	70	Played	NC
Played	NNP	I-NP	O	)	Friday	C
Friday	NNP	I-NP	O	Played	:	C
:	:	O	O	Friday	North	NC
North	NNP	I-NP	ORG	:	Melbourne	C
Melbourne	NNP	I-NP	ORG	North	14.12	C
14.12	CD	I-NP	O	Melbourne	(	NC
(	(	O	O	14.12	96	NC
96	CD	I-NP	O	(	)	NC
)	)	O	O	96	Geelong	NC
Geelong	NNS	I-NP	ORG	)	16.13	C
16.13	CD	I-NP	O	Geelong	(	NC
(	(	O	O	16.13	109	NC
109	CD	I-NP	O	(	)	NC
)	)	O	O	109	Standings	NC
Standings	NNS	I-NP	O	)	(	C
(	(	O	O	Standings	tabulate	NC
tabulate	NN	I-NP	O	(	under	NC
under	IN	I-PP	O	tabulate	played	NC
played	JJ	I-NP	O	under	,	NC
,	,	O	O	played	won	NC
won	VBD	I-VP	O	,	,	NC
,	,	B-VP	O	won	drawn	NC
drawn	VBN	I-VP	O	,	,	NC
,	,	O	O	drawn	lost	NC
lost	VBD	I-VP	O	,	,	NC
,	,	O	O	lost	points	NC
points	NNS	I-NP	O	,	for	NC
for	IN	I-PP	O	points	,	NC
,	,	O	O	for	against	NC
against	RB	I-ADVP	O	,	,	NC
,	,	O	O	against	percentage	NC
percentage	NN	I-NP	O	,	,	NC
,	,	O	O	percentage	total	NC
total	JJ	I-NP	O	,	points	NC
points	NNS	I-NP	O	total	)	NC
)	)	O	O	points	:	NC
:	:	O	O	)	Brisbane	NC
Brisbane	NN	I-NP	ORG	:	21	C
21	CD	I-NP	O	Brisbane	15	NC
15	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	15	5	NC
5	CD	I-NP	O	1	2123	NC
2123	CD	I-NP	O	5	1631	NC
1631	CD	I-NP	O	2123	130.2	NC
130.2	CD	I-NP	O	1631	62	NC
62	CD	I-NP	O	130.2	Sydney	NC
Sydney	NNP	I-NP	ORG	62	21	C
21	CD	I-NP	O	Sydney	15	NC
15	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	15	5	NC
5	CD	I-NP	O	1	2067	NC
2067	CD	I-NP	O	5	1687	NC
1687	CD	I-NP	O	2067	122.5	NC
122.5	CD	I-NP	O	1687	62	NC
62	CD	I-NP	O	122.5	West	NC
West	NNP	I-NP	ORG	62	Coast	C
Coast	NNP	I-NP	ORG	West	21	C
21	CD	I-NP	O	Coast	15	NC
15	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	15	6	NC
6	CD	I-NP	O	0	2151	NC
2151	CD	I-NP	O	6	1673	NC
1673	CD	I-NP	O	2151	128.6	NC
128.6	CD	I-NP	O	1673	60	NC
60	CD	B-NP	O	128.6	North	NC
North	NNP	I-NP	ORG	60	Melbourne	C
Melbourne	NNP	I-NP	ORG	North	21	C
21	CD	I-NP	O	Melbourne	15	NC
15	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	15	6	NC
6	CD	I-NP	O	0	2385	NC
2385	CD	I-NP	O	6	1873	NC
1873	CD	I-NP	O	2385	127.3	NC
127.3	CD	I-NP	O	1873	60	NC
60	CD	B-NP	O	127.3	Carlton	NC
Carlton	NNP	I-NP	ORG	60	21	C
21	CD	I-NP	O	Carlton	14	NC
14	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	14	7	NC
7	CD	I-NP	O	0	2009	NC
2009	CD	I-NP	O	7	1844	NC
1844	CD	I-NP	O	2009	108.9	NC
108.9	CD	I-NP	O	1844	56	NC
56	CD	I-NP	O	108.9	Geelong	NC
Geelong	VBG	I-VP	ORG	56	21	C
21	CD	I-NP	O	Geelong	13	NC
13	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	13	7	NC
7	CD	I-NP	O	1	2288	NC
2288	CD	I-NP	O	7	1940	NC
1940	CD	I-NP	O	2288	117.9	NC
117.9	CD	I-NP	O	1940	54	NC
54	CD	I-NP	O	117.9	Essendon	NC
Essendon	NN	I-NP	ORG	54	21	C
21	CD	I-NP	O	Essendon	13	NC
13	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	13	7	NC
7	CD	I-NP	O	1	2130	NC
2130	CD	I-NP	O	7	1947	NC
1947	CD	I-NP	O	2130	109.4	NC
109.4	CD	I-NP	O	1947	54	NC
54	CD	I-NP	O	109.4	Richmond	NC
Richmond	NNP	I-NP	ORG	54	21	C
21	CD	I-NP	O	Richmond	11	NC
11	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	11	10	NC
10	CD	I-NP	O	0	2173	NC
2173	CD	I-NP	O	10	1803	NC
1803	CD	I-NP	O	2173	120.5	NC
120.5	CD	I-NP	O	1803	44	NC
44	CD	I-NP	O	120.5	Hawthorn	NC
Hawthorn	VBN	I-VP	ORG	44	21	C
21	CD	I-NP	O	Hawthorn	10	NC
10	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	10	10	NC
10	CD	I-NP	O	1	1791	NC
1791	CD	I-NP	O	10	1820	NC
1820	CD	I-NP	O	1791	98.4	NC
98.4	CD	I-NP	O	1820	42	NC
42	CD	I-NP	O	98.4	St	NC
St	NNP	I-NP	ORG	42	Kilda	C
Kilda	NNP	I-NP	ORG	St	21	C
21	CD	I-NP	O	Kilda	9	NC
9	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	9	12	NC
12	CD	I-NP	O	0	1909	NC
1909	CD	I-NP	O	12	1958	NC
1958	CD	I-NP	O	1909	97.5	NC
97.5	CD	I-NP	O	1958	36	NC
36	CD	I-NP	O	97.5	Collingwood	NC
Collingwood	NNP	I-NP	ORG	36	21	C
21	CD	I-NP	O	Collingwood	8	NC
8	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	8	13	NC
13	CD	I-NP	O	0	2103	NC
2103	CD	I-NP	O	13	2091	NC
2091	CD	I-NP	O	2103	100.6	NC
100.6	CD	I-NP	O	2091	32	NC
32	CD	I-NP	O	100.6	Adelaide	NC
Adelaide	IN	I-PP	ORG	32	21	C
21	CD	I-NP	O	Adelaide	8	NC
8	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	8	13	NC
13	CD	I-NP	O	0	2158	NC
2158	CD	I-NP	O	13	2183	NC
2183	CD	I-NP	O	2158	98.9	NC
98.9	CD	I-NP	O	2183	32	NC
32	CD	I-NP	O	98.9	Melbourne	NC
Melbourne	NNP	I-NP	ORG	32	21	C
21	CD	I-NP	O	Melbourne	7	NC
7	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	7	14	NC
14	CD	I-NP	O	0	1642	NC
1642	CD	I-NP	O	14	2361	NC
2361	CD	I-NP	O	1642	69.5	NC
69.5	CD	I-NP	O	2361	28	NC
28	CD	I-NP	O	69.5	Fremantle	NC
Fremantle	NNP	I-NP	ORG	28	21	C
21	CD	I-NP	O	Fremantle	6	NC
6	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	6	15	NC
15	CD	I-NP	O	0	1673	NC
1673	CD	I-NP	O	15	1912	NC
1912	CD	I-NP	O	1673	87.5	NC
87.5	CD	I-NP	O	1912	24	NC
24	CD	I-NP	O	87.5	Footscray	NC
Footscray	CD	I-NP	ORG	24	21	C
21	CD	I-NP	O	Footscray	5	NC
5	CD	I-NP	O	21	1	NC
1	CD	I-NP	O	5	15	NC
15	CD	I-NP	O	1	1578	NC
1578	CD	I-NP	O	15	2060	NC
2060	CD	I-NP	O	1578	76.6	NC
76.6	CD	I-NP	O	2060	22	NC
22	CD	I-NP	O	76.6	Fitzroy	NC
Fitzroy	NNP	I-NP	ORG	22	21	C
21	CD	I-NP	O	Fitzroy	1	NC
1	CD	I-NP	O	21	0	NC
0	CD	I-NP	O	1	20	NC
20	CD	I-NP	O	0	1381	NC
1381	CD	I-NP	O	20	2778	NC
2778	CD	I-NP	O	1381	49.7	NC
49.7	CD	I-NP	O	2778	4	NC
4	CD	I-NP	O	49.7	--	NC
--	:	I-NP	O	4	Sydney	NC
Sydney	NNP	I-NP	ORG	--	Newsroom	C
Newsroom	NNP	I-NP	ORG	Sydney	61-2	C
61-2	NN	I-NP	O	Newsroom	9373-1800	NC
9373-1800	CD	I-NP	O	61-2	Rugby	NC
Rugby	JJ	I-NP	O	9373-1800	league-Australian	C
league-Australian	JJ	I-NP	MISC	Rugby	rugby	NC
rugby	JJ	I-NP	O	league-Australian	league	NC
league	NN	I-NP	O	rugby	results	NC
results	NNS	I-NP	O	league	.	NC
.	.	O	O	results	SYDNEY	NC
SYDNEY	NNP	I-NP	LOC	.	1996-08-26	C
1996-08-26	CD	I-NP	O	SYDNEY	Results	NC
Results	NNS	I-NP	O	1996-08-26	of	C
of	IN	I-PP	O	Results	Australian	NC
Australian	JJ	I-NP	MISC	of	rugby	C
rugby	JJ	I-NP	O	Australian	league	NC
league	NN	I-NP	O	rugby	matches	NC
matches	NNS	I-NP	O	league	played	NC
played	VBD	I-VP	O	matches	at	NC
at	IN	I-PP	O	played	the	NC
the	DT	I-NP	O	at	weekend	NC
weekend	NN	I-NP	O	the	.	NC
.	.	O	O	weekend	Played	NC
Played	NNP	I-NP	O	.	Sunday	C
Sunday	NNP	I-NP	O	Played	:	C
:	:	O	O	Sunday	Sydney	NC
Sydney	NNP	I-NP	ORG	:	Bulldogs	C
Bulldogs	NNP	I-NP	ORG	Sydney	17	C
17	CD	I-NP	O	Bulldogs	South	NC
South	NNP	I-NP	ORG	17	Queensland	C
Queensland	NNP	I-NP	ORG	South	16	C
16	CD	I-NP	O	Queensland	Brisbane	NC
Brisbane	NNP	I-NP	ORG	16	38	C
38	CD	I-NP	O	Brisbane	Gold	NC
Gold	NNP	I-NP	ORG	38	Coast	C
Coast	NNP	I-NP	ORG	Gold	10	C
10	CD	I-NP	O	Coast	North	NC
North	NNP	I-NP	ORG	10	Sydney	C
Sydney	NNP	I-NP	ORG	North	46	C
46	CD	I-NP	O	Sydney	South	NC
South	NNP	I-NP	ORG	46	Sydney	C
Sydney	NNP	I-NP	ORG	South	4	C
4	CD	I-NP	O	Sydney	Illawarra	NC
Illawarra	NNP	I-NP	ORG	4	42	C
42	CD	I-NP	O	Illawarra	Penrith	NC
Penrith	NNP	I-NP	ORG	42	2	C
2	CD	I-NP	O	Penrith	St	NC
St	NNP	I-NP	ORG	2	George	C
George	NNP	I-NP	ORG	St	20	C
20	CD	I-NP	O	George	North	NC
North	NNP	I-NP	ORG	20	Queensland	C
Queensland	NNP	I-NP	ORG	North	24	C
24	CD	I-NP	O	Queensland	Manly	NC
Manly	RB	I-ADVP	ORG	24	42	C
42	CD	I-NP	O	Manly	Western	NC
Western	NNP	I-NP	ORG	42	Suburbs	C
Suburbs	NNP	I-NP	ORG	Western	12	C
12	CD	I-NP	O	Suburbs	Played	NC
Played	NNP	I-NP	O	12	Saturday	C
Saturday	NNP	I-NP	O	Played	:	C
:	:	O	O	Saturday	Parramatta	NC
Parramatta	NNS	I-NP	ORG	:	14	C
14	CD	B-NP	O	Parramatta	Sydney	NC
Sydney	NNP	I-NP	ORG	14	Tigers	C
Tigers	NNP	I-NP	ORG	Sydney	26	C
26	CD	I-NP	O	Tigers	Newcastle	NC
Newcastle	NNP	I-NP	ORG	26	24	C
24	CD	I-NP	O	Newcastle	Western	NC
Western	NNP	I-NP	ORG	24	Reds	C
Reds	NNP	I-NP	ORG	Western	20	C
20	CD	I-NP	O	Reds	Played	NC
Played	NNP	I-NP	O	20	Friday	C
Friday	NNP	I-NP	O	Played	:	C
:	:	O	O	Friday	Canberra	NC
Canberra	NNP	I-NP	ORG	:	30	C
30	CD	I-NP	O	Canberra	Auckland	NC
Auckland	NNP	I-NP	ORG	30	6	C
6	CD	I-NP	O	Auckland	--	NC
--	:	I-NP	O	6	Sydney	NC
Sydney	NNP	I-NP	ORG	--	Newsroom	C
Newsroom	NNP	I-NP	ORG	Sydney	61-2	C
61-2	NN	I-NP	O	Newsroom	9373-1800	NC
9373-1800	CD	I-NP	O	61-2	South	NC
South	NNP	I-NP	LOC	9373-1800	Africa	C
Africa	NNP	I-NP	LOC	South	yet	C
yet	RB	I-ADVP	O	Africa	to	NC
to	TO	I-VP	O	yet	hear	NC
hear	VB	I-VP	O	to	from	NC
from	IN	I-PP	O	hear	apartheid	NC
apartheid	NN	I-NP	O	from	enforcers	NC
enforcers	NNS	I-NP	O	apartheid	.	NC
.	.	O	O	enforcers	Anton	NC
Anton	NNP	I-NP	PER	.	Ferreira	C
Ferreira	NNP	I-NP	PER	Anton	CAPE	C
CAPE	NNP	I-NP	LOC	Ferreira	TOWN	C
TOWN	NNP	I-NP	LOC	CAPE	1996-08-25	C
1996-08-25	CD	I-NP	O	TOWN	South	NC
South	NNP	I-NP	LOC	1996-08-25	Africa	C
Africa	NNP	I-NP	LOC	South	's	C
's	POS	B-NP	O	Africa	truth	NC
truth	NN	I-NP	O	's	commission	NC
commission	NN	I-NP	O	truth	begins	NC
begins	VBZ	I-VP	O	commission	issuing	NC
issuing	VBG	I-NP	O	begins	subpoenas	NC
subpoenas	NNS	I-NP	O	issuing	this	NC
this	DT	B-NP	O	subpoenas	week	NC
week	NN	I-NP	O	this	in	NC
in	IN	I-PP	O	week	a	NC
a	DT	I-NP	O	in	bid	NC
bid	NN	I-NP	O	a	to	NC
to	TO	I-VP	O	bid	dig	NC
dig	VB	I-VP	O	to	beneath	NC
beneath	IN	I-PP	O	dig	the	NC
the	DT	I-NP	O	beneath	political	NC
political	JJ	I-NP	O	the	rationales	NC
rationales	NNS	I-NP	O	political	and	NC
and	CC	O	O	rationales	find	NC
find	VB	I-VP	O	and	the	NC
the	DT	I-NP	O	find	sinister	NC
sinister	JJ	I-NP	O	the	figures	NC
figures	NNS	I-NP	O	sinister	who	NC
who	WP	B-NP	O	figures	have	NC
have	VBP	I-VP	O	who	the	NC
the	DT	I-NP	O	have	blood	NC
blood	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	blood	the	NC
the	DT	I-NP	O	of	country	NC
country	NN	I-NP	O	the	's	NC
's	POS	B-NP	O	country	race	NC
race	NN	I-NP	O	's	war	NC
war	NN	I-NP	O	race	on	NC
on	IN	I-PP	O	war	their	NC
their	PRP$	I-NP	O	on	hands	NC
hands	NNS	I-NP	O	their	.	NC
.	.	O	O	hands	Leaders	NC
Leaders	NNS	I-NP	O	.	of	C
of	IN	I-PP	O	Leaders	the	NC
the	DT	I-NP	O	of	major	NC
major	JJ	I-NP	O	the	parties	NC
parties	NNS	I-NP	O	major	involved	NC
involved	VBN	I-VP	O	parties	,	NC
,	,	O	O	involved	from	NC
from	IN	I-PP	O	,	right-wing	NC
right-wing	NN	I-NP	O	from	whites	NC
whites	NNS	I-NP	O	right-wing	to	NC
to	TO	I-PP	O	whites	radical	NC
radical	JJ	I-NP	O	to	blacks	NC
blacks	NNS	I-NP	O	radical	,	NC
,	,	O	O	blacks	appeared	NC
appeared	VBD	I-VP	O	,	before	NC
before	IN	I-PP	O	appeared	Archbishop	NC
Archbishop	NNP	I-NP	O	before	Desmond	C
Desmond	NNP	I-NP	PER	Archbishop	Tutu	C
Tutu	NNP	I-NP	PER	Desmond	's	C
's	POS	B-NP	O	Tutu	Truth	NC
Truth	NNP	I-NP	ORG	's	and	C
and	CC	O	ORG	Truth	Reconciliation	NC
Reconciliation	NNP	I-NP	ORG	and	Commission	C
Commission	NNP	I-NP	ORG	Reconciliation	last	C
last	JJ	B-NP	O	Commission	week	NC
week	NN	I-NP	O	last	to	NC
to	TO	I-VP	O	week	paint	NC
paint	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	paint	broad	NC
broad	JJ	I-NP	O	the	picture	NC
picture	NN	I-NP	O	broad	of	NC
of	IN	I-PP	O	picture	their	NC
their	PRP$	I-NP	O	of	actions	NC
actions	NNS	I-NP	O	their	for	NC
for	IN	I-PP	O	actions	or	NC
or	CC	I-PP	O	for	against	NC
against	IN	I-PP	O	or	apartheid	NC
apartheid	NN	I-NP	O	against	.	NC
.	.	O	O	apartheid	Most	NC
Most	JJS	I-NP	O	.	,	C
,	,	O	O	Most	including	NC
including	VBG	I-PP	O	,	former	NC
former	JJ	I-NP	O	including	president	NC
president	NN	I-NP	O	former	F.W.	NC
F.W.	NNP	I-NP	PER	president	de	C
de	FW	I-NP	PER	F.W.	Klerk	NC
Klerk	NNP	I-NP	PER	de	and	C
and	CC	O	O	Klerk	African	NC
African	NNP	I-NP	ORG	and	National	C
National	NNP	I-NP	ORG	African	Congress	C
Congress	NNP	I-NP	ORG	National	Deputy	C
Deputy	NNP	I-NP	O	Congress	President	C
President	NNP	I-NP	O	Deputy	Thabo	C
Thabo	NNP	I-NP	PER	President	Mbeki	C
Mbeki	NNP	I-NP	PER	Thabo	,	C
,	,	O	O	Mbeki	offered	NC
offered	VBN	I-VP	O	,	apologies	NC
apologies	NNS	I-NP	O	offered	for	NC
for	IN	I-PP	O	apologies	any	NC
any	DT	I-NP	O	for	mistakes	NC
mistakes	NNS	I-NP	O	any	they	NC
they	PRP	B-NP	O	mistakes	had	NC
had	VBD	I-VP	O	they	made	NC
made	VBN	I-VP	O	had	and	NC
and	CC	I-VP	O	made	accepted	NC
accepted	VBD	I-VP	O	and	broad	NC
broad	JJ	I-NP	O	accepted	responsibility	NC
responsibility	NN	I-NP	O	broad	for	NC
for	IN	I-PP	O	responsibility	the	NC
the	DT	I-NP	O	for	actions	NC
actions	NNS	I-NP	O	the	of	NC
of	IN	I-PP	O	actions	their	NC
their	PRP$	I-NP	O	of	foot	NC
foot	NN	I-NP	O	their	soldiers	NC
soldiers	NNS	I-NP	O	foot	.	NC
.	.	O	O	soldiers	But	NC
But	CC	O	O	.	none	C
none	NN	I-NP	O	But	named	NC
named	VBD	I-VP	O	none	those	NC
those	DT	I-NP	O	named	guilty	NC
guilty	NN	I-NP	O	those	of	NC
of	IN	I-PP	O	guilty	ordering	NC
ordering	VBG	I-VP	O	of	or	NC
or	CC	I-VP	O	ordering	carrying	NC
carrying	VBG	I-VP	O	or	out	NC
out	RP	I-PRT	O	carrying	any	NC
any	DT	I-NP	O	out	of	NC
of	IN	I-PP	O	any	the	NC
the	DT	I-NP	O	of	gross	NC
gross	JJ	I-NP	O	the	violations	NC
violations	NNS	I-NP	O	gross	of	NC
of	IN	I-PP	O	violations	human	NC
human	JJ	I-NP	O	of	rights	NC
rights	NNS	I-NP	O	human	which	NC
which	WDT	B-NP	O	rights	Tutu	NC
Tutu	NNP	I-NP	PER	which	is	C
is	VBZ	I-VP	O	Tutu	investigating	NC
investigating	VBG	I-VP	O	is	.	NC
.	.	O	O	investigating	Human	NC
Human	JJ	I-NP	O	.	rights	C
rights	NNS	I-NP	O	Human	lawyer	NC
lawyer	NN	I-NP	O	rights	Brian	NC
Brian	NNP	I-NP	PER	lawyer	Currin	C
Currin	NNP	I-NP	PER	Brian	said	C
said	VBD	I-VP	O	Currin	the	NC
the	DT	I-NP	O	said	hearings	NC
hearings	NNS	I-NP	O	the	last	NC
last	JJ	B-NP	O	hearings	week	NC
week	NN	I-NP	O	last	were	NC
were	VBD	I-VP	O	week	not	NC
not	RB	I-VP	O	were	intended	NC
intended	VBN	I-VP	O	not	as	NC
as	IN	I-PP	O	intended	a	NC
a	DT	I-NP	O	as	form	NC
form	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	form	confessional	NC
confessional	JJ	I-NP	O	of	and	NC
and	CC	O	O	confessional	that	NC
that	IN	I-SBAR	O	and	those	NC
those	DT	I-NP	O	that	who	NC
who	WP	B-NP	O	those	personally	NC
personally	RB	I-ADVP	O	who	committed	NC
committed	VBD	I-VP	O	personally	crimes	NC
crimes	NNS	I-NP	O	committed	during	NC
during	IN	I-PP	O	crimes	apartheid	NC
apartheid	NN	I-NP	O	during	would	NC
would	MD	I-VP	O	apartheid	testify	NC
testify	VB	I-VP	O	would	only	NC
only	RB	I-ADVP	O	testify	before	NC
before	IN	I-SBAR	O	only	a	NC
a	DT	I-NP	O	before	separate	NC
separate	JJ	I-NP	O	a	arm	NC
arm	NN	I-NP	O	separate	of	NC
of	IN	I-PP	O	arm	the	NC
the	DT	I-NP	O	of	commission	NC
commission	NN	I-NP	O	the	,	NC
,	,	O	O	commission	the	NC
the	DT	I-NP	O	,	amnesty	NC
amnesty	NN	I-NP	O	the	committee	NC
committee	NN	I-NP	O	amnesty	.	NC
.	.	O	O	committee	""""	NC
""""	""""	O	O	.	I	NC
I	PRP	I-NP	O	""""	do	C
do	VBP	I-VP	O	I	n't	NC
n't	RB	I-VP	O	do	think	NC
think	VB	I-VP	O	n't	one	NC
one	CD	I-NP	O	think	should	NC
should	MD	I-VP	O	one	have	NC
have	VB	I-VP	O	should	expected	NC
expected	VBN	I-VP	O	have	more	NC
more	JJR	I-NP	O	expected	than	NC
than	IN	I-NP	O	more	what	NC
what	WP	B-NP	O	than	one	NC
one	CD	I-NP	O	what	got	NC
got	NN	I-NP	O	one	,	NC
,	,	O	O	got	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	said	NC
said	VBD	I-VP	O	he	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	That	NC
That	DT	I-NP	O	""""	was	C
was	VBD	I-VP	O	That	not	NC
not	RB	O	O	was	the	NC
the	DT	I-NP	O	not	amnesty	NC
amnesty	NN	I-NP	O	the	committee	NC
committee	NN	I-NP	O	amnesty	where	NC
where	WRB	I-ADVP	O	committee	perpetrators	NC
perpetrators	NNS	I-NP	O	where	are	NC
are	VBP	I-VP	O	perpetrators	expected	NC
expected	VBN	I-VP	O	are	to	NC
to	TO	I-VP	O	expected	open	NC
open	VB	I-VP	O	to	their	NC
their	PRP$	I-NP	O	open	hearts	NC
hearts	NNS	I-NP	O	their	and	NC
and	CC	O	O	hearts	souls	NC
souls	NNS	I-NP	O	and	and	NC
