token	pos	chunk	NER	previous	following	capitals
6-1	JJ	I-ADVP	O	6-2	Naoko	NC
Naoko	NNP	I-NP	PER	6-1	Kijimuta	C
Kijimuta	NNP	I-NP	PER	Naoko	(	C
(	(	O	O	Kijimuta	Japan	NC
Japan	NNP	I-NP	LOC	(	)	C
)	)	O	O	Japan	beat	NC
beat	VB	I-VP	O	)	Alexandra	NC
Alexandra	NNP	I-NP	PER	beat	Fusai	C
Fusai	NNP	I-NP	PER	Alexandra	(	C
(	(	O	O	Fusai	France	NC
France	NNP	I-NP	LOC	(	)	C
)	)	O	O	France	6-4	NC
6-4	CD	I-NP	O	)	7-5	NC
7-5	CD	I-NP	O	6-4	Natasha	NC
Natasha	NN	I-NP	PER	7-5	Zvereva	C
Zvereva	NNP	I-NP	PER	Natasha	(	C
(	(	O	O	Zvereva	Belarus	NC
Belarus	NNP	I-NP	LOC	(	)	C
)	)	O	O	Belarus	beat	NC
beat	VB	I-VP	O	)	Ai	NC
Ai	VBZ	I-VP	PER	beat	Sugiyama	C
Sugiyama	NNP	I-NP	PER	Ai	(	C
(	(	O	O	Sugiyama	Japan	NC
Japan	NNP	I-NP	LOC	(	)	C
)	)	O	O	Japan	4-6	NC
4-6	RB	I-VP	O	)	6-4	NC
6-4	CD	I-NP	O	4-6	6-3	NC
6-3	CD	I-NP	O	6-4	14	NC
14	CD	I-NP	O	6-3	-	NC
-	:	I-NP	O	14	Barbara	NC
Barbara	NNP	I-NP	PER	-	Paulus	C
Paulus	NNP	I-NP	PER	Barbara	(	C
(	(	O	O	Paulus	Austria	NC
Austria	NNP	I-NP	LOC	(	)	C
)	)	O	O	Austria	beat	NC
beat	VB	I-VP	O	)	Elena	NC
Elena	NNP	I-NP	PER	beat	Wagner	C
Wagner	NNP	I-NP	PER	Elena	(	C
(	(	O	O	Wagner	Germany	NC
Germany	NNP	I-NP	LOC	(	)	C
)	)	O	O	Germany	7-5	NC
7-5	CD	I-NP	O	)	7-6	NC
7-6	CD	I-ADVP	O	7-5	(	NC
(	(	O	O	7-6	7-5	NC
7-5	CD	I-NP	O	(	)	NC
)	)	O	O	7-5	Petra	NC
Petra	NNP	I-NP	PER	)	Langrova	C
Langrova	NNP	I-NP	PER	Petra	(	C
(	(	O	O	Langrova	Czech	NC
Czech	NNP	I-NP	LOC	(	Republic	C
Republic	NNP	I-NP	LOC	Czech	)	C
)	)	O	O	Republic	beat	NC
beat	VB	I-VP	O	)	Naoko	NC
Naoko	NNP	I-NP	PER	beat	Sawamatsu	C
Sawamatsu	NNP	I-NP	PER	Naoko	(	C
(	(	O	O	Sawamatsu	Japan	NC
Japan	NNP	I-NP	LOC	(	)	C
)	)	O	O	Japan	6-	NC
6-	JJ	I-NP	O	)	4	NC
4	CD	I-NP	O	6-	3-6	NC
3-6	CD	I-NP	O	4	7-5	NC
7-5	CD	I-NP	O	3-6	17	NC
17	CD	I-NP	O	7-5	-	NC
-	:	I-NP	O	17	Karina	NC
Karina	NNP	I-NP	PER	-	Habsudova	C
Habsudova	NNP	I-NP	PER	Karina	(	C
(	(	O	O	Habsudova	Slovakia	NC
Slovakia	NNP	I-NP	LOC	(	)	C
)	)	O	O	Slovakia	beat	NC
beat	VB	I-VP	O	)	Nathalie	NC
Nathalie	NNP	I-NP	PER	beat	Dechy	C
Dechy	NNP	I-NP	PER	Nathalie	(	C
(	(	O	O	Dechy	France	NC
France	NNP	I-NP	LOC	(	)	C
)	)	O	O	France	6-4	NC
6-4	CD	I-NP	O	)	6-2	NC
6-2	CD	I-NP	O	6-4	Women	NC
Women	NNS	I-NP	O	6-2	's	C
's	POS	B-NP	O	Women	singles	NC
singles	NNS	I-NP	O	's	,	NC
,	,	O	O	singles	second	NC
second	JJ	I-NP	O	,	round	NC
round	NN	I-NP	O	second	7	NC
7	CD	I-NP	O	round	-	NC
-	:	I-NP	O	7	Jana	NC
Jana	NNP	I-NP	PER	-	Novotna	C
Novotna	NNP	I-NP	PER	Jana	(	C
(	(	O	O	Novotna	Czech	NC
Czech	NNP	I-NP	LOC	(	Republic	C
Republic	NNP	I-NP	LOC	Czech	)	C
)	)	O	O	Republic	beat	NC
beat	VB	I-VP	O	)	Florencia	NC
Florencia	NNP	I-NP	PER	beat	Labat	C
Labat	NNP	I-NP	PER	Florencia	(	C
(	(	O	O	Labat	Argentina	NC
Argentina	NNP	I-NP	LOC	(	)	C
)	)	O	O	Argentina	6-2	NC
6-2	CD	I-NP	O	)	4-6	NC
4-6	JJ	I-NP	O	6-2	6-2	NC
6-2	CD	I-NP	O	4-6	Men	NC
Men	NN	I-NP	O	6-2	's	C
's	POS	B-NP	O	Men	singles	NC
singles	NNS	I-NP	O	's	,	NC
,	,	O	O	singles	second	NC
second	JJ	I-NP	O	,	round	NC
round	NN	I-NP	O	second	3	NC
3	CD	I-NP	O	round	-	NC
-	:	I-NP	O	3	Thomas	NC
Thomas	NNP	I-NP	PER	-	Muster	C
Muster	NNP	I-NP	PER	Thomas	(	C
(	(	O	O	Muster	Austria	NC
Austria	NNP	I-NP	LOC	(	)	C
)	)	O	O	Austria	beat	NC
beat	VB	I-VP	O	)	Dirk	NC
Dirk	NNP	I-NP	PER	beat	Dier	C
Dier	NNP	I-NP	PER	Dirk	(	C
(	(	O	O	Dier	Germany	NC
Germany	NNP	I-NP	LOC	(	)	C
)	)	O	O	Germany	6-3	NC
6-3	CD	I-NP	O	)	6-2	NC
6-2	CD	I-NP	O	6-3	6-4	NC
6-4	CD	I-NP	O	6-2	Pablo	NC
Pablo	NNP	I-NP	PER	6-4	Campana	C
Campana	NNP	I-NP	PER	Pablo	(	C
(	(	O	O	Campana	Ecuador	NC
Ecuador	NNP	I-NP	LOC	(	)	C
)	)	O	O	Ecuador	beat	NC
beat	VB	I-VP	O	)	Mark	NC
Mark	NNP	I-NP	PER	beat	Knowles	C
Knowles	NNPS	I-NP	PER	Mark	(	C
(	(	O	O	Knowles	Bahamas	NC
Bahamas	NNPS	I-NP	LOC	(	)	C
)	)	O	O	Bahamas	7-6	NC
7-6	CD	I-ADVP	O	)	(	NC
(	(	O	O	7-6	7-3	NC
7-3	CD	I-NP	O	(	)	NC
)	)	O	O	7-3	3	NC
3	CD	I-NP	O	)	-	NC
-	:	I-NP	O	3	6	NC
6	CD	I-NP	O	-	6-3	NC
6-3	CD	I-NP	O	6	6-7	NC
6-7	JJ	I-NP	O	6-3	(	NC
(	(	O	O	6-7	3-7	NC
3-7	CD	I-NP	O	(	)	NC
)	)	O	O	3-7	6-3	NC
6-3	CD	I-NP	O	)	Jason	NC
Jason	NNP	I-NP	PER	6-3	Stoltenberg	C
Stoltenberg	NNP	I-NP	PER	Jason	(	C
(	(	O	O	Stoltenberg	Australia	NC
Australia	NNP	I-NP	LOC	(	)	C
)	)	O	O	Australia	beat	NC
beat	VB	I-VP	O	)	Kenneth	NC
Kenneth	NNP	I-NP	PER	beat	Carlsen	C
Carlsen	NNP	I-NP	PER	Kenneth	(	C
(	(	O	O	Carlsen	Denmark	NC
Denmark	NNP	I-NP	LOC	(	)	C
)	)	O	O	Denmark	6-	NC
6-	JJ	I-NP	O	)	3	NC
3	CD	I-NP	O	6-	7-6	NC
7-6	CD	I-ADVP	O	3	(	NC
(	(	O	O	7-6	7-1	NC
7-1	CD	I-NP	O	(	)	NC
)	)	O	O	7-1	6-3	NC
6-3	CD	I-NP	O	)	Arnaud	NC
Arnaud	NNP	I-NP	PER	6-3	Boetsch	C
Boetsch	NNP	I-NP	PER	Arnaud	(	C
(	(	O	O	Boetsch	France	NC
France	NNP	I-NP	LOC	(	)	C
)	)	O	O	France	beat	NC
beat	VB	I-VP	O	)	Magnus	NC
Magnus	NNP	I-NP	PER	beat	Gustafsson	C
Gustafsson	NNP	I-NP	PER	Magnus	(	C
(	(	O	O	Gustafsson	Sweden	NC
Sweden	NNP	I-NP	LOC	(	)	C
)	)	O	O	Sweden	7-6	NC
7-6	CD	I-ADVP	O	)	(	NC
(	(	O	O	7-6	8-	NC
8-	CD	I-NP	O	(	6	NC
6	CD	I-NP	O	8-	)	NC
)	)	O	O	6	6-3	NC
6-3	CD	I-NP	O	)	6-1	NC
6-1	JJ	I-ADVP	O	6-3	Add	NC
Add	VB	I-VP	O	6-1	Women	C
Women	NNP	I-NP	O	Add	's	C
's	POS	B-NP	O	Women	singles	NC
singles	NN	I-NP	O	's	,	NC
,	,	O	O	singles	second	NC
second	JJ	I-NP	O	,	round	NC
round	NN	I-NP	O	second	16	NC
16	CD	I-NP	O	round	-	NC
-	:	I-NP	O	16	Martina	NC
Martina	NNP	I-NP	PER	-	Hingis	C
Hingis	NNP	I-NP	PER	Martina	(	C
(	(	O	O	Hingis	Switzerland	NC
Switzerland	NNP	I-NP	LOC	(	)	C
)	)	O	O	Switzerland	beat	NC
beat	VB	I-VP	O	)	Miriam	NC
Miriam	NNP	I-NP	PER	beat	Oremans	C
Oremans	NNS	I-NP	PER	Miriam	(	C
(	(	O	O	Oremans	Netherlands	NC
Netherlands	NNP	I-NP	LOC	(	)	C
)	)	O	O	Netherlands	6-4	NC
6-4	CD	I-NP	O	)	6-4	NC
6-4	CD	I-NP	O	6-4	Tami	NC
Tami	NNP	I-NP	PER	6-4	Whitlinger	C
Whitlinger	NNP	I-NP	PER	Tami	Jones	C
Jones	NNP	I-NP	PER	Whitlinger	(	C
(	(	O	O	Jones	U.S.	NC
U.S.	NNP	I-NP	LOC	(	)	C
)	)	O	O	U.S.	beat	NC
beat	VB	I-VP	O	)	Amy	NC
Amy	NNP	I-NP	PER	beat	Frazier	C
Frazier	NNP	I-NP	PER	Amy	(	C
(	(	O	O	Frazier	U.S.	NC
U.S.	NNP	I-NP	LOC	(	)	C
)	)	O	O	U.S.	7-6	NC
7-6	CD	I-ADVP	O	)	(	NC
(	(	O	O	7-6	7-3	NC
7-3	CD	I-NP	O	(	)	NC
)	)	O	O	7-3	6-2	NC
6-2	CD	I-NP	O	)	Judith	NC
Judith	NNP	I-NP	PER	6-2	Wiesner	C
Wiesner	NNP	I-NP	PER	Judith	(	C
(	(	O	O	Wiesner	Austria	NC
Austria	NNP	I-NP	LOC	(	)	C
)	)	O	O	Austria	beat	NC
beat	VB	I-VP	O	)	Debbie	NC
Debbie	NNP	I-NP	PER	beat	Graham	C
Graham	NNP	I-NP	PER	Debbie	(	C
(	(	O	O	Graham	U.S.	NC
U.S.	NNP	I-NP	LOC	(	)	C
)	)	O	O	U.S.	6-2	NC
6-2	CD	I-NP	O	)	7-5	NC
7-5	CD	I-NP	O	6-2	Add	NC
Add	VB	I-VP	O	7-5	Men	C
Men	NN	I-NP	O	Add	's	C
's	POS	B-NP	O	Men	singles	NC
singles	NNS	I-NP	O	's	,	NC
,	,	O	O	singles	second	NC
second	JJ	I-NP	O	,	round	NC
round	NN	I-NP	O	second	6	NC
6	CD	I-NP	O	round	-	NC
-	:	I-NP	O	6	Andre	NC
Andre	NNP	I-NP	PER	-	Agassi	C
Agassi	NNP	I-NP	PER	Andre	(	C
(	(	O	O	Agassi	U.S.	NC
U.S.	NNP	I-NP	LOC	(	)	C
)	)	O	O	U.S.	beat	NC
beat	VB	I-VP	O	)	Leander	NC
Leander	NNP	I-NP	PER	beat	Paes	C
Paes	NNP	I-NP	PER	Leander	(	C
(	(	O	O	Paes	India	NC
India	NNP	I-NP	LOC	(	)	C
)	)	O	O	India	3-6	NC
3-6	CD	I-NP	O	)	6-4	NC
6-4	CD	I-NP	O	3-6	6-1	NC
6-1	CD	I-NP	O	6-4	6-0	NC
6-0	CD	I-NP	O	6-1	Javier	NC
Javier	NNP	I-NP	PER	6-0	Sanchez	C
Sanchez	NNP	I-NP	PER	Javier	(	C
(	(	O	O	Sanchez	Spain	NC
Spain	NNP	I-NP	LOC	(	)	C
)	)	O	O	Spain	beat	NC
beat	VB	I-VP	O	)	Jim	NC
Jim	NNP	I-NP	PER	beat	Grabb	C
Grabb	NNP	I-NP	PER	Jim	(	C
(	(	O	O	Grabb	U.S.	NC
U.S.	NNP	I-NP	LOC	(	)	C
)	)	O	O	U.S.	6-2	NC
6-2	CD	I-NP	O	)	7-6	NC
7-6	CD	I-ADVP	O	6-2	(	NC
(	(	O	O	7-6	7-3	NC
7-3	CD	I-NP	O	(	)	NC
)	)	O	O	7-3	2-6	NC
2-6	CD	I-NP	O	)	6-3	NC
6-3	CD	I-NP	O	2-6	Hernan	NC
Hernan	NNP	I-NP	PER	6-3	Gumy	C
Gumy	NNP	I-NP	PER	Hernan	(	C
(	(	O	O	Gumy	Argentina	NC
Argentina	NNP	I-NP	LOC	(	)	C
)	)	O	O	Argentina	beat	NC
beat	VB	I-VP	O	)	Jared	NC
Jared	NNP	I-NP	PER	beat	Palmer	C
Palmer	NNP	I-NP	PER	Jared	(	C
(	(	O	O	Palmer	U.S.	NC
U.S.	NNP	I-NP	LOC	(	)	C
)	)	O	O	U.S.	6-7	NC
6-7	JJ	I-NP	O	)	(	NC
(	(	O	O	6-7	5-7	NC
5-7	CD	I-NP	O	(	)	NC
)	)	O	O	5-7	6-3	NC
6-3	CD	I-NP	O	)	7-6	NC
7-6	CD	I-ADVP	O	6-3	(	NC
(	(	O	O	7-6	7-4	NC
7-4	CD	I-NP	O	(	)	NC
)	)	O	O	7-4	0-6	NC
0-6	CD	I-NP	O	)	7-6	NC
7-6	CD	I-ADVP	O	0-6	(	NC
(	(	O	O	7-6	7-1	NC
7-1	CD	I-NP	O	(	)	NC
)	)	O	O	7-1	:	NC
:	:	O	O	)	Women	NC
Women	NNS	I-NP	O	:	's	C
's	POS	B-NP	O	Women	singles	NC
singles	NNS	I-NP	O	's	,	NC
,	,	O	O	singles	second	NC
second	JJ	I-NP	O	,	round	NC
round	NN	I-NP	O	second	3	NC
3	CD	I-NP	O	round	-	NC
-	:	I-NP	O	3	Arantxa	NC
Arantxa	NNP	I-NP	PER	-	Sanchez	C
Sanchez	NNP	I-NP	PER	Arantxa	Vicario	C
Vicario	NNP	I-NP	PER	Sanchez	(	C
(	(	O	O	Vicario	Spain	NC
Spain	NNP	I-NP	LOC	(	)	C
)	)	O	O	Spain	beat	NC
beat	VB	I-VP	O	)	Nicole	NC
Nicole	NNP	I-NP	PER	beat	Arendt	C
Arendt	NNP	I-NP	PER	Nicole	(	C
(	(	O	O	Arendt	U.S.	NC
U.S.	NNP	I-NP	LOC	(	)	C
)	)	O	O	U.S.	6-2	NC
6-2	CD	I-NP	O	)	6-2	NC
6-2	CD	I-NP	O	6-2	Men	NC
Men	NN	I-NP	O	6-2	's	C
's	POS	B-NP	O	Men	singles	NC
singles	NNS	I-NP	O	's	,	NC
,	,	O	O	singles	second	NC
second	JJ	I-NP	O	,	round	NC
round	NN	I-NP	O	second	David	NC
David	NNP	I-NP	PER	round	Wheaton	C
Wheaton	NNP	I-NP	PER	David	(	C
(	(	O	O	Wheaton	U.S.	NC
U.S.	NNP	I-NP	LOC	(	)	C
)	)	O	O	U.S.	beat	NC
beat	VB	I-VP	O	)	Frederic	NC
Frederic	NNP	I-NP	PER	beat	Vitoux	C
Vitoux	NNP	I-NP	PER	Frederic	(	C
(	(	O	O	Vitoux	France	NC
France	NNP	I-NP	LOC	(	)	C
)	)	O	O	France	6-4	NC
6-4	CD	I-NP	O	)	6-4	NC
6-4	CD	I-NP	O	6-4	4-6	NC
4-6	JJ	I-NP	O	6-4	7-6	NC
7-6	CD	I-ADVP	O	4-6	(	NC
(	(	O	O	7-6	7-4	NC
7-4	CD	I-NP	O	(	)	NC
)	)	O	O	7-4	Jan	NC
Jan	NNP	I-NP	PER	)	Siemerink	C
Siemerink	NNP	I-NP	PER	Jan	(	C
(	(	I-NP	O	Siemerink	Netherlands	NC
Netherlands	NNP	I-NP	LOC	(	)	C
)	)	O	O	Netherlands	beat	NC
beat	VB	I-VP	O	)	Carlos	NC
Carlos	NNP	I-NP	PER	beat	Moya	C
Moya	NNP	I-NP	PER	Carlos	(	C
(	(	O	O	Moya	Spain	NC
Spain	NNP	I-NP	LOC	(	)	C
)	)	O	O	Spain	7-6	NC
7-6	CD	I-ADVP	O	)	(	NC
(	(	I-LST	O	7-6	7-2	NC
7-2	CD	I-NP	O	(	)	NC
)	)	O	O	7-2	6-4	NC
6-4	CD	I-NP	O	)	6-4	NC
6-4	CD	I-NP	O	6-4	BASEBALL	NC
BASEBALL	NNP	I-NP	O	6-4	-	C
-	:	O	O	BASEBALL	MAJOR	NC
MAJOR	NNP	I-NP	MISC	-	LEAGUE	C
LEAGUE	NNP	I-NP	MISC	MAJOR	STANDINGS	C
STANDINGS	NNP	I-NP	O	LEAGUE	AFTER	C
AFTER	NNP	I-NP	O	STANDINGS	WEDNESDAY	C
WEDNESDAY	NNP	I-NP	O	AFTER	'S	C
'S	POS	B-NP	O	WEDNESDAY	GAMES	NC
GAMES	NNS	I-NP	O	'S	.	C
.	.	O	O	GAMES	NEW	NC
NEW	NNP	I-NP	LOC	.	YORK	C
YORK	NNP	I-NP	LOC	NEW	1996-08-29	C
1996-08-29	CD	I-NP	O	YORK	Major	NC
Major	NNP	I-NP	MISC	1996-08-29	League	C
League	NNP	I-NP	MISC	Major	Baseball	C
Baseball	NNP	I-NP	MISC	League	standings	C
standings	NNS	I-NP	O	Baseball	after	NC
after	IN	I-SBAR	O	standings	games	NC
games	NNS	I-NP	O	after	played	NC
played	VBN	I-VP	O	games	on	NC
on	IN	I-PP	O	played	Wednesday	NC
Wednesday	NNP	I-NP	O	on	(	C
(	(	O	O	Wednesday	tabulate	NC
tabulate	NN	I-NP	O	(	under	NC
under	IN	I-PP	O	tabulate	won	NC
won	JJ	I-NP	O	under	,	NC
,	,	I-NP	O	won	lost	NC
lost	VBD	I-VP	O	,	,	NC
,	,	O	O	lost	winning	NC
winning	VBG	I-VP	O	,	percentage	NC
percentage	NN	I-NP	O	winning	and	NC
and	CC	I-NP	O	percentage	games	NC
games	NNS	I-NP	O	and	behind	NC
behind	IN	I-PP	O	games	)	NC
)	)	O	O	behind	:	NC
:	:	O	O	)	AMERICAN	NC
AMERICAN	NNP	I-NP	MISC	:	LEAGUE	C
LEAGUE	NNP	I-NP	MISC	AMERICAN	EASTERN	C
EASTERN	NNP	I-NP	MISC	LEAGUE	DIVISION	C
DIVISION	NNP	I-NP	MISC	EASTERN	W	C
W	NNP	I-NP	O	DIVISION	L	C
L	NNP	I-NP	O	W	PCT	C
PCT	NNP	I-NP	O	L	GB	C
GB	NNP	I-NP	O	PCT	NEW	C
NEW	NNP	I-NP	ORG	GB	YORK	C
YORK	NNP	I-NP	ORG	NEW	74	C
74	CD	I-NP	O	YORK	58	NC
58	CD	I-NP	O	74	.561	NC
.561	CD	I-NP	O	58	-	NC
-	:	I-NP	O	.561	BALTIMORE	NC
BALTIMORE	VB	I-VP	ORG	-	70	C
70	CD	I-NP	O	BALTIMORE	62	NC
62	CD	I-NP	O	70	.530	NC
.530	CD	I-NP	O	62	4	NC
4	CD	I-NP	O	.530	BOSTON	NC
BOSTON	NNP	I-NP	ORG	4	69	C
69	CD	I-NP	O	BOSTON	65	NC
65	CD	I-NP	O	69	.515	NC
.515	CD	I-NP	O	65	6	NC
6	CD	I-NP	O	.515	TORONTO	NC
TORONTO	TO	I-VP	ORG	6	63	C
63	CD	I-NP	O	TORONTO	71	NC
71	CD	I-NP	O	63	.470	NC
.470	CD	I-NP	O	71	12	NC
12	CD	I-NP	O	.470	DETROIT	NC
DETROIT	VBG	I-VP	ORG	12	47	C
47	CD	I-NP	O	DETROIT	86	NC
86	CD	I-NP	O	47	.353	NC
.353	CD	I-NP	O	86	27	NC
27	CD	I-NP	O	.353	1/2	NC
1/2	CD	I-NP	O	27	CENTRAL	NC
CENTRAL	NNP	I-NP	MISC	1/2	DIVISION	C
DIVISION	NNP	I-NP	MISC	CENTRAL	CLEVELAND	C
CLEVELAND	NNP	I-NP	ORG	DIVISION	80	C
80	CD	I-NP	O	CLEVELAND	53	NC
53	CD	I-NP	O	80	.602	NC
.602	CD	I-NP	O	53	-	NC
-	:	I-NP	O	.602	CHICAGO	NC
CHICAGO	NNP	I-NP	ORG	-	71	C
71	CD	I-NP	O	CHICAGO	64	NC
64	CD	I-NP	O	71	.526	NC
.526	CD	I-NP	O	64	10	NC
10	CD	I-NP	O	.526	MINNESOTA	NC
MINNESOTA	NNP	I-NP	ORG	10	66	C
66	CD	I-NP	O	MINNESOTA	67	NC
67	CD	I-NP	O	66	.496	NC
.496	CD	I-NP	O	67	14	NC
14	CD	I-NP	O	.496	MILWAUKEE	NC
MILWAUKEE	NNP	I-NP	ORG	14	64	C
64	CD	I-NP	O	MILWAUKEE	70	NC
70	CD	I-NP	O	64	.478	NC
.478	CD	I-NP	O	70	16	NC
16	CD	I-NP	O	.478	1/2	NC
1/2	CD	I-NP	O	16	KANSAS	NC
KANSAS	NNP	I-NP	ORG	1/2	CITY	C
CITY	NNP	I-NP	ORG	KANSAS	61	C
61	CD	I-NP	O	CITY	73	NC
73	CD	I-NP	O	61	.455	NC
.455	CD	I-NP	O	73	19	NC
19	CD	I-NP	O	.455	1/2	NC
1/2	CD	I-NP	O	19	WESTERN	NC
WESTERN	NNP	I-NP	MISC	1/2	DIVISION	C
DIVISION	NNP	I-NP	MISC	WESTERN	TEXAS	C
TEXAS	NNP	I-NP	ORG	DIVISION	75	C
75	CD	I-NP	O	TEXAS	58	NC
58	CD	I-NP	O	75	.564	NC
.564	CD	I-NP	O	58	-	NC
-	:	I-NP	O	.564	SEATTLE	NC
SEATTLE	NNP	I-NP	ORG	-	69	C
69	CD	I-NP	O	SEATTLE	63	NC
63	CD	I-NP	O	69	.523	NC
.523	CD	I-NP	O	63	5	NC
5	CD	I-NP	O	.523	1/2	NC
1/2	CD	I-NP	O	5	OAKLAND	NC
OAKLAND	NNP	I-NP	ORG	1/2	64	C
64	CD	I-NP	O	OAKLAND	72	NC
72	CD	I-NP	O	64	.471	NC
.471	CD	I-NP	O	72	12	NC
12	CD	I-NP	O	.471	1/2	NC
1/2	CD	I-NP	O	12	CALIFORNIA	NC
CALIFORNIA	NNP	I-NP	ORG	1/2	61	C
61	CD	I-NP	O	CALIFORNIA	72	NC
72	CD	I-NP	O	61	.459	NC
.459	CD	I-NP	O	72	14	NC
14	CD	I-NP	O	.459	THURSDAY	NC
THURSDAY	NNP	I-NP	O	14	,	C
,	,	O	O	THURSDAY	AUGUST	NC
AUGUST	NNP	I-NP	O	,	29TH	C
29TH	JJ	I-NP	O	AUGUST	SCHEDULE	NC
SCHEDULE	NN	I-NP	O	29TH	KANSAS	C
KANSAS	NNP	I-NP	ORG	SCHEDULE	CITY	C
CITY	NNP	I-NP	ORG	KANSAS	AT	C
AT	NNP	I-NP	O	CITY	DETROIT	C
DETROIT	NNP	I-NP	LOC	AT	MINNESOTA	C
MINNESOTA	NNP	I-NP	ORG	DETROIT	AT	C
AT	NNP	I-NP	O	MINNESOTA	MILWAUKEE	C
MILWAUKEE	NNP	I-NP	LOC	AT	NEW	C
NEW	NNP	I-NP	ORG	MILWAUKEE	YORK	C
YORK	NNP	I-NP	ORG	NEW	AT	C
AT	NNP	I-NP	O	YORK	CALIFORNIA	C
CALIFORNIA	NNP	I-NP	LOC	AT	BALTIMORE	C
BALTIMORE	VB	I-VP	ORG	CALIFORNIA	AT	C
AT	NNP	I-NP	O	BALTIMORE	SEATTLE	C
SEATTLE	NNP	I-NP	LOC	AT	NATIONAL	C
NATIONAL	NNP	I-NP	MISC	SEATTLE	LEAGUE	C
LEAGUE	NNP	I-NP	MISC	NATIONAL	EASTERN	C
EASTERN	NNP	I-NP	MISC	LEAGUE	DIVISION	C
DIVISION	NNP	I-NP	MISC	EASTERN	W	C
W	NNP	I-NP	O	DIVISION	L	C
L	NNP	I-NP	O	W	PCT	C
PCT	NNP	I-NP	O	L	GB	C
GB	NNP	I-NP	O	PCT	ATLANTA	C
ATLANTA	NNP	I-NP	ORG	GB	82	C
82	CD	I-NP	O	ATLANTA	49	NC
49	CD	I-NP	O	82	.626	NC
.626	CD	I-NP	O	49	-	NC
-	:	I-NP	O	.626	MONTREAL	NC
MONTREAL	NNP	I-NP	ORG	-	71	C
71	CD	I-NP	O	MONTREAL	60	NC
60	CD	B-NP	O	71	.542	NC
.542	CD	I-NP	O	60	11	NC
11	CD	I-NP	O	.542	FLORIDA	NC
FLORIDA	NNP	I-NP	ORG	11	63	C
63	CD	I-NP	O	FLORIDA	70	NC
70	CD	I-NP	O	63	.474	NC
.474	CD	I-NP	O	70	20	NC
20	CD	I-NP	O	.474	NEW	NC
NEW	NNP	I-NP	ORG	20	YORK	C
YORK	NNP	I-NP	ORG	NEW	59	C
59	CD	I-NP	O	YORK	74	NC
74	CD	B-NP	O	59	.444	NC
.444	CD	I-NP	O	74	24	NC
24	CD	I-NP	O	.444	PHILADELPHIA	NC
PHILADELPHIA	NNP	I-NP	ORG	24	54	C
54	CD	I-NP	O	PHILADELPHIA	80	NC
80	CD	I-NP	O	54	.403	NC
.403	CD	I-NP	O	80	29	NC
29	CD	I-NP	O	.403	1/2	NC
1/2	CD	I-NP	O	29	CENTRAL	NC
CENTRAL	NNP	I-NP	MISC	1/2	DIVISION	C
DIVISION	NNP	I-NP	MISC	CENTRAL	HOUSTON	C
HOUSTON	NNP	I-NP	ORG	DIVISION	72	C
72	CD	I-NP	O	HOUSTON	62	NC
62	CD	I-NP	O	72	.537	NC
.537	CD	I-NP	O	62	-	NC
-	:	I-NP	O	.537	ST	NC
ST	PRP	I-NP	ORG	-	LOUIS	C
LOUIS	VBZ	I-VP	ORG	ST	69	C
69	CD	I-NP	O	LOUIS	64	NC
64	CD	I-NP	O	69	.519	NC
.519	CD	I-NP	O	64	2	NC
2	CD	I-NP	O	.519	1/2	NC
1/2	CD	I-NP	O	2	CINCINNATI	NC
CINCINNATI	NNP	I-NP	ORG	1/2	65	C
65	CD	I-NP	O	CINCINNATI	67	NC
67	CD	I-NP	O	65	.492	NC
.492	CD	I-NP	O	67	6	NC
6	CD	I-NP	O	.492	CHICAGO	NC
CHICAGO	NNP	I-NP	ORG	6	64	C
64	CD	I-NP	O	CHICAGO	66	NC
66	CD	I-NP	O	64	.492	NC
.492	CD	I-NP	O	66	6	NC
6	CD	I-NP	O	.492	PITTSBURGH	NC
PITTSBURGH	NNS	I-NP	ORG	6	56	C
56	CD	I-NP	O	PITTSBURGH	76	NC
76	CD	I-NP	O	56	.424	NC
.424	CD	I-NP	O	76	15	NC
15	CD	I-NP	O	.424	WESTERN	NC
WESTERN	NNP	I-NP	MISC	15	DIVISION	C
DIVISION	NNP	I-NP	MISC	WESTERN	SAN	C
SAN	NNP	I-NP	ORG	DIVISION	DIEGO	C
DIEGO	NNP	I-NP	ORG	SAN	74	C
74	CD	I-NP	O	DIEGO	60	NC
60	CD	B-NP	O	74	.552	NC
.552	CD	I-NP	O	60	-	NC
-	:	I-NP	O	.552	LOS	NC
LOS	NNP	I-NP	ORG	-	ANGELES	C
ANGELES	NNP	I-NP	ORG	LOS	71	C
71	CD	I-NP	O	ANGELES	61	NC
61	CD	I-NP	O	71	.538	NC
.538	CD	I-NP	O	61	2	NC
2	CD	I-NP	O	.538	COLORADO	NC
COLORADO	NNP	I-NP	ORG	2	70	C
70	CD	I-NP	O	COLORADO	64	NC
64	CD	I-NP	O	70	.522	NC
.522	CD	I-NP	O	64	4	NC
4	CD	I-NP	O	.522	SAN	NC
SAN	NNP	I-NP	ORG	4	FRANCISCO	C
FRANCISCO	NNP	I-NP	ORG	SAN	57	C
57	CD	I-NP	O	FRANCISCO	74	NC
74	CD	B-NP	O	57	.435	NC
.435	CD	I-NP	O	74	15	NC
15	CD	I-NP	O	.435	1/2	NC
1/2	CD	I-NP	O	15	THURSDAY	NC
THURSDAY	NNP	I-NP	O	1/2	,	C
