token	pos	chunk	NER	previous	following	capitals
But	CC	O	O	.	Lebed	C
Lebed	JJ	I-NP	PER	But	himself	C
himself	PRP	I-NP	O	Lebed	,	NC
,	,	O	O	himself	the	NC
the	DT	I-NP	O	,	Kremlin	NC
Kremlin	NNP	I-NP	LOC	the	security	C
security	NN	I-NP	O	Kremlin	chief	NC
chief	NN	I-NP	O	security	,	NC
,	,	O	O	chief	is	NC
is	VBZ	I-VP	O	,	still	NC
still	RB	I-VP	O	is	waiting	NC
waiting	VBG	I-VP	O	still	back	NC
back	RB	I-ADVP	O	waiting	in	NC
in	IN	I-PP	O	back	Moscow	NC
Moscow	NNP	I-NP	LOC	in	to	C
to	TO	I-VP	O	Moscow	meet	NC
meet	VB	I-VP	O	to	Yeltsin	NC
Yeltsin	NNP	I-NP	PER	meet	over	C
over	IN	I-PP	O	Yeltsin	his	NC
his	PRP$	I-NP	O	over	plans	NC
plans	NNS	I-NP	O	his	for	NC
for	IN	I-PP	O	plans	a	NC
a	DT	I-NP	O	for	lasting	NC
lasting	JJ	I-NP	O	a	political	NC
political	JJ	I-NP	O	lasting	settlement	NC
settlement	NN	I-NP	O	political	in	NC
in	IN	I-PP	O	settlement	Chechnya	NC
Chechnya	NNP	I-NP	LOC	in	.	C
.	.	O	O	Chechnya	Itar-Tass	NC
Itar-Tass	JJ	I-NP	ORG	.	news	C
news	NN	I-NP	O	Itar-Tass	agency	NC
agency	NN	I-NP	O	news	quoted	NC
quoted	VBD	I-VP	O	agency	the	NC
the	DT	I-NP	O	quoted	Kremlin	NC
Kremlin	NNP	I-NP	LOC	the	press	C
press	NN	I-NP	O	Kremlin	service	NC
service	NN	I-NP	O	press	as	NC
as	IN	I-PP	O	service	saying	NC
saying	VBG	I-VP	O	as	Yeltsin	NC
Yeltsin	NNP	I-NP	PER	saying	,	C
,	,	O	O	Yeltsin	who	NC
who	WP	I-NP	O	,	left	NC
left	VBD	I-VP	O	who	for	NC
for	IN	I-PP	O	left	a	NC
a	DT	I-NP	O	for	state	NC
state	NN	I-NP	O	a	holiday	NC
holiday	NN	I-NP	O	state	home	NC
home	NN	I-NP	O	holiday	near	NC
near	IN	I-PP	O	home	Moscow	NC
Moscow	NNP	I-NP	LOC	near	on	C
on	IN	I-PP	O	Moscow	Monday	NC
Monday	NNP	I-NP	O	on	,	C
,	,	O	O	Monday	would	NC
would	MD	I-VP	O	,	hold	NC
hold	VB	I-VP	O	would	no	NC
no	DT	I-NP	O	hold	working	NC
working	JJ	I-NP	O	no	meetings	NC
meetings	NNS	I-NP	O	working	on	NC
on	IN	I-PP	O	meetings	Tuesday	NC
Tuesday	NNP	I-NP	O	on	.	C
.	.	O	O	Tuesday	Lebed	NC
Lebed	JJ	I-NP	PER	.	interrupted	C
interrupted	JJ	I-NP	O	Lebed	talks	NC
talks	NNS	I-NP	O	interrupted	with	NC
with	IN	I-PP	O	talks	Chechnya	NC
Chechnya	NNP	I-NP	LOC	with	's	C
's	POS	B-NP	O	Chechnya	separatists	NC
separatists	NNS	I-NP	O	's	on	NC
on	IN	I-PP	O	separatists	a	NC
a	DT	I-NP	O	on	political	NC
political	JJ	I-NP	O	a	deal	NC
deal	NN	I-NP	O	political	on	NC
on	IN	I-PP	O	deal	Sunday	NC
Sunday	NNP	I-NP	O	on	,	C
,	,	O	O	Sunday	saying	NC
saying	VBG	I-VP	O	,	he	NC
he	PRP	I-NP	O	saying	had	NC
had	VBD	I-VP	O	he	to	NC
to	TO	I-VP	O	had	consult	NC
consult	VB	I-VP	O	to	with	NC
with	IN	I-PP	O	consult	Yeltsin	NC
Yeltsin	NNP	I-NP	PER	with	.	C
.	.	O	O	Yeltsin	After	NC
After	IN	I-PP	O	.	a	C
a	DT	I-NP	O	After	meeting	NC
meeting	NN	I-NP	O	a	failed	NC
failed	VBD	I-VP	O	meeting	to	NC
to	TO	I-VP	O	failed	materialise	NC
materialise	VB	I-VP	O	to	on	NC
on	IN	I-PP	O	materialise	Monday	NC
Monday	NNP	I-NP	O	on	,	C
,	,	O	O	Monday	Lebed	NC
Lebed	NNP	I-NP	PER	,	's	C
's	POS	B-NP	O	Lebed	spokesman	NC
spokesman	NN	I-NP	O	's	said	NC
said	VBD	I-VP	O	spokesman	he	NC
he	PRP	I-NP	O	said	might	NC
might	MD	I-VP	O	he	meet	NC
meet	VB	I-VP	O	might	the	NC
the	DT	I-NP	O	meet	president	NC
president	NN	I-NP	O	the	on	NC
on	IN	I-PP	O	president	Tuesday	NC
Tuesday	NNP	I-NP	O	on	.	C
.	.	O	O	Tuesday	But	NC
But	CC	O	O	.	Yeltsin	C
Yeltsin	NNP	I-NP	PER	But	's	C
's	POS	B-NP	O	Yeltsin	spokesman	NC
spokesman	NN	I-NP	O	's	rebuffed	NC
rebuffed	VBD	I-VP	O	spokesman	the	NC
the	DT	I-NP	O	rebuffed	suggestion	NC
suggestion	NN	I-NP	O	the	,	NC
,	,	O	O	suggestion	saying	NC
saying	VBG	I-VP	O	,	the	NC
the	DT	I-NP	O	saying	president	NC
president	NN	I-NP	O	the	had	NC
had	VBD	I-VP	O	president	left	NC
left	VBN	I-VP	O	had	Moscow	NC
Moscow	NNP	I-NP	LOC	left	for	C
for	IN	I-PP	O	Moscow	a	NC
a	DT	I-NP	O	for	holiday	NC
holiday	NN	I-NP	O	a	near	NC
near	IN	I-PP	O	holiday	the	NC
the	DT	I-NP	O	near	capital	NC
capital	NN	I-NP	O	the	.	NC
.	.	O	O	capital	The	NC
The	DT	I-NP	O	.	Russians	C
Russians	NNPS	I-NP	MISC	The	postponed	C
postponed	VBD	I-VP	O	Russians	the	NC
the	DT	I-NP	O	postponed	talks	NC
talks	NNS	I-NP	O	the	after	NC
after	IN	I-PP	O	talks	a	NC
a	DT	I-NP	O	after	Chechen	NC
Chechen	JJ	I-NP	MISC	a	band	C
band	NN	I-NP	O	Chechen	disarmed	NC
disarmed	VBD	I-VP	O	band	a	NC
a	DT	I-NP	O	disarmed	column	NC
column	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	column	interior	NC
interior	NN	I-NP	ORG	of	ministry	NC
ministry	NN	I-NP	ORG	interior	troops	NC
troops	NNS	I-NP	O	ministry	on	NC
on	IN	I-PP	O	troops	Sunday	NC
Sunday	NNP	I-NP	O	on	.	C
.	.	O	O	Sunday	The	NC
The	DT	I-NP	O	.	Chechens	C
Chechens	NNPS	I-NP	MISC	The	said	C
said	VBD	I-VP	O	Chechens	a	NC
a	DT	I-NP	O	said	renegade	NC
renegade	NN	I-NP	O	a	group	NC
group	NN	I-NP	O	renegade	seized	NC
seized	VBD	I-VP	O	group	the	NC
the	DT	I-NP	O	seized	weapons	NC
weapons	NNS	I-NP	O	the	and	NC
and	CC	O	O	weapons	said	NC
said	VBD	I-VP	O	and	on	NC
on	IN	I-PP	O	said	Monday	NC
Monday	NNP	I-NP	O	on	they	C
they	PRP	B-NP	O	Monday	had	NC
had	VBD	I-VP	O	they	all	NC
all	DT	O	O	had	been	NC
been	VBN	I-VP	O	all	returned	NC
returned	VBN	I-VP	O	been	.	NC
.	.	O	O	returned	The	NC
The	DT	I-NP	O	.	Russian	C
Russian	JJ	I-NP	MISC	The	command	C
command	NN	I-NP	O	Russian	insisted	NC
insisted	VBD	I-VP	O	command	that	NC
that	IN	I-SBAR	O	insisted	not	NC
not	RB	I-NP	O	that	all	NC
all	PDT	I-NP	O	not	the	NC
the	DT	I-NP	O	all	weapons	NC
weapons	NNS	I-NP	O	the	were	NC
were	VBD	I-VP	O	weapons	the	NC
the	DT	I-NP	O	were	same	NC
same	JJ	I-NP	O	the	as	NC
as	IN	I-PP	O	same	those	NC
those	DT	I-NP	O	as	taken	NC
taken	VBN	I-VP	O	those	.	NC
.	.	O	O	taken	Tass	NC
Tass	NNP	I-NP	ORG	.	said	C
said	VBD	I-VP	O	Tass	the	NC
the	DT	I-NP	O	said	weapons	NC
weapons	NNS	I-NP	O	the	and	NC
and	CC	O	O	weapons	the	NC
the	DT	I-NP	O	and	practical	NC
practical	JJ	I-NP	O	the	implementation	NC
implementation	NN	I-NP	O	practical	of	NC
of	IN	I-PP	O	implementation	the	NC
the	DT	I-NP	O	of	ceasefire	NC
ceasefire	NN	I-NP	O	the	signed	NC
signed	VBN	I-VP	O	ceasefire	by	NC
by	IN	I-PP	O	signed	Lebed	NC
Lebed	NNP	I-NP	PER	by	and	C
and	CC	I-NP	O	Lebed	Maskhadov	NC
Maskhadov	NNP	I-NP	PER	and	last	C
last	JJ	B-NP	O	Maskhadov	Thursday	NC
Thursday	NNP	I-NP	O	last	would	C
would	MD	I-VP	O	Thursday	be	NC
be	VB	I-VP	O	would	on	NC
on	IN	I-PP	O	be	the	NC
the	DT	I-NP	O	on	agenda	NC
agenda	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	agenda	today	NC
today	NN	I-NP	O	of	's	NC
's	POS	B-NP	O	today	talks	NC
talks	NNS	I-NP	O	's	.	NC
.	.	O	O	talks	Neither	NC
Neither	DT	I-NP	O	.	spoke	C
spoke	VBD	I-VP	O	Neither	to	NC
to	TO	I-PP	O	spoke	reporters	NC
reporters	NNS	I-NP	O	to	before	NC
before	IN	I-PP	O	reporters	the	NC
the	DT	I-NP	O	before	meeting	NC
meeting	NN	I-NP	O	the	,	NC
,	,	O	O	meeting	which	NC
which	WDT	I-NP	O	,	started	NC
started	VBD	I-VP	O	which	around	NC
around	IN	I-NP	O	started	10.45	NC
10.45	CD	I-NP	O	around	a.m.	NC
a.m.	NN	I-NP	O	10.45	(	NC
(	(	O	O	a.m.	0645	NC
0645	CD	I-NP	O	(	GMT	NC
GMT	NNP	O	MISC	0645	)	C
)	)	O	O	GMT	.	NC
.	.	O	O	)	Also	NC
Also	RB	I-ADVP	O	.	in	C
in	IN	I-PP	O	Also	Novye	NC
Novye	NNP	I-NP	LOC	in	Atagi	C
Atagi	NNP	I-NP	LOC	Novye	on	C
on	IN	I-PP	O	Atagi	Tuesday	NC
Tuesday	NNP	I-NP	O	on	morning	C
morning	NN	I-NP	O	Tuesday	,	NC
,	,	O	O	morning	was	NC
was	VBD	I-VP	O	,	Tim	NC
Tim	NNP	I-NP	PER	was	Guldimann	C
Guldimann	NNP	I-NP	PER	Tim	,	C
,	,	O	O	Guldimann	the	NC
the	DT	I-NP	O	,	Swiss	NC
Swiss	JJ	I-NP	MISC	the	diplomat	C
diplomat	NN	I-NP	O	Swiss	who	NC
who	WP	B-NP	O	diplomat	heads	NC
heads	VBZ	I-VP	O	who	the	NC
the	DT	I-NP	O	heads	Chechnya	NC
Chechnya	NNP	I-NP	LOC	the	mission	C
mission	NN	I-NP	O	Chechnya	of	NC
of	IN	I-PP	O	mission	the	NC
the	DT	I-NP	O	of	Organisation	NC
Organisation	NNP	I-NP	ORG	the	for	C
for	IN	I-PP	ORG	Organisation	Security	NC
Security	NNP	I-NP	ORG	for	and	C
and	CC	I-NP	ORG	Security	Cooperation	NC
Cooperation	NNP	I-NP	ORG	and	in	C
in	IN	I-PP	ORG	Cooperation	Europe	NC
Europe	NNP	I-NP	ORG	in	(	C
(	(	O	O	Europe	OSCE	NC
OSCE	NNP	I-NP	ORG	(	)	C
)	)	O	O	OSCE	.	NC
.	.	O	O	)	Guldimann	NC
Guldimann	NN	I-NP	PER	.	,	C
,	,	O	O	Guldimann	who	NC
who	WP	I-NP	O	,	helped	NC
helped	VBD	I-VP	O	who	broker	NC
broker	NN	I-NP	O	helped	an	NC
an	DT	B-NP	O	broker	earlier	NC
earlier	RBR	I-ADVP	O	an	truce	NC
truce	NN	I-NP	O	earlier	in	NC
in	IN	I-PP	O	truce	May	NC
May	NNP	I-NP	O	in	,	C
,	,	O	O	May	was	NC
was	VBD	I-VP	O	,	not	NC
not	RB	I-VP	O	was	taking	NC
taking	VBG	I-VP	O	not	part	NC
part	NN	I-NP	O	taking	in	NC
in	IN	I-PP	O	part	the	NC
the	DT	I-NP	O	in	Tikhomirov-Maskhadov	NC
Tikhomirov-Maskhadov	JJ	I-NP	MISC	the	talks	C
talks	NNS	I-NP	O	Tikhomirov-Maskhadov	.	NC
.	.	O	O	talks	Lebed	NC
Lebed	VBN	I-VP	PER	.	's	C
's	POS	I-NP	O	Lebed	peace	NC
peace	NN	I-NP	O	's	mission	NC
mission	NN	I-NP	O	peace	this	NC
this	DT	B-NP	O	mission	month	NC
month	NN	I-NP	O	this	has	NC
has	VBZ	I-VP	O	month	stopped	NC
stopped	VBN	I-VP	O	has	some	NC
some	DT	I-NP	O	stopped	of	NC
of	IN	I-PP	O	some	the	NC
the	DT	I-NP	O	of	worst	NC
worst	JJS	I-NP	O	the	fighting	NC
fighting	NN	I-NP	O	worst	of	NC
of	IN	I-PP	O	fighting	the	NC
the	DT	I-NP	O	of	20-month-old	NC
20-month-old	JJ	I-NP	O	the	conflict	NC
conflict	NN	I-NP	O	20-month-old	.	NC
.	.	O	O	conflict	However	NC
However	RB	I-ADVP	O	.	,	C
,	,	O	O	However	tension	NC
tension	NN	I-NP	O	,	on	NC
on	IN	I-PP	O	tension	the	NC
the	DT	I-NP	O	on	ground	NC
ground	NN	I-NP	O	the	indicates	NC
indicates	VBZ	I-VP	O	ground	that	NC
that	IN	I-SBAR	O	indicates	it	NC
it	PRP	I-NP	O	that	could	NC
could	MD	I-VP	O	it	falter	NC
falter	VB	I-VP	O	could	if	NC
if	IN	I-SBAR	O	falter	the	NC
the	DT	I-NP	O	if	momentum	NC
momentum	NN	I-NP	O	the	for	NC
for	IN	I-PP	O	momentum	a	NC
a	DT	I-NP	O	for	settlement	NC
settlement	NN	I-NP	O	a	is	NC
is	VBZ	I-VP	O	settlement	not	NC
not	RB	I-VP	O	is	maintained	NC
maintained	VBN	I-VP	O	not	.	NC
.	.	O	O	maintained	Three	NC
Three	CD	I-NP	O	.	Russian	C
Russian	JJ	I-NP	MISC	Three	servicemen	C
servicemen	NNS	I-NP	O	Russian	were	NC
were	VBD	I-VP	O	servicemen	wounded	NC
wounded	VBN	I-VP	O	were	in	NC
in	IN	I-PP	O	wounded	a	NC
a	DT	I-NP	O	in	total	NC
total	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	total	six	NC
six	CD	I-NP	O	of	shooting	NC
shooting	NN	I-NP	O	six	incidents	NC
incidents	NNS	I-NP	O	shooting	overnight	NC
overnight	RB	I-ADVP	O	incidents	,	NC
,	,	O	O	overnight	Itar-Tass	NC
Itar-Tass	JJ	I-NP	ORG	,	news	C
news	NN	I-NP	O	Itar-Tass	agency	NC
agency	NN	I-NP	O	news	quoted	NC
quoted	VBD	I-VP	O	agency	the	NC
the	DT	I-NP	O	quoted	Russian	NC
Russian	JJ	I-NP	MISC	the	military	C
military	NN	I-NP	O	Russian	as	NC
as	IN	I-PP	O	military	saying	NC
saying	VBG	I-VP	O	as	on	NC
on	IN	I-PP	O	saying	Tuesday	NC
Tuesday	NNP	I-NP	O	on	morning	C
morning	NN	I-NP	O	Tuesday	.	NC
.	.	O	O	morning	RIA	NC
RIA	NNP	I-NP	ORG	.	news	C
news	NN	I-NP	O	RIA	agency	NC
agency	NN	I-NP	O	news	quoted	NC
quoted	VBD	I-VP	O	agency	an	NC
an	DT	I-NP	O	quoted	army	NC
army	NN	I-NP	O	an	source	NC
source	NN	I-NP	O	army	accusing	NC
accusing	VBG	I-VP	O	source	rebel	NC
rebel	JJ	I-NP	O	accusing	fighters	NC
fighters	NNS	I-NP	O	rebel	of	NC
of	IN	I-PP	O	fighters	failing	NC
failing	VBG	I-VP	O	of	to	NC
to	TO	I-VP	O	failing	turn	NC
turn	VB	I-VP	O	to	up	NC
up	RP	I-PRT	O	turn	for	NC
for	IN	I-PP	O	up	joint	NC
joint	JJ	I-NP	O	for	Russian-Chechen	NC
Russian-Chechen	JJ	I-NP	MISC	joint	police	C
police	NN	I-NP	O	Russian-Chechen	patrols	NC
patrols	NNS	I-NP	O	police	in	NC
in	IN	I-PP	O	patrols	some	NC
some	DT	I-NP	O	in	districts	NC
districts	NNS	I-NP	O	some	of	NC
of	IN	I-PP	O	districts	the	NC
the	DT	I-NP	O	of	capital	NC
capital	NN	I-NP	O	the	Grozny	NC
Grozny	NNP	I-NP	LOC	capital	on	C
on	IN	I-PP	O	Grozny	Tuesday	NC
Tuesday	NNP	I-NP	O	on	.	C
.	.	O	O	Tuesday	But	NC
But	CC	O	O	.	the	C
the	DT	I-NP	O	But	separatist	NC
separatist	JJ	I-NP	O	the	command	NC
command	NN	I-NP	O	separatist	told	NC
told	VBD	I-VP	O	command	Interfax	NC
Interfax	NN	I-NP	ORG	told	news	C
news	NN	I-NP	O	Interfax	agency	NC
agency	NN	I-NP	O	news	the	NC
the	DT	B-NP	O	agency	patrols	NC
patrols	NNS	I-NP	O	the	,	NC
,	,	O	O	patrols	part	NC
part	NN	I-NP	O	,	of	NC
of	IN	I-PP	O	part	the	NC
the	DT	I-NP	O	of	truce	NC
truce	NN	I-NP	O	the	brokered	NC
brokered	VBD	I-VP	O	truce	by	NC
by	IN	I-PP	O	brokered	Lebed	NC
Lebed	NNP	I-NP	PER	by	last	C
last	JJ	B-NP	O	Lebed	week	NC
week	NN	I-NP	O	last	,	NC
,	,	O	O	week	would	NC
would	MD	I-VP	O	,	begin	NC
begin	VB	I-VP	O	would	on	NC
on	IN	I-PP	O	begin	Tuesday	NC
Tuesday	NNP	I-NP	O	on	after	C
after	IN	I-SBAR	O	Tuesday	delays	NC
delays	NNS	I-NP	O	after	for	NC
for	IN	I-PP	O	delays	""""	NC
""""	""""	O	O	for	technical	NC
technical	JJ	I-NP	O	""""	reasons	NC
reasons	NNS	I-NP	O	technical	""""	NC
""""	""""	O	O	reasons	.	NC
.	.	O	O	""""	Yeltsin	NC
Yeltsin	NNP	I-NP	PER	.	's	C
's	POS	B-NP	O	Yeltsin	spokesman	NC
spokesman	NN	I-NP	O	's	said	NC
said	VBD	I-VP	O	spokesman	he	NC
he	PRP	I-NP	O	said	might	NC
might	MD	I-VP	O	he	meet	NC
meet	VB	I-VP	O	might	officials	NC
officials	NNS	I-NP	O	meet	during	NC
during	IN	I-PP	O	officials	his	NC
his	PRP$	I-NP	O	during	break	NC
break	NN	I-NP	O	his	,	NC
,	,	O	O	break	but	NC
but	CC	O	O	,	indicated	NC
indicated	VBD	I-VP	O	but	Lebed	NC
Lebed	VBN	I-VP	PER	indicated	was	C
was	VBD	B-VP	O	Lebed	low	NC
low	JJ	I-NP	O	was	on	NC
on	IN	I-PP	O	low	the	NC
the	DT	I-NP	O	on	list	NC
list	NN	I-NP	O	the	by	NC
by	IN	I-PP	O	list	saying	NC
saying	VBG	I-VP	O	by	Yeltsin	NC
Yeltsin	NNP	I-NP	PER	saying	would	C
would	MD	I-VP	O	Yeltsin	need	NC
need	VB	I-VP	O	would	time	NC
time	NN	I-NP	O	need	to	NC
to	TO	I-VP	O	time	study	NC
study	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	study	proposals	NC
proposals	NNS	I-NP	O	the	before	NC
before	IN	I-PP	O	proposals	talking	NC
talking	VBG	I-VP	O	before	to	NC
to	TO	I-PP	O	talking	him	NC
him	PRP	I-NP	O	to	.	NC
.	.	O	O	him	Russian	NC
Russian	JJ	I-NP	MISC	.	news	C
news	NN	I-NP	O	Russian	agencies	NC
agencies	NNS	I-NP	O	news	also	NC
also	RB	I-ADVP	O	agencies	quoted	NC
quoted	VBD	I-VP	O	also	the	NC
the	DT	I-NP	O	quoted	Kremlin	NC
Kremlin	NNP	I-NP	LOC	the	spokesman	C
spokesman	NN	I-NP	O	Kremlin	as	NC
as	IN	I-PP	O	spokesman	saying	NC
saying	VBG	I-VP	O	as	that	NC
that	IN	I-SBAR	O	saying	Lebed	NC
Lebed	NNP	I-NP	PER	that	's	C
's	POS	B-NP	O	Lebed	representatives	NC
representatives	NNS	I-NP	O	's	had	NC
had	VBD	I-VP	O	representatives	not	NC
not	RB	I-VP	O	had	sought	NC
sought	VBD	I-VP	O	not	a	NC
a	DT	I-NP	O	sought	meeting	NC
meeting	NN	I-NP	O	a	,	NC
,	,	O	O	meeting	hinting	NC
hinting	VBG	I-VP	O	,	at	NC
at	IN	I-PP	O	hinting	an	NC
an	DT	I-NP	O	at	attempt	NC
attempt	NN	I-NP	O	an	by	NC
by	IN	I-PP	O	attempt	the	NC
the	DT	I-NP	O	by	president	NC
president	NN	I-NP	O	the	to	NC
to	TO	I-VP	O	president	put	NC
put	VB	I-VP	O	to	his	NC
his	PRP$	I-NP	O	put	popular	NC
popular	JJ	I-NP	O	his	and	NC
and	CC	I-NP	O	popular	outspoken	NC
outspoken	JJ	I-NP	O	and	protege	NC
protege	NN	I-NP	O	outspoken	in	NC
in	IN	I-PP	O	protege	his	NC
his	PRP$	I-NP	O	in	place	NC
place	NN	I-NP	O	his	with	NC
with	IN	I-PP	O	place	a	NC
a	DT	I-NP	O	with	lesson	NC
lesson	NN	I-NP	O	a	on	NC
on	IN	I-PP	O	lesson	protocol	NC
protocol	NN	I-NP	O	on	.	NC
.	.	O	O	protocol	Yeltsin	NC
Yeltsin	NN	I-NP	PER	.	,	C
,	,	O	O	Yeltsin	65	NC
65	CD	I-NP	O	,	,	NC
,	,	O	O	65	has	NC
has	VBZ	I-VP	O	,	kept	NC
kept	VBN	I-VP	O	has	a	NC
a	DT	I-NP	O	kept	low	NC
low	JJ	I-NP	O	a	profile	NC
profile	NN	I-NP	O	low	since	NC
since	IN	I-SBAR	O	profile	he	NC
he	PRP	I-NP	O	since	was	NC
was	VBD	I-VP	O	he	reelected	NC
reelected	VBN	I-VP	O	was	in	NC
in	IN	I-PP	O	reelected	July	NC
July	NNP	I-NP	O	in	,	C
,	,	O	O	July	prompting	NC
prompting	VBG	I-VP	O	,	new	NC
new	JJ	I-NP	O	prompting	speculation	NC
speculation	NN	I-NP	O	new	that	NC
that	IN	I-SBAR	O	speculation	the	NC
the	DT	I-NP	O	that	two	NC
two	CD	I-NP	O	the	heart	NC
heart	NN	I-NP	O	two	attacks	NC
attacks	NNS	I-NP	O	heart	he	NC
he	PRP	B-NP	O	attacks	suffered	NC
suffered	VBD	I-VP	O	he	last	NC
last	JJ	I-NP	O	suffered	year	NC
year	NN	I-NP	O	last	and	NC
and	CC	O	O	year	a	NC
a	DT	I-NP	O	and	rumoured	NC
rumoured	JJ	I-NP	O	a	drinking	NC
drinking	NN	I-NP	O	rumoured	problem	NC
problem	NN	I-NP	O	drinking	could	NC
could	MD	I-VP	O	problem	be	NC
be	VB	I-VP	O	could	taking	NC
taking	VBG	I-VP	O	be	their	NC
their	PRP$	I-NP	O	taking	toll	NC
toll	NN	I-NP	O	their	,	NC
,	,	O	O	toll	weakening	NC
weakening	VBG	I-VP	O	,	his	NC
his	PRP$	I-NP	O	weakening	grip	NC
grip	NN	I-NP	O	his	on	NC
on	IN	I-PP	O	grip	affairs	NC
affairs	NNS	I-NP	O	on	of	NC
of	IN	I-PP	O	affairs	state	NC
state	NN	I-NP	O	of	.	NC
.	.	O	O	state	Aides	NC
Aides	NNS	I-NP	O	.	have	C
have	VBP	I-VP	O	Aides	dismissed	NC
dismissed	VBN	I-VP	O	have	such	NC
such	JJ	I-NP	O	dismissed	speculation	NC
speculation	NN	I-NP	O	such	,	NC
,	,	O	O	speculation	insisting	NC
insisting	VBG	I-VP	O	,	that	NC
that	IN	I-SBAR	O	insisting	he	NC
he	PRP	I-NP	O	that	simply	NC
simply	RB	I-ADVP	O	he	needs	NC
needs	VBZ	I-VP	O	simply	a	NC
a	DT	I-NP	O	needs	rest	NC
rest	NN	I-NP	O	a	after	NC
after	IN	I-SBAR	O	rest	his	NC
his	PRP$	I-NP	O	after	energetic	NC
energetic	JJ	I-NP	O	his	election	NC
election	NN	I-NP	O	energetic	campaign	NC
campaign	NN	I-NP	O	election	.	NC
.	.	O	O	campaign	Some	NC
Some	DT	I-NP	O	.	analysts	C
analysts	NNS	I-NP	O	Some	say	NC
say	VBP	I-VP	O	analysts	the	NC
the	DT	I-NP	O	say	Kremlin	NC
Kremlin	NNP	I-NP	LOC	the	leader	C
leader	NN	I-NP	O	Kremlin	,	NC
,	,	O	O	leader	whose	NC
whose	WP$	I-NP	O	,	order	NC
order	NN	I-NP	O	whose	sending	NC
sending	VBG	I-VP	O	order	troops	NC
troops	NNS	I-NP	O	sending	and	NC
and	CC	I-NP	O	troops	tanks	NC
tanks	NNS	I-NP	O	and	into	NC
into	IN	I-PP	O	tanks	Chechnya	NC
Chechnya	NNP	I-NP	LOC	into	in	C
in	IN	I-PP	O	Chechnya	1994	NC
1994	CD	I-NP	O	in	started	NC
started	VBD	I-VP	O	1994	Russia	NC
Russia	NNP	I-NP	LOC	started	's	C
's	POS	B-NP	O	Russia	ill-fated	NC
ill-fated	JJ	I-NP	O	's	military	NC
military	JJ	I-NP	O	ill-fated	campaign	NC
campaign	NN	I-NP	O	military	,	NC
,	,	O	O	campaign	could	NC
could	MD	I-VP	O	,	merely	NC
merely	RB	I-VP	O	could	be	NC
be	VB	I-VP	O	merely	reluctant	NC
reluctant	JJ	I-ADJP	O	be	to	NC
to	TO	I-VP	O	reluctant	put	NC
put	VB	I-VP	O	to	his	NC
his	PRP$	I-NP	O	put	name	NC
name	NN	I-NP	O	his	to	NC
to	TO	I-PP	O	name	a	NC
a	DT	I-NP	O	to	peace	NC
peace	NN	I-NP	O	a	process	NC
process	NN	I-NP	O	peace	which	NC
which	WDT	B-NP	O	process	might	NC
might	MD	I-VP	O	which	fall	NC
fall	VB	I-VP	O	might	apart	NC
apart	RB	I-ADVP	O	fall	.	NC
.	.	O	O	apart	But	NC
But	CC	O	O	.	Lebed	C
Lebed	NNP	I-NP	PER	But	,	C
,	,	O	O	Lebed	who	NC
who	WP	I-NP	O	,	has	NC
has	VBZ	I-VP	O	who	no	NC
no	DT	I-NP	O	has	real	NC
real	JJ	I-NP	O	no	power	NC
power	NN	I-NP	O	real	without	NC
without	IN	I-PP	O	power	his	NC
his	PRP$	I-NP	O	without	boss	NC
boss	NN	I-NP	O	his	and	NC
and	CC	O	O	boss	has	NC
has	VBZ	I-VP	O	and	hinted	NC
hinted	VBN	I-VP	O	has	at	NC
at	IN	I-PP	O	hinted	dark	NC
dark	JJ	I-NP	O	at	forces	NC
forces	NNS	I-NP	O	dark	in	NC
in	IN	I-PP	O	forces	Moscow	NC
Moscow	NNP	I-NP	LOC	in	working	C
working	VBG	I-VP	O	Moscow	against	NC
against	IN	I-PP	O	working	him	NC
him	PRP	I-NP	O	against	,	NC
,	,	O	O	him	appears	NC
appears	VBZ	I-VP	O	,	to	NC
to	TO	I-VP	O	appears	think	NC
think	VB	I-VP	O	to	a	NC
a	DT	I-NP	O	think	deal	NC
deal	NN	I-NP	O	a	will	NC
will	MD	I-VP	O	deal	not	NC
not	RB	I-VP	O	will	stick	NC
stick	VB	I-VP	O	not	without	NC
without	IN	I-PP	O	stick	strong	NC
strong	JJ	I-NP	O	without	backing	NC
backing	NN	I-NP	O	strong	from	NC
from	IN	I-PP	O	backing	Yeltsin	NC
Yeltsin	NNP	I-NP	PER	from	.	C
.	.	O	O	Yeltsin	His	NC
His	PRP$	I-NP	O	.	proposals	C
proposals	NNS	I-NP	O	His	have	NC
have	VBP	I-VP	O	proposals	not	NC
not	RB	I-VP	O	have	been	NC
been	VBN	I-VP	O	not	spelled	NC
spelled	VBN	I-VP	O	been	out	NC
out	RP	I-PRT	O	spelled	but	NC
but	CC	O	O	out	are	NC
are	VBP	I-VP	O	but	expected	NC
expected	VBN	I-VP	O	are	to	NC
to	TO	I-VP	O	expected	involve	NC
involve	VB	I-VP	O	to	a	NC
a	DT	I-NP	O	involve	compromise	NC
compromise	NN	I-NP	O	a	between	NC
between	IN	I-PP	O	compromise	the	NC
the	DT	I-NP	O	between	separatists	NC
