token	pos	chunk	NER	previous	following	capitals
between	IN	I-NP	O	that	October	NC
October	NNP	I-NP	O	between	1	C
1	CD	I-NP	O	October	,	NC
,	,	I-NP	O	1	1995	NC
1995	CD	I-NP	O	,	and	NC
and	CC	O	O	1995	March	NC
March	NNP	I-NP	O	and	1	C
1	CD	I-NP	O	March	,	NC
,	,	I-NP	O	1	1996	NC
1996	CD	I-NP	O	,	,	NC
,	,	O	O	1996	the	NC
the	DT	I-NP	O	,	state	NC
state	NN	I-NP	O	the	received	NC
received	VBD	I-VP	O	state	an	NC
an	DT	I-NP	O	received	average	NC
average	NN	I-NP	O	an	of	NC
of	IN	I-PP	O	average	only	NC
only	RB	I-NP	O	of	4.6	NC
4.6	CD	I-NP	O	only	inches	NC
inches	NNS	I-NP	O	4.6	of	NC
of	IN	I-PP	O	inches	rainfall	NC
rainfall	NNS	I-NP	O	of	.	NC
.	.	O	O	rainfall	In	NC
In	IN	I-PP	O	.	northern	C
northern	JJ	I-NP	O	In	Texas	NC
Texas	NNP	I-NP	LOC	northern	,	C
,	,	O	O	Texas	the	NC
the	DT	I-NP	O	,	current	NC
current	JJ	I-NP	O	the	rainfall	NC
rainfall	NN	I-NP	O	current	situation	NC
situation	NN	I-NP	O	rainfall	was	NC
was	VBD	I-VP	O	situation	similar	NC
similar	JJ	I-ADJP	O	was	to	NC
to	TO	I-PP	O	similar	most	NC
most	JJS	I-NP	O	to	of	NC
of	IN	I-PP	O	most	Oklahoma	NC
Oklahoma	NNP	I-NP	LOC	of	,	C
,	,	O	O	Oklahoma	said	NC
said	VBD	I-VP	O	,	Rodney	NC
Rodney	NNP	I-NP	PER	said	Mosier	C
Mosier	NNP	I-NP	PER	Rodney	,	C
,	,	O	O	Mosier	executive	NC
executive	NN	I-NP	O	,	assistant	NC
assistant	NN	I-NP	O	executive	for	NC
for	IN	I-PP	O	assistant	the	NC
the	DT	I-NP	O	for	Texas	NC
Texas	NNP	I-NP	ORG	the	Wheat	C
Wheat	NNP	I-NP	ORG	Texas	Producers	C
Producers	NNP	I-NP	ORG	Wheat	.	C
.	.	O	O	Producers	""""	NC
""""	""""	O	O	.	Up	NC
Up	IN	I-PP	O	""""	here	C
here	RB	I-ADVP	O	Up	in	NC
in	IN	I-PP	O	here	the	NC
the	DT	I-NP	O	in	Texas	NC
Texas	NNP	I-NP	LOC	the	Panhandle	C
Panhandle	NNP	I-NP	LOC	Texas	,	C
,	,	O	O	Panhandle	we	NC
we	PRP	I-NP	O	,	've	NC
've	VBP	I-VP	O	we	had	NC
had	VBD	I-VP	O	've	some	NC
some	DT	I-NP	O	had	extremely	NC
extremely	RB	I-NP	O	some	beneficial	NC
beneficial	JJ	I-NP	O	extremely	rains	NC
rains	NNS	I-NP	O	beneficial	that	NC
that	WDT	B-NP	O	rains	came	NC
came	VBD	I-VP	O	that	through	NC
through	IN	I-PP	O	came	within	NC
within	IN	B-PP	O	through	the	NC
the	DT	I-NP	O	within	last	NC
last	JJ	I-NP	O	the	several	NC
several	JJ	I-NP	O	last	days	NC
days	NNS	I-NP	O	several	and	NC
and	CC	O	O	days	are	NC
are	VBP	I-VP	O	and	really	NC
really	RB	I-VP	O	are	setting	NC
setting	VBG	I-VP	O	really	us	NC
us	PRP	I-NP	O	setting	up	NC
up	IN	I-PP	O	us	for	NC
for	IN	B-PP	O	up	ideal	NC
ideal	JJ	I-NP	O	for	conditions	NC
conditions	NNS	I-NP	O	ideal	for	NC
for	IN	I-PP	O	conditions	planting	NC
planting	NN	I-NP	O	for	wheat	NC
wheat	NN	I-NP	O	planting	,	NC
,	,	O	O	wheat	""""	NC
""""	""""	O	O	,	Mosier	NC
Mosier	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Mosier	.	NC
.	.	O	O	said	But	NC
But	CC	O	O	.	he	C
he	PRP	I-NP	O	But	warned	NC
warned	VBD	I-VP	O	he	that	NC
that	IN	I-SBAR	O	warned	the	NC
the	DT	I-NP	O	that	situation	NC
situation	NN	I-NP	O	the	was	NC
was	VBD	I-VP	O	situation	not	NC
not	RB	O	O	was	as	NC
as	RB	I-ADJP	O	not	ideal	NC
ideal	JJ	I-ADJP	O	as	in	NC
in	IN	I-PP	O	ideal	central	NC
central	JJ	I-NP	O	in	and	NC
and	CC	I-NP	O	central	southern	NC
southern	JJ	I-NP	O	and	Texas	NC
Texas	NNP	I-NP	LOC	southern	,	C
,	,	O	O	Texas	where	NC
where	WRB	I-ADVP	O	,	mositure	NC
mositure	NN	I-NP	O	where	levels	NC
levels	NNS	I-NP	O	mositure	were	NC
were	VBD	I-VP	O	levels	still	NC
still	RB	I-VP	O	were	short	NC
short	RB	I-VP	O	still	despite	NC
despite	IN	I-PP	O	short	the	NC
the	DT	I-NP	O	despite	rains	NC
rains	NNS	I-NP	O	the	brought	NC
brought	VBN	I-VP	O	rains	by	NC
by	IN	I-PP	O	brought	Hurricane	NC
Hurricane	NNP	I-NP	O	by	Dolly	C
Dolly	NNP	I-NP	MISC	Hurricane	last	C
last	JJ	B-NP	O	Dolly	week	NC
week	NN	I-NP	O	last	.	NC
.	.	O	O	week	In	NC
In	IN	I-PP	O	.	Kansas	C
Kansas	NNP	I-NP	LOC	In	,	C
,	,	O	O	Kansas	typically	NC
typically	RB	I-ADVP	O	,	the	NC
the	DT	I-NP	O	typically	number	NC
number	NN	I-NP	O	the	one	NC
one	CD	B-NP	O	number	U.S.	NC
U.S.	NNP	I-NP	LOC	one	hard	C
hard	JJ	I-NP	O	U.S.	red	NC
red	JJ	I-NP	O	hard	winter	NC
winter	NN	I-NP	O	red	wheat	NC
wheat	NN	I-NP	O	winter	producer	NC
producer	NN	I-NP	O	wheat	,	NC
,	,	O	O	producer	topsoil	NC
topsoil	NN	I-NP	O	,	moisture	NC
moisture	NN	I-NP	O	topsoil	levels	NC
levels	NNS	I-NP	O	moisture	were	NC
were	VBD	I-VP	O	levels	rated	NC
rated	VBN	I-VP	O	were	mostly	NC
mostly	RB	I-ADVP	O	rated	adequate	NC
adequate	JJ	I-ADJP	O	mostly	during	NC
during	IN	I-PP	O	adequate	the	NC
the	DT	I-NP	O	during	week	NC
week	NN	I-NP	O	the	ended	NC
ended	VBD	I-VP	O	week	Sunday	NC
Sunday	NNP	I-NP	O	ended	,	C
,	,	O	O	Sunday	according	NC
according	VBG	I-PP	O	,	to	NC
to	TO	B-PP	O	according	the	NC
the	DT	I-NP	O	to	state	NC
state	NN	I-NP	O	the	's	NC
's	POS	B-NP	O	state	agricultural	NC
agricultural	JJ	I-NP	O	's	statistics	NC
statistics	NNS	I-NP	O	agricultural	service	NC
service	NN	I-NP	O	statistics	.	NC
.	.	O	O	service	In	NC
In	IN	I-PP	O	.	its	C
its	PRP$	I-NP	O	In	weekly	NC
weekly	JJ	I-NP	O	its	report	NC
report	NN	I-NP	O	weekly	released	NC
released	VBN	I-VP	O	report	Monday	NC
Monday	NNP	I-NP	O	released	,	C
,	,	O	O	Monday	the	NC
the	DT	I-NP	O	,	service	NC
service	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	service	Kansas	NC
Kansas	NNP	I-NP	LOC	said	topsoil	C
topsoil	NN	I-NP	O	Kansas	moisture	NC
moisture	NN	I-NP	O	topsoil	was	NC
was	VBD	I-VP	O	moisture	rated	NC
rated	VBN	I-VP	O	was	eight	NC
eight	CD	I-NP	O	rated	percent	NC
percent	NN	I-NP	O	eight	surplus	NC
surplus	NN	I-NP	O	percent	,	NC
,	,	O	O	surplus	77	NC
77	CD	I-NP	O	,	percent	NC
percent	NN	I-NP	O	77	adequate	NC
adequate	JJ	I-ADJP	O	percent	and	NC
and	CC	O	O	adequate	15	NC
15	CD	I-NP	O	and	percent	NC
percent	NN	I-NP	O	15	short	NC
short	RB	I-ADVP	O	percent	to	NC
to	TO	I-PP	O	short	very	NC
very	RB	I-NP	O	to	short	NC
short	JJ	I-NP	O	very	.	NC
.	.	O	O	short	Oklahoma	NC
Oklahoma	NNP	I-NP	LOC	.	's	C
's	POS	B-NP	O	Oklahoma	Agricultural	NC
Agricultural	NNP	I-NP	ORG	's	Statistics	C
Statistics	NNP	I-NP	ORG	Agricultural	Service	C
Service	NNP	I-NP	ORG	Statistics	showed	C
showed	VBD	I-VP	O	Service	similar	NC
similar	JJ	I-NP	O	showed	conditions	NC
conditions	NNS	I-NP	O	similar	,	NC
,	,	O	O	conditions	rating	NC
rating	NN	I-NP	O	,	topsoil	NC
topsoil	NN	I-NP	O	rating	moisture	NC
moisture	NN	I-NP	O	topsoil	levels	NC
levels	NNS	I-NP	O	moisture	as	NC
as	IN	I-PP	O	levels	seven	NC
seven	CD	I-NP	O	as	percent	NC
percent	NN	I-NP	O	seven	surplus	NC
surplus	NN	I-NP	O	percent	,	NC
,	,	O	O	surplus	81	NC
81	CD	I-NP	O	,	percent	NC
percent	NN	I-NP	O	81	adequate	NC
adequate	JJ	I-ADJP	O	percent	and	NC
and	CC	O	O	adequate	12	NC
12	CD	I-NP	O	and	percent	NC
percent	NN	I-NP	O	12	short	NC
short	RB	I-ADVP	O	percent	to	NC
to	TO	I-PP	O	short	very	NC
very	RB	I-NP	O	to	short	NC
short	JJ	I-NP	O	very	.	NC
.	.	O	O	short	Data	NC
Data	NNP	I-NP	O	.	on	C
on	IN	I-PP	O	Data	topsoil	NC
topsoil	NN	I-NP	O	on	moisture	NC
moisture	NN	I-NP	O	topsoil	ratings	NC
ratings	NNS	I-NP	O	moisture	were	NC
were	VBD	I-VP	O	ratings	not	NC
not	RB	I-VP	O	were	released	NC
released	VBN	I-VP	O	not	by	NC
by	IN	I-PP	O	released	the	NC
the	DT	I-NP	O	by	Texas	NC
Texas	NNP	I-NP	ORG	the	Agricultural	C
Agricultural	NNP	I-NP	ORG	Texas	Statistics	C
Statistics	NNPS	I-NP	ORG	Agricultural	Service	C
Service	NNP	I-NP	ORG	Statistics	.	C
.	.	O	O	Service	--	NC
--	:	I-NP	O	.	Greg	NC
Greg	NNP	I-NP	PER	--	Frost	C
Frost	NNP	I-NP	PER	Greg	,	C
,	,	O	O	Frost	816	NC
816	CD	I-NP	O	,	561-8671	NC
561-8671	CD	I-NP	O	816	First	NC
First	NNP	I-NP	ORG	561-8671	Union	C
Union	NNP	I-NP	ORG	First	National	C
National	NNP	I-NP	ORG	Union	Bank	C
Bank	NNP	I-NP	ORG	National	of	C
of	IN	I-PP	ORG	Bank	Fla.	NC
Fla.	NNP	I-NP	ORG	of	settles	C
settles	VBZ	I-VP	O	Fla.	suit	NC
suit	RB	I-NP	O	settles	.	NC
.	.	O	O	suit	JACKSONVILLE	NC
JACKSONVILLE	JJ	I-NP	LOC	.	,	C
,	,	O	O	JACKSONVILLE	Fla.	NC
Fla.	NNP	I-NP	LOC	,	1996-08-28	C
1996-08-28	CD	I-NP	O	Fla.	First	NC
First	NNP	I-NP	ORG	1996-08-28	Union	C
Union	NNP	I-NP	ORG	First	National	C
National	NNP	I-NP	ORG	Union	Bank	C
Bank	NNP	I-NP	ORG	National	of	C
of	IN	I-PP	ORG	Bank	Florida	NC
Florida	NNP	I-NP	ORG	of	said	C
said	VBD	I-VP	O	Florida	on	NC
on	IN	I-PP	O	said	Wednesday	NC
Wednesday	NNP	I-NP	O	on	it	C
it	PRP	B-NP	O	Wednesday	agreed	NC
agreed	VBD	I-VP	O	it	to	NC
to	TO	I-VP	O	agreed	settle	NC
settle	VB	I-VP	O	to	a	NC
a	DT	I-NP	O	settle	class	NC
class	NN	I-NP	O	a	action	NC
action	NN	I-NP	O	class	law	NC
law	NN	I-NP	O	action	suit	NC
suit	NN	I-NP	O	law	involving	NC
involving	VBG	I-VP	O	suit	its	NC
its	PRP$	I-NP	O	involving	collateral	NC
collateral	NN	I-NP	O	its	protection	NC
protection	NN	I-NP	O	collateral	insurance	NC
insurance	NN	I-NP	O	protection	(	NC
(	(	O	O	insurance	CPI	NC
CPI	NNP	I-NP	MISC	(	)	C
)	)	O	O	CPI	program	NC
program	NN	I-NP	O	)	.	NC
.	.	O	O	program	To	NC
To	TO	I-VP	O	.	provide	C
provide	VB	I-VP	O	To	for	NC
for	IN	I-PP	O	provide	the	NC
the	DT	I-NP	O	for	settlements	NC
settlements	NNS	I-NP	O	the	,	NC
,	,	O	O	settlements	First	NC
First	NNP	I-NP	ORG	,	Union	C
Union	NNP	I-NP	ORG	First	has	C
has	VBZ	I-VP	O	Union	established	NC
established	VBN	I-VP	O	has	a	NC
a	DT	I-NP	O	established	common	NC
common	JJ	I-NP	O	a	fund	NC
fund	NN	I-NP	O	common	of	NC
of	IN	I-PP	O	fund	$	NC
$	$	I-NP	O	of	4.7	NC
4.7	CD	I-NP	O	$	million	NC
million	CD	I-NP	O	4.7	for	NC
for	IN	I-PP	O	million	cash	NC
cash	NN	I-NP	O	for	refunds	NC
refunds	NNS	I-NP	O	cash	and	NC
and	CC	O	O	refunds	$	NC
$	$	I-NP	O	and	19.4	NC
19.4	CD	I-NP	O	$	million	NC
million	CD	I-NP	O	19.4	in	NC
in	IN	I-PP	O	million	credit	NC
credit	NN	I-NP	O	in	refunds	NC
refunds	NNS	I-NP	O	credit	for	NC
for	IN	I-PP	O	refunds	outstanding	NC
outstanding	JJ	I-NP	O	for	CPI	NC
CPI	NNP	I-NP	MISC	outstanding	balances	C
balances	NNS	I-NP	O	CPI	.	NC
.	.	O	O	balances	The	NC
The	DT	I-NP	O	.	bank	C
bank	NN	I-NP	O	The	is	NC
is	VBZ	I-VP	O	bank	a	NC
a	DT	I-NP	O	is	division	NC
division	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	division	First	NC
First	NNP	I-NP	ORG	of	Union	C
Union	NNP	I-NP	ORG	First	Corp	C
Corp	NNP	I-NP	ORG	Union	.	C
.	.	O	O	Corp	The	NC
The	DT	I-NP	O	.	bank	C
bank	NN	I-NP	O	The	said	NC
said	VBD	I-VP	O	bank	most	NC
most	JJS	I-NP	O	said	of	NC
of	IN	I-PP	O	most	the	NC
the	DT	I-NP	O	of	charges	NC
charges	NNS	I-NP	O	the	resulted	NC
resulted	VBN	I-VP	O	charges	from	NC
from	IN	I-PP	O	resulted	loan	NC
loan	NN	I-NP	O	from	portfolios	NC
portfolios	NNS	I-NP	O	loan	from	NC
from	IN	I-PP	O	portfolios	banks	NC
banks	NNS	I-NP	O	from	and	NC
and	CC	I-NP	O	banks	thrifts	NC
thrifts	NNS	I-NP	O	and	that	NC
that	WDT	B-NP	O	thrifts	were	NC
were	VBD	I-VP	O	that	acquired	NC
acquired	VBN	I-VP	O	were	in	NC
in	IN	I-PP	O	acquired	the	NC
the	DT	I-NP	O	in	1980s	NC
1980s	CD	I-NP	O	the	.	NC
.	.	O	O	1980s	First	NC
First	NNP	I-NP	ORG	.	Union	C
Union	NNP	I-NP	ORG	First	said	C
said	VBD	I-VP	O	Union	it	NC
it	PRP	I-NP	O	said	has	NC
has	VBZ	I-VP	O	it	discontinued	NC
discontinued	VBN	I-NP	O	has	CPI	NC
CPI	NNP	I-NP	MISC	discontinued	as	C
as	IN	I-PP	O	CPI	an	NC
an	DT	I-NP	O	as	element	NC
element	NN	I-NP	O	an	of	NC
of	IN	I-PP	O	element	its	NC
its	PRP$	I-NP	O	of	motor	NC
motor	NN	I-NP	O	its	vehicle	NC
vehicle	NN	B-NP	O	motor	or	NC
or	CC	I-NP	O	vehicle	boat	NC
boat	NN	I-NP	O	or	installment	NC
installment	NN	I-NP	O	boat	loan	NC
loan	NN	I-NP	O	installment	contracts	NC
contracts	NNS	I-NP	O	loan	.	NC
.	.	O	O	contracts	As	NC
As	IN	I-PP	O	.	part	C
part	NN	I-NP	O	As	of	NC
of	IN	I-PP	O	part	the	NC
the	DT	I-NP	O	of	settlement	NC
settlement	NN	I-NP	O	the	agreement	NC
agreement	NN	I-NP	O	settlement	,	NC
,	,	O	O	agreement	customers	NC
customers	NNS	I-NP	O	,	who	NC
who	WP	B-NP	O	customers	had	NC
had	VBD	I-VP	O	who	CPI	NC
CPI	NNP	I-NP	MISC	had	placed	C
placed	VBD	I-VP	O	CPI	on	NC
on	IN	I-PP	O	placed	loans	NC
loans	NNS	I-NP	O	on	from	NC
from	IN	I-PP	O	loans	January	NC
January	NNP	I-NP	O	from	1	C
1	CD	I-NP	O	January	,	NC
,	,	I-NP	O	1	1986	NC
1986	CD	I-NP	O	,	to	NC
to	TO	I-PP	O	1986	September	NC
September	NNP	I-NP	O	to	31	C
31	CD	I-NP	O	September	,	NC
,	,	I-NP	O	31	1996	NC
1996	CD	I-NP	O	,	,	NC
,	,	O	O	1996	will	NC
will	MD	I-VP	O	,	receive	NC
receive	VB	I-VP	O	will	cash	NC
cash	NN	I-NP	O	receive	or	NC
or	CC	I-NP	O	cash	credit	NC
credit	NN	I-NP	O	or	refunds	NC
refunds	NNS	I-NP	O	credit	,	NC
,	,	O	O	refunds	the	NC
the	DT	I-NP	O	,	bank	NC
bank	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	bank	.	NC
.	.	O	O	said	Cash	NC
Cash	NN	I-NP	O	.	refunds	C
refunds	NNS	I-NP	O	Cash	will	NC
will	MD	I-VP	O	refunds	go	NC
go	VB	I-VP	O	will	to	NC
to	TO	I-PP	O	go	those	NC
those	DT	I-NP	O	to	who	NC
who	WP	B-NP	O	those	paid	NC
paid	VBD	I-VP	O	who	their	NC
their	PRP$	I-NP	O	paid	loans	NC
loans	NNS	I-NP	O	their	to	NC
to	TO	I-PP	O	loans	First	NC
First	NNP	I-NP	ORG	to	Union	C
Union	NNP	I-NP	ORG	First	while	C
while	IN	I-SBAR	O	Union	credit	NC
credit	NN	I-NP	O	while	refunds	NC
refunds	NNS	I-NP	O	credit	will	NC
will	MD	I-VP	O	refunds	go	NC
go	VB	I-VP	O	will	to	NC
to	TO	I-PP	O	go	those	NC
those	DT	I-NP	O	to	who	NC
who	WP	B-NP	O	those	have	NC
have	VBP	I-VP	O	who	existing	NC
existing	VBG	I-NP	O	have	loan	NC
loan	NN	I-NP	O	existing	balances	NC
balances	NNS	I-NP	O	loan	,	NC
,	,	O	O	balances	the	NC
the	DT	I-NP	O	,	bank	NC
bank	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	bank	.	NC
.	.	O	O	said	Amoco	NC
Amoco	NNP	I-NP	ORG	.	says	C
says	VBZ	I-VP	O	Amoco	in	NC
in	IN	I-PP	O	says	talks	NC
talks	NNS	I-NP	O	in	over	NC
over	IN	I-PP	O	talks	Yemen	NC
Yemen	NNP	I-NP	LOC	over	oil	C
oil	NN	I-NP	O	Yemen	acreage	NC
acreage	NN	I-NP	O	oil	.	NC
.	.	O	O	acreage	NEW	NC
NEW	NNP	I-NP	LOC	.	YORK	C
YORK	NNP	I-NP	LOC	NEW	1996-08-28	C
1996-08-28	CD	I-NP	O	YORK	Amoco	NC
Amoco	NNP	I-NP	ORG	1996-08-28	Corp	C
Corp	NNP	I-NP	ORG	Amoco	officials	C
officials	NNS	I-NP	O	Corp	said	NC
said	VBD	I-VP	O	officials	the	NC
the	DT	I-NP	O	said	company	NC
company	NN	I-NP	O	the	is	NC
is	VBZ	I-VP	O	company	in	NC
in	IN	I-PP	O	is	talks	NC
talks	NNS	I-NP	O	in	over	NC
over	IN	I-PP	O	talks	crude	NC
crude	NN	I-NP	O	over	oil	NC
oil	NN	I-NP	O	crude	production	NC
production	NN	I-NP	O	oil	sharing	NC
sharing	NN	I-NP	O	production	in	NC
in	IN	I-PP	O	sharing	Yemen	NC
Yemen	NNP	I-NP	LOC	in	,	C
,	,	O	O	Yemen	but	NC
but	CC	O	O	,	declined	NC
declined	VBD	I-VP	O	but	to	NC
to	TO	I-VP	O	declined	comment	NC
comment	VB	I-VP	O	to	on	NC
on	IN	I-PP	O	comment	a	NC
a	DT	I-NP	O	on	published	NC
published	JJ	I-NP	O	a	report	NC
report	NN	I-NP	O	published	Amoco	NC
Amoco	NNP	B-NP	ORG	report	had	C
had	VBD	I-VP	O	Amoco	reached	NC
reached	VBN	I-VP	O	had	preliminary	NC
preliminary	JJ	I-NP	O	reached	agreement	NC
agreement	NN	I-NP	O	preliminary	on	NC
on	IN	I-PP	O	agreement	a	NC
a	DT	I-NP	O	on	block	NC
block	NN	I-NP	O	a	in	NC
in	IN	I-PP	O	block	the	NC
the	DT	I-NP	O	in	Shabwa	NC
Shabwa	NNP	I-NP	LOC	the	area	C
area	NN	I-NP	O	Shabwa	.	NC
.	.	O	O	area	""""	NC
""""	""""	O	O	.	We	NC
We	PRP	I-NP	O	""""	've	C
've	VBP	I-VP	O	We	been	NC
been	VBN	I-VP	O	've	asked	NC
asked	VBN	I-VP	O	been	(	NC
(	(	O	O	asked	by	NC
by	IN	I-PP	O	(	Yemen	NC
Yemen	NNP	I-NP	LOC	by	)	C
)	)	O	O	Yemen	not	NC
not	RB	I-ADJP	O	)	to	NC
to	TO	I-VP	O	not	comment	NC
comment	VB	I-VP	O	to	(	NC
(	(	O	O	comment	on	NC
on	IN	I-PP	O	(	the	NC
the	DT	I-NP	O	on	talks	NC
talks	NNS	I-NP	O	the	)	NC
)	)	O	O	talks	,	NC
,	,	O	O	)	""""	NC
""""	""""	O	O	,	said	NC
said	VBD	I-VP	O	""""	Amoco	NC
Amoco	NNP	I-NP	ORG	said	spokesman	C
spokesman	NN	I-NP	O	Amoco	Dan	NC
Dan	NNP	I-NP	PER	spokesman	Dietsch	C
Dietsch	NNP	I-NP	PER	Dan	.	C
.	.	I-NP	O	Dietsch	""""	NC
""""	""""	O	O	.	We	NC
We	PRP	I-NP	O	""""	can	C
can	MD	I-VP	O	We	neither	NC
neither	RB	I-VP	O	can	confirm	NC
confirm	VBP	I-VP	O	neither	nor	NC
nor	CC	I-VP	O	confirm	deny	NC
deny	VB	I-VP	O	nor	that	NC
that	DT	I-NP	O	deny	report	NC
report	NN	I-NP	O	that	,	NC
,	,	O	O	report	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	said	NC
said	VBD	I-VP	O	he	.	NC
.	.	O	O	said	According	NC
According	VBG	I-PP	O	.	to	C
to	TO	B-PP	O	According	Middle	NC
Middle	NNP	I-NP	MISC	to	East	C
East	NNP	I-NP	MISC	Middle	Economic	C
Economic	NNP	I-NP	MISC	East	Survey	C
Survey	NNP	I-NP	MISC	Economic	(	C
(	(	O	O	Survey	MEES	NC
MEES	NNP	O	MISC	(	)	C
)	)	O	O	MEES	,	NC
,	,	O	O	)	Yemen	NC
Yemen	NNP	I-NP	LOC	,	and	C
and	CC	I-NP	O	Yemen	Amoco	NC
Amoco	NNP	I-NP	ORG	and	signed	C
signed	VBD	I-VP	O	Amoco	a	NC
a	DT	I-NP	O	signed	""""	NC
""""	""""	O	O	a	memorandum	NC
memorandum	NN	I-NP	O	""""	of	NC
of	IN	I-PP	O	memorandum	understanding	NC
understanding	VBG	I-VP	O	of	""""	NC
""""	""""	O	O	understanding	for	NC
for	IN	I-PP	O	""""	a	NC
a	DT	I-NP	O	for	production-sharing	NC
production-sharing	JJ	I-NP	O	a	agreement	NC
agreement	NN	I-NP	O	production-sharing	in	NC
in	IN	I-PP	O	agreement	Shabwa	NC
Shabwa	NNP	I-NP	MISC	in	Block	C
Block	NNP	I-NP	MISC	Shabwa	No	C
No	DT	I-NP	MISC	Block	.	C
.	.	O	MISC	No	S-1	NC
S-1	NNP	I-NP	MISC	.	in	C
in	IN	I-PP	O	S-1	the	NC
the	DT	I-NP	O	in	former	NC
former	JJ	I-NP	O	the	South	NC
South	NNP	I-NP	LOC	former	Yemen	C
Yemen	NNPS	I-NP	LOC	South	,	C
,	,	O	O	Yemen	which	NC
which	WDT	I-NP	O	,	united	NC
united	VBN	I-NP	O	which	with	NC
with	IN	I-PP	O	united	North	NC
North	NNP	I-NP	LOC	with	Yemen	C
Yemen	NNP	I-NP	LOC	North	in	C
in	IN	I-PP	O	Yemen	1990	NC
1990	CD	I-NP	O	in	.	NC
.	.	O	O	1990	According	NC
According	VBG	I-PP	O	.	to	C
to	TO	B-PP	O	According	another	NC
another	DT	I-NP	O	to	Amoco	NC
Amoco	NNP	I-NP	ORG	another	official	C
official	NN	I-NP	O	Amoco	,	NC
,	,	O	O	official	the	NC
the	DT	I-NP	O	,	company	NC
company	NN	I-NP	O	the	is	NC
is	VBZ	I-VP	O	company	not	NC
not	RB	I-VP	O	is	exploring	NC
exploring	VBG	I-VP	O	not	now	NC
now	RB	I-ADVP	O	exploring	for	NC
for	IN	I-PP	O	now	oil	NC
oil	NN	I-NP	O	for	anywhere	NC
anywhere	RB	I-ADVP	O	oil	in	NC
in	IN	I-PP	O	anywhere	Yemen	NC
Yemen	NNP	I-NP	LOC	in	.	C
.	.	O	O	Yemen	The	NC
The	DT	I-NP	O	.	officials	C
officials	NNS	I-NP	O	The	said	NC
said	VBD	I-VP	O	officials	Amoco	NC
Amoco	NNP	I-NP	ORG	said	was	C
was	VBD	I-VP	O	Amoco	deferring	NC
deferring	VBG	I-VP	O	was	to	NC
to	TO	I-PP	O	deferring	the	NC
the	DT	I-NP	O	to	Yemeni	NC
Yemeni	NNP	I-NP	MISC	the	Ministry	C
Ministry	NNP	I-NP	ORG	Yemeni	of	C
of	IN	I-PP	ORG	Ministry	Petroleum	NC
Petroleum	NNP	I-NP	ORG	of	and	C
and	CC	I-NP	ORG	Petroleum	Minerals	NC
Minerals	NNP	I-NP	ORG	and	for	C
for	IN	I-PP	O	Minerals	any	NC
any	DT	I-NP	O	for	specific	NC
specific	JJ	I-NP	O	any	comments	NC
comments	NNS	I-NP	O	specific	on	NC
on	IN	I-PP	O	comments	the	NC
the	DT	I-NP	O	on	Amoco-Yemen	NC
Amoco-Yemen	NNS	I-NP	MISC	the	talks	C
talks	NNS	I-NP	O	Amoco-Yemen	.	NC
.	.	O	O	talks	The	NC
The	DT	I-NP	O	.	former	C
former	JJ	I-NP	O	The	Soviet	NC
Soviet	NNP	I-NP	LOC	former	Union	C
Union	NNP	I-NP	LOC	Soviet	was	C
was	VBD	I-VP	O	Union	displaced	NC
displaced	VBN	I-VP	O	was	as	NC
as	IN	I-PP	O	displaced	contractor	NC
contractor	NN	I-NP	O	as	of	NC
of	IN	I-PP	O	contractor	the	NC
the	DT	I-NP	O	of	potentially	NC
potentially	RB	I-NP	O	the	rich	NC
rich	JJ	I-NP	O	potentially	Shabwa	NC
Shabwa	NNP	I-NP	LOC	rich	oilfields	C
oilfields	NNS	I-NP	O	Shabwa	once	NC
once	RB	I-ADVP	O	oilfields	it	NC
it	PRP	I-NP	O	once	collapsed	NC
collapsed	VBD	I-VP	O	it	in	NC
in	IN	I-PP	O	collapsed	December	NC
December	NNP	I-NP	O	in	1991	C
1991	CD	I-NP	O	December	,	NC
,	,	O	O	1991	according	NC
according	VBG	I-PP	O	,	to	NC
to	TO	B-PP	O	according	the	NC
the	DT	I-NP	O	to	International	NC
International	NNP	I-NP	MISC	the	Petroleum	C
Petroleum	NNP	I-NP	MISC	International	Encyclopedia	C
Encyclopedia	NNP	I-NP	MISC	Petroleum	.	C
.	.	O	O	Encyclopedia	--	NC
--	:	I-NP	O	.	Oliver	NC
Oliver	NNP	I-NP	PER	--	Ludwig	C
Ludwig	NNP	I-NP	PER	Oliver	,	C
,	,	O	O	Ludwig	New	NC
New	NNP	I-NP	ORG	,	York	C
York	NNP	I-NP	ORG	New	Energy	C
Energy	NNP	I-NP	ORG	York	Desk	C
Desk	NNP	I-NP	ORG	Energy	+1	C
+1	CD	I-NP	O	Desk	212	NC
212	CD	I-NP	O	+1	859	NC
859	CD	I-NP	O	212	1633	NC
1633	CD	I-NP	O	859	Burundi	NC
Burundi	NNP	I-NP	LOC	1633	defends	C
defends	VBZ	I-VP	O	Burundi	military	NC
military	JJ	I-NP	O	defends	regime	NC
