token	pos	chunk	NER	previous	following	capitals
in	IN	I-PP	O	arrives	China	NC
China	NNP	I-NP	LOC	in	.	C
.	.	O	O	China	BEIJING	NC
BEIJING	VBG	I-VP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	BEIJING	Australian	NC
Australian	NNP	I-NP	MISC	1996-08-22	Foreign	C
Foreign	NNP	I-NP	O	Australian	Minister	C
Minister	NNP	I-NP	O	Foreign	Alexander	C
Alexander	NNP	I-NP	PER	Minister	Downer	C
Downer	NNP	I-NP	PER	Alexander	arrived	C
arrived	VBD	I-VP	O	Downer	in	NC
in	IN	I-PP	O	arrived	Beijing	NC
Beijing	NNP	I-NP	LOC	in	on	C
on	IN	I-PP	O	Beijing	Thursday	NC
Thursday	NNP	I-NP	O	on	for	C
for	IN	I-PP	O	Thursday	a	NC
a	DT	I-NP	O	for	four-day	NC
four-day	JJ	I-NP	O	a	visit	NC
visit	NN	I-NP	O	four-day	that	NC
that	WDT	B-NP	O	visit	follows	NC
follows	VBZ	I-VP	O	that	rising	NC
rising	VBG	I-NP	O	follows	friction	NC
friction	NN	I-NP	O	rising	between	NC
between	IN	I-PP	O	friction	the	NC
the	DT	I-NP	O	between	two	NC
two	CD	I-NP	O	the	nations	NC
nations	NNS	I-NP	O	two	in	NC
in	IN	I-PP	O	nations	recent	NC
recent	JJ	I-NP	O	in	weeks	NC
weeks	NNS	I-NP	O	recent	.	NC
.	.	O	O	weeks	Downer	NC
Downer	NN	I-NP	PER	.	was	C
was	VBD	I-VP	O	Downer	to	NC
to	TO	B-VP	O	was	meet	NC
meet	VB	I-VP	O	to	Chinese	NC
Chinese	JJ	I-NP	MISC	meet	Foreign	C
Foreign	NNP	I-NP	O	Chinese	Minister	C
Minister	NNP	I-NP	O	Foreign	Qian	C
Qian	NNP	I-NP	PER	Minister	Qichen	C
Qichen	NNP	I-NP	PER	Qian	and	C
and	CC	O	O	Qichen	sign	NC
sign	VB	I-VP	O	and	an	NC
an	DT	I-NP	O	sign	agreement	NC
agreement	NN	I-NP	O	an	on	NC
on	IN	I-PP	O	agreement	an	NC
an	DT	I-NP	O	on	Australian	NC
Australian	JJ	I-NP	MISC	an	consulate	C
consulate	VB	I-VP	O	Australian	in	NC
in	IN	I-PP	O	consulate	Hong	NC
Hong	NNP	I-NP	LOC	in	Kong	C
Kong	NNP	I-NP	LOC	Hong	,	C
,	,	O	O	Kong	an	NC
an	DT	I-NP	O	,	official	NC
official	NN	I-NP	O	an	of	NC
of	IN	I-PP	O	official	the	NC
the	DT	I-NP	O	of	Australian	NC
Australian	JJ	I-NP	MISC	the	embassy	C
embassy	NN	I-NP	O	Australian	in	NC
in	IN	I-PP	O	embassy	Beijing	NC
Beijing	NNP	I-NP	LOC	in	said	C
said	VBD	I-VP	O	Beijing	.	NC
.	.	O	O	said	China	NC
China	NNP	I-NP	LOC	.	will	C
will	MD	I-VP	O	China	resume	NC
resume	VB	I-VP	O	will	sovereignty	NC
sovereignty	NN	I-NP	O	resume	over	NC
over	IN	I-PP	O	sovereignty	Hong	NC
Hong	NNP	I-NP	LOC	over	Kong	C
Kong	NNP	I-NP	LOC	Hong	,	C
,	,	O	O	Kong	a	NC
a	DT	I-NP	O	,	British	NC
British	JJ	I-NP	MISC	a	colony	C
colony	NN	I-NP	O	British	,	NC
,	,	O	O	colony	in	NC
in	IN	I-PP	O	,	mid-1997	NC
mid-1997	NN	I-NP	O	in	.	NC
.	.	O	O	mid-1997	Relations	NC
Relations	NNS	I-NP	O	.	between	C
between	IN	I-PP	O	Relations	China	NC
China	NNP	I-NP	LOC	between	and	C
and	CC	I-NP	O	China	Australia	NC
Australia	NNP	I-NP	LOC	and	have	C
have	VBP	I-VP	O	Australia	been	NC
been	VBN	I-VP	O	have	strained	NC
strained	VBN	I-VP	O	been	in	NC
in	IN	I-PP	O	strained	recent	NC
recent	JJ	I-NP	O	in	weeks	NC
weeks	NNS	I-NP	O	recent	because	NC
because	IN	I-PP	O	weeks	of	NC
of	IN	I-PP	O	because	Australia	NC
Australia	NNP	I-NP	LOC	of	's	C
's	POS	B-NP	O	Australia	plan	NC
plan	NN	I-NP	O	's	to	NC
to	TO	I-VP	O	plan	sell	NC
sell	VB	I-VP	O	to	uranium	NC
uranium	NN	I-NP	O	sell	to	NC
to	TO	I-PP	O	uranium	China	NC
China	NNP	I-NP	LOC	to	's	C
's	POS	B-NP	O	China	rival	NC
rival	JJ	I-NP	O	's	Taiwan	NC
Taiwan	NNP	I-NP	LOC	rival	.	C
.	.	O	O	Taiwan	Other	NC
Other	JJ	I-NP	O	.	issues	C
issues	NNS	I-NP	O	Other	affecting	NC
affecting	VBG	I-VP	O	issues	ties	NC
ties	NNS	I-NP	O	affecting	include	NC
include	VBP	I-VP	O	ties	plans	NC
plans	NNS	I-NP	O	include	by	NC
by	IN	I-PP	O	plans	an	NC
an	DT	I-NP	O	by	Australian	NC
Australian	JJ	I-NP	MISC	an	cabinet	C
cabinet	NN	I-NP	O	Australian	minister	NC
minister	NN	I-NP	O	cabinet	to	NC
to	TO	I-VP	O	minister	visit	NC
visit	VB	I-VP	O	to	Taiwan	NC
Taiwan	NNP	I-NP	LOC	visit	,	C
,	,	O	O	Taiwan	a	NC
a	DT	I-NP	O	,	security	NC
security	JJ	I-NP	O	a	pact	NC
pact	NN	I-NP	O	security	between	NC
between	IN	I-PP	O	pact	Canberra	NC
Canberra	NNP	I-NP	LOC	between	and	C
and	CC	I-NP	O	Canberra	Washington	NC
Washington	NNP	I-NP	LOC	and	and	C
and	CC	O	O	Washington	a	NC
a	DT	I-NP	O	and	possible	NC
possible	JJ	I-NP	O	a	visit	NC
visit	NN	I-NP	O	possible	to	NC
to	TO	I-PP	O	visit	Australia	NC
Australia	NNP	I-NP	LOC	to	next	C
next	JJ	B-NP	O	Australia	month	NC
month	NN	I-NP	O	next	by	NC
by	IN	I-PP	O	month	Tibet	NC
Tibet	NNP	I-NP	LOC	by	's	C
's	POS	I-NP	O	Tibet	exiled	NC
exiled	VBD	I-VP	O	's	spiritual	NC
spiritual	JJ	I-NP	O	exiled	leader	NC
leader	NN	I-NP	O	spiritual	the	NC
the	DT	B-NP	O	leader	Dalai	NC
Dalai	NNP	I-NP	PER	the	Lama	C
Lama	NNP	I-NP	PER	Dalai	.	C
.	.	O	O	Lama	Downer	NC
Downer	NN	I-NP	PER	.	is	C
is	VBZ	I-VP	O	Downer	the	NC
the	DT	I-NP	O	is	first	NC
first	JJ	I-NP	O	the	Australian	NC
Australian	JJ	I-NP	MISC	first	minister	C
minister	NN	I-NP	O	Australian	to	NC
to	TO	I-VP	O	minister	visit	NC
visit	VB	I-VP	O	to	China	NC
China	NNP	I-NP	LOC	visit	since	C
since	IN	I-PP	O	China	the	NC
the	DT	I-NP	O	since	new	NC
new	JJ	I-NP	O	the	conservative	NC
conservative	JJ	I-NP	O	new	government	NC
government	NN	I-NP	O	conservative	took	NC
took	VBD	O	O	government	office	NC
office	NN	I-NP	O	took	in	NC
in	IN	I-PP	O	office	Canberra	NC
Canberra	NNP	I-NP	LOC	in	in	C
in	IN	I-PP	O	Canberra	March	NC
March	NNP	I-NP	O	in	.	C
.	.	O	O	March	Palestinians	NC
Palestinians	NNPS	I-NP	MISC	.	accuse	C
accuse	VB	I-VP	O	Palestinians	PA	NC
PA	NNP	I-NP	ORG	accuse	of	C
of	IN	I-PP	O	PA	banning	NC
banning	VBG	I-VP	O	of	books	NC
books	NNS	I-NP	O	banning	.	NC
.	.	O	O	books	NABLUS	NC
NABLUS	NNP	I-NP	LOC	.	,	C
,	,	O	O	NABLUS	West	NC
West	NNP	I-NP	LOC	,	Bank	C
Bank	NNP	I-NP	LOC	West	1996-08-22	C
1996-08-22	CD	I-NP	O	Bank	A	NC
A	DT	I-NP	O	1996-08-22	West	C
West	NNP	I-NP	LOC	A	Bank	C
Bank	NNP	I-NP	LOC	West	bookseller	C
bookseller	NN	I-NP	O	Bank	charged	NC
charged	VBN	I-VP	O	bookseller	on	NC
on	IN	I-PP	O	charged	Thursday	NC
Thursday	NNP	I-NP	O	on	that	C
that	IN	I-SBAR	O	Thursday	the	NC
the	DT	I-NP	O	that	Palestinian	NC
Palestinian	NNP	I-NP	ORG	the	Information	C
Information	NNP	I-NP	ORG	Palestinian	Ministry	C
Ministry	NNP	I-NP	ORG	Information	has	C
has	VBZ	I-VP	O	Ministry	forced	NC
forced	VBN	I-VP	O	has	him	NC
him	PRP	I-NP	O	forced	to	NC
to	TO	I-VP	O	him	sign	NC
sign	VB	I-VP	O	to	an	NC
an	DT	I-NP	O	sign	undertaking	NC
undertaking	NN	I-NP	O	an	not	NC
not	RB	O	O	undertaking	to	NC
to	TO	I-VP	O	not	distribute	NC
distribute	VB	I-VP	O	to	books	NC
books	NNS	I-NP	O	distribute	written	NC
written	VBN	I-VP	O	books	by	NC
by	IN	I-PP	O	written	critics	NC
critics	NNS	I-NP	O	by	of	NC
of	IN	I-PP	O	critics	Israeli-PLO	NC
Israeli-PLO	JJ	I-NP	MISC	of	self-rule	C
self-rule	JJ	I-NP	O	Israeli-PLO	deals	NC
deals	NNS	I-NP	O	self-rule	.	NC
.	.	O	O	deals	""""	NC
""""	""""	O	O	.	They	NC
They	PRP	I-NP	O	""""	made	C
made	VBD	I-VP	O	They	me	NC
me	PRP	I-NP	O	made	sign	NC
sign	VBP	I-VP	O	me	an	NC
an	DT	I-NP	O	sign	undertaking	NC
undertaking	NN	I-NP	O	an	not	NC
not	RB	O	O	undertaking	to	NC
to	TO	I-VP	O	not	sell	NC
sell	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	sell	books	NC
books	NNS	I-NP	O	the	to	NC
to	TO	I-PP	O	books	anyone	NC
anyone	NN	I-NP	O	to	at	NC
at	IN	I-PP	O	anyone	the	NC
the	DT	I-NP	O	at	risk	NC
risk	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	risk	legal	NC
legal	JJ	I-NP	O	of	action	NC
action	NN	I-NP	O	legal	.	NC
.	.	O	O	action	One	NC
One	CD	I-NP	O	.	official	C
official	NN	I-NP	O	One	told	NC
told	VBD	I-VP	O	official	me	NC
me	PRP	I-NP	O	told	'	NC
'	''	O	O	me	you	NC
you	PRP	I-NP	O	'	have	NC
have	VBP	I-VP	O	you	to	NC
to	TO	I-VP	O	have	either	NC
either	DT	I-NP	O	to	destroy	NC
destroy	VBP	I-VP	O	either	the	NC
the	DT	I-NP	O	destroy	books	NC
books	NNS	I-NP	O	the	or	NC
or	CC	O	O	books	return	NC
return	VB	I-VP	O	or	them	NC
them	PRP	I-NP	O	return	to	NC
to	TO	I-PP	O	them	Amman	NC
Amman	JJ	I-NP	LOC	to	'	C
'	''	O	O	Amman	,	NC
,	,	O	O	'	""""	NC
""""	""""	O	O	,	Daoud	NC
Daoud	NNP	I-NP	PER	""""	Makkawi	C
Makkawi	NNP	I-NP	PER	Daoud	,	C
,	,	O	O	Makkawi	owner	NC
owner	NN	I-NP	O	,	of	NC
of	IN	I-PP	O	owner	the	NC
the	DT	I-NP	O	of	Nablus-based	NC
Nablus-based	JJ	I-NP	MISC	the	al-Risala	C
al-Risala	JJ	I-NP	LOC	Nablus-based	bookshop	NC
bookshop	NN	I-NP	O	al-Risala	,	NC
,	,	O	O	bookshop	told	NC
told	VBD	I-VP	O	,	Reuters	NC
Reuters	NNP	I-NP	ORG	told	.	C
.	.	O	O	Reuters	He	NC
He	PRP	I-NP	O	.	said	C
said	VBD	I-VP	O	He	ministry	NC
ministry	NN	I-NP	O	said	officials	NC
officials	NNS	I-NP	O	ministry	made	NC
made	VBD	I-VP	O	officials	him	NC
him	PRP	I-NP	O	made	sign	NC
sign	VB	I-VP	O	him	this	NC
this	DT	I-NP	O	sign	a	NC
a	DT	I-NP	O	this	few	NC
few	JJ	I-NP	O	a	weeks	NC
weeks	NNS	I-NP	O	few	ago	NC
ago	RB	I-ADVP	O	weeks	after	NC
after	IN	I-SBAR	O	ago	he	NC
he	PRP	I-NP	O	after	brought	NC
brought	VBD	I-VP	O	he	about	NC
about	RB	I-NP	O	brought	a	NC
a	DT	I-NP	O	about	dozen	NC
dozen	NN	I-NP	O	a	copies	NC
copies	NNS	I-NP	O	dozen	from	NC
from	IN	I-PP	O	copies	Jordan	NC
Jordan	NNP	I-NP	LOC	from	of	C
of	IN	I-PP	O	Jordan	a	NC
a	DT	I-NP	O	of	book	NC
book	NN	I-NP	O	a	by	NC
by	IN	I-PP	O	book	Edward	NC
Edward	NNP	I-NP	PER	by	Said	C
Said	VBD	I-VP	PER	Edward	,	C
,	,	O	O	Said	a	NC
a	DT	I-NP	O	,	prominent	NC
prominent	JJ	I-NP	O	a	scholar	NC
scholar	NN	I-NP	O	prominent	at	NC
at	IN	I-PP	O	scholar	New	NC
New	NNP	I-NP	LOC	at	York	C
York	NNP	I-NP	LOC	New	City	C
City	NNP	I-NP	LOC	York	's	C
's	POS	B-NP	O	City	Columbia	NC
Columbia	NNP	I-NP	ORG	's	University	C
University	NNP	I-NP	ORG	Columbia	.	C
.	.	O	O	University	Said	NC
Said	VBD	I-VP	PER	.	,	C
,	,	O	O	Said	a	NC
a	DT	I-NP	O	,	U.S.	NC
U.S.	NNP	I-NP	LOC	a	citizen	C
citizen	NN	I-NP	O	U.S.	of	NC
of	IN	I-PP	O	citizen	Palestinian	NC
Palestinian	JJ	I-NP	MISC	of	origin	C
origin	NN	I-NP	O	Palestinian	,	NC
,	,	O	O	origin	has	NC
has	VBZ	I-VP	O	,	been	NC
been	VBN	I-VP	O	has	an	NC
an	DT	I-NP	O	been	outspoken	NC
outspoken	JJ	I-NP	O	an	critic	NC
critic	NN	I-NP	O	outspoken	of	NC
of	IN	I-PP	O	critic	the	NC
the	DT	I-NP	O	of	1993	NC
1993	CD	I-NP	O	the	Israeli-PLO	NC
Israeli-PLO	NNP	I-NP	MISC	1993	self-rule	C
self-rule	JJ	I-NP	O	Israeli-PLO	deal	NC
deal	NN	I-NP	O	self-rule	and	NC
and	CC	O	O	deal	has	NC
has	VBZ	I-VP	O	and	written	NC
written	VBN	I-VP	O	has	at	NC
at	IN	I-NP	O	written	least	NC
least	JJS	I-NP	O	at	two	NC
two	CD	I-NP	O	least	books	NC
books	NNS	I-NP	O	two	on	NC
on	IN	I-PP	O	books	the	NC
the	DT	I-NP	O	on	accord	NC
accord	NN	I-NP	O	the	.	NC
.	.	O	O	accord	On	NC
On	IN	I-PP	O	.	Wednesday	C
Wednesday	NNP	I-NP	O	On	a	C
a	DT	B-NP	O	Wednesday	bookseller	NC
bookseller	NN	I-NP	O	a	in	NC
in	IN	I-PP	O	bookseller	the	NC
the	DT	I-NP	O	in	West	NC
West	NNP	I-NP	LOC	the	Bank	C
Bank	NNP	I-NP	LOC	West	town	C
town	NN	I-NP	O	Bank	of	NC
of	IN	I-PP	O	town	Ramallah	NC
Ramallah	NNP	I-NP	LOC	of	said	C
said	VBD	I-VP	O	Ramallah	police	NC
police	NNS	I-NP	O	said	about	NC
about	IN	I-PP	O	police	a	NC
a	DT	I-NP	O	about	month	NC
month	NN	I-NP	O	a	ago	NC
ago	RB	I-ADVP	O	month	confiscated	NC
confiscated	VBD	I-VP	O	ago	several	NC
several	JJ	I-NP	O	confiscated	copies	NC
copies	NNS	I-NP	O	several	of	NC
of	IN	I-PP	O	copies	two	NC
two	CD	I-NP	O	of	of	NC
of	IN	I-PP	O	two	Said	NC
Said	NNP	I-NP	PER	of	's	C
's	POS	B-NP	O	Said	books	NC
books	NNS	I-NP	O	's	on	NC
on	IN	I-PP	O	books	the	NC
the	DT	I-NP	O	on	Israel-PLO	NC
Israel-PLO	JJ	I-NP	MISC	the	self-rule	C
self-rule	JJ	I-NP	O	Israel-PLO	deals	NC
deals	NNS	I-NP	O	self-rule	.	NC
.	.	O	O	deals	Palestinian	NC
Palestinian	JJ	I-NP	ORG	.	Information	C
Information	NNP	I-NP	ORG	Palestinian	Ministry	C
Ministry	NNP	I-NP	ORG	Information	Director-General	C
Director-General	NNP	I-NP	O	Ministry	Mutawakel	C
Mutawakel	NNP	I-NP	PER	Director-General	Taha	C
Taha	NNP	I-NP	PER	Mutawakel	denied	C
denied	VBD	I-VP	O	Taha	that	NC
that	IN	I-SBAR	O	denied	ministry	NC
ministry	NN	I-NP	O	that	officials	NC
officials	NNS	I-NP	O	ministry	forced	NC
forced	VBN	I-VP	O	officials	anyone	NC
anyone	NN	I-NP	O	forced	to	NC
to	TO	I-VP	O	anyone	sign	NC
sign	VB	I-VP	O	to	any	NC
any	DT	I-NP	O	sign	undertaking	NC
undertaking	NN	I-NP	O	any	and	NC
and	CC	O	O	undertaking	insisted	NC
insisted	VBD	I-VP	O	and	that	NC
that	IN	I-SBAR	O	insisted	the	NC
the	DT	I-NP	O	that	Palestinian	NC
Palestinian	NNP	I-NP	ORG	the	Authority	C
Authority	NNP	I-NP	ORG	Palestinian	has	C
has	VBZ	I-VP	O	Authority	no	NC
no	DT	I-NP	O	has	plans	NC
plans	NNS	I-NP	O	no	to	NC
to	TO	I-VP	O	plans	censor	NC
censor	VBP	I-VP	O	to	books	NC
books	NNS	I-NP	O	censor	.	NC
.	.	O	O	books	""""	NC
""""	""""	O	O	.	There	NC
There	EX	I-NP	O	""""	is	C
is	VBZ	I-VP	O	There	no	NC
no	DT	I-NP	O	is	strategy	NC
strategy	NN	I-NP	O	no	to	NC
to	TO	I-VP	O	strategy	ban	NC
ban	VB	I-VP	O	to	books	NC
books	NNS	I-NP	O	ban	or	NC
or	CC	O	O	books	to	NC
to	TO	I-VP	O	or	suppress	NC
suppress	VB	I-VP	O	to	freedom	NC
freedom	NN	I-NP	O	suppress	of	NC
of	IN	I-PP	O	freedom	expression	NC
expression	NN	I-NP	O	of	in	NC
in	IN	I-PP	O	expression	any	NC
any	DT	I-NP	O	in	form	NC
form	NN	I-NP	O	any	whatsoever	NC
whatsoever	RB	B-NP	O	form	,	NC
,	,	O	O	whatsoever	""""	NC
""""	""""	O	O	,	Taha	NC
Taha	NNP	I-NP	PER	""""	told	C
told	VBD	I-VP	O	Taha	Reuters	NC
Reuters	NNP	I-NP	ORG	told	.	C
.	.	O	O	Reuters	But	NC
But	CC	O	O	.	Taha	C
Taha	NNP	I-NP	PER	But	said	C
said	VBD	I-VP	O	Taha	that	NC
that	IN	I-SBAR	O	said	the	NC
the	DT	I-NP	O	that	absence	NC
absence	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	absence	relevent	NC
relevent	JJ	I-NP	O	of	legislations	NC
legislations	NNS	I-NP	O	relevent	may	NC
may	MD	I-VP	O	legislations	have	NC
have	VB	I-VP	O	may	resulted	NC
resulted	VBN	I-VP	O	have	in	NC
in	IN	I-PP	O	resulted	some	NC
some	DT	I-NP	O	in	mistakes	NC
mistakes	NNS	I-NP	O	some	by	NC
by	IN	I-PP	O	mistakes	some	NC
some	DT	I-NP	O	by	security	NC
security	NN	I-NP	O	some	officials	NC
officials	NNS	I-NP	O	security	.	NC
.	.	O	O	officials	""""	NC
""""	""""	O	O	.	This	NC
This	DT	I-NP	O	""""	may	C
may	MD	I-VP	O	This	explain	NC
explain	VB	I-VP	O	may	some	NC
some	DT	I-NP	O	explain	mistakes	NC
mistakes	NNS	I-NP	O	some	against	NC
against	IN	I-PP	O	mistakes	some	NC
some	DT	I-NP	O	against	journalists	NC
journalists	NNS	I-NP	O	some	and	NC
and	CC	I-NP	O	journalists	writers	NC
writers	NNS	I-NP	O	and	,	NC
,	,	O	O	writers	""""	NC
""""	""""	O	O	,	he	NC
he	PRP	I-NP	O	""""	said	NC
said	VBD	I-VP	O	he	.	NC
.	.	O	O	said	Daoud	NC
Daoud	NNP	I-NP	PER	.	said	C
said	VBD	I-VP	O	Daoud	books	NC
books	NNS	I-NP	O	said	by	NC
by	IN	I-PP	O	books	other	NC
other	JJ	I-NP	O	by	authors	NC
authors	NNS	I-NP	O	other	,	NC
,	,	O	O	authors	including	NC
including	VBG	I-PP	O	,	British	NC
British	JJ	I-NP	MISC	including	Journalist	C
Journalist	NNP	I-NP	O	British	Patrick	C
Patrick	NNP	I-NP	PER	Journalist	Seale	C
Seale	NNP	I-NP	PER	Patrick	,	C
,	,	O	O	Seale	were	NC
were	VBD	I-VP	O	,	also	NC
also	RB	I-VP	O	were	banned	NC
banned	VBN	I-VP	O	also	.	NC
.	.	O	O	banned	He	NC
He	PRP	I-NP	O	.	said	C
said	VBD	I-VP	O	He	that	NC
that	IN	I-SBAR	O	said	security	NC
security	NN	I-NP	O	that	officials	NC
officials	NNS	I-NP	O	security	often	NC
often	RB	I-ADVP	O	officials	visit	NC
visit	VB	I-VP	O	often	his	NC
his	PRP$	I-NP	O	visit	shop	NC
shop	NN	I-NP	O	his	to	NC
to	TO	I-VP	O	shop	make	NC
make	VB	I-VP	O	to	sure	NC
sure	JJ	I-ADJP	O	make	he	NC
he	PRP	I-NP	O	sure	was	NC
was	VBD	I-VP	O	he	not	NC
not	RB	I-VP	O	was	selling	NC
selling	VBG	I-VP	O	not	the	NC
the	DT	I-NP	O	selling	books	NC
books	NNS	I-NP	O	the	.	NC
.	.	O	O	books	""""	NC
""""	""""	O	O	.	I	NC
I	PRP	I-NP	O	""""	think	C
think	VBP	I-VP	O	I	this	NC
this	DT	I-NP	O	think	is	NC
is	VBZ	I-VP	O	this	a	NC
a	DT	I-NP	O	is	bad	NC
bad	JJ	I-NP	O	a	beginning	NC
beginning	NN	I-NP	O	bad	.	NC
.	.	O	O	beginning	If	NC
If	IN	I-SBAR	O	.	we	C
we	PRP	I-NP	O	If	have	NC
have	VBP	I-VP	O	we	confidence	NC
confidence	NN	I-NP	O	have	,	NC
,	,	O	O	confidence	why	NC
why	WRB	I-ADVP	O	,	should	NC
should	MD	O	O	why	we	NC
we	PRP	I-NP	O	should	be	NC
be	VB	I-VP	O	we	afraid	NC
afraid	JJ	I-ADJP	O	be	of	NC
of	IN	I-PP	O	afraid	the	NC
the	DT	I-NP	O	of	other	NC
other	JJ	I-NP	O	the	opinion	NC
opinion	NN	I-NP	O	other	?	NC
?	.	O	O	opinion	""""	NC
""""	""""	O	O	?	Daoud	NC
Daoud	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Daoud	.	NC
.	.	O	O	said	Thousands	NC
Thousands	NNS	I-NP	O	.	of	C
of	IN	I-PP	O	Thousands	books	NC
books	NNS	I-NP	O	of	were	NC
were	VBD	I-VP	O	books	banned	NC
banned	VBN	I-VP	O	were	from	NC
from	IN	I-PP	O	banned	sale	NC
sale	NN	I-NP	O	from	in	NC
in	IN	I-PP	O	sale	the	NC
the	DT	I-NP	O	in	West	NC
West	NNP	I-NP	LOC	the	Bank	C
Bank	NNP	I-NP	LOC	West	and	C
and	CC	O	O	Bank	Gaza	NC
Gaza	NNP	I-NP	LOC	and	Strip	C
Strip	NNP	I-NP	LOC	Gaza	by	C
by	IN	I-PP	O	Strip	the	NC
the	DT	I-NP	O	by	Israeli	NC
Israeli	JJ	I-NP	MISC	the	military	C
military	JJ	I-NP	O	Israeli	authorities	NC
authorities	NNS	I-NP	O	military	before	NC
before	IN	I-PP	O	authorities	the	NC
the	DT	I-NP	O	before	Jewish	NC
Jewish	JJ	I-NP	MISC	the	state	C
state	NN	I-NP	O	Jewish	handed	NC
handed	VBD	I-VP	O	state	over	NC
over	IN	I-PP	O	handed	parts	NC
parts	NNS	I-NP	O	over	of	NC
of	IN	I-PP	O	parts	the	NC
the	DT	I-NP	O	of	two	NC
two	CD	I-NP	O	the	areas	NC
areas	NNS	I-NP	O	two	to	NC
to	TO	I-PP	O	areas	the	NC
the	DT	I-NP	O	to	PLO	NC
PLO	NNP	I-NP	ORG	the	under	C
under	IN	I-PP	O	PLO	a	NC
a	DT	I-NP	O	under	self-rule	NC
self-rule	JJ	I-NP	O	a	deal	NC
deal	NN	I-NP	O	self-rule	in	NC
in	IN	I-PP	O	deal	1994	NC
1994	CD	I-NP	O	in	.	NC
.	.	O	O	1994	Egypt	NC
Egypt	NNP	I-NP	LOC	.	blames	C
blames	VBZ	I-VP	O	Egypt	Istanbul	NC
Istanbul	NNP	I-NP	LOC	blames	control	C
control	NN	I-NP	O	Istanbul	tower	NC
tower	NN	I-NP	O	control	for	NC
for	IN	I-PP	O	tower	accident	NC
accident	NN	I-NP	O	for	.	NC
.	.	O	O	accident	CAIRO	NC
CAIRO	NNP	I-NP	LOC	.	1996-08-22	C
1996-08-22	CD	I-NP	O	CAIRO	The	NC
The	DT	I-NP	O	1996-08-22	chairman	C
chairman	NN	I-NP	O	The	of	NC
of	IN	I-PP	O	chairman	national	NC
national	JJ	I-NP	O	of	carrier	NC
carrier	NN	I-NP	O	national	EgyptAir	NC
EgyptAir	NNP	I-NP	ORG	carrier	on	C
on	IN	I-PP	O	EgyptAir	Thursday	NC
Thursday	NNP	I-NP	O	on	blamed	C
blamed	VBD	I-VP	O	Thursday	the	NC
the	DT	I-NP	O	blamed	control	NC
control	NN	I-NP	O	the	tower	NC
tower	NN	I-NP	O	control	at	NC
at	IN	I-PP	O	tower	Istanbul	NC
Istanbul	NNP	I-NP	LOC	at	airport	C
airport	NN	I-NP	O	Istanbul	for	NC
for	IN	I-PP	O	airport	the	NC
the	DT	I-NP	O	for	EgyptAir	NC
EgyptAir	NNP	I-NP	ORG	the	plane	C
plane	NN	I-NP	O	EgyptAir	accident	NC
accident	NN	I-NP	O	plane	.	NC
.	.	O	O	accident	Twenty	NC
Twenty	CD	I-NP	O	.	people	C
people	NNS	I-NP	O	Twenty	were	NC
were	VBD	I-VP	O	people	injured	NC
injured	VBN	I-VP	O	were	on	NC
on	IN	I-PP	O	injured	Wednesday	NC
Wednesday	NNP	I-NP	O	on	when	C
when	WRB	I-ADVP	O	Wednesday	the	NC
the	DT	I-NP	O	when	EgyptAir	NC
EgyptAir	NNP	I-NP	ORG	the	Boeing	C
Boeing	NNP	I-NP	MISC	EgyptAir	707	C
707	CD	I-NP	O	Boeing	overshot	NC
overshot	VBP	I-VP	O	707	the	NC
the	DT	I-NP	O	overshot	runway	NC
runway	NN	I-NP	O	the	,	NC
,	,	O	O	runway	caught	NC
caught	VBD	I-VP	O	,	fire	NC
fire	NN	I-NP	O	caught	,	NC
,	,	O	O	fire	hit	NC
hit	VBD	I-VP	O	,	a	NC
a	DT	I-NP	O	hit	taxi	NC
taxi	NN	I-NP	O	a	and	NC
and	CC	O	O	taxi	skipped	NC
skipped	VBD	I-VP	O	and	across	NC
across	IN	I-PP	O	skipped	a	NC
a	DT	I-NP	O	across	road	NC
road	NN	I-NP	O	a	onto	NC
onto	IN	I-PP	O	road	a	NC
a	DT	I-NP	O	onto	railway	NC
railway	NN	I-NP	O	a	line	NC
line	NN	I-NP	O	railway	.	NC
.	.	O	O	line	Chairman	NC
Chairman	NNP	I-NP	O	.	Mohamed	C
Mohamed	NNP	I-NP	PER	Chairman	Fahim	C
Fahim	NNP	I-NP	PER	Mohamed	Rayyan	C
Rayyan	NNP	I-NP	PER	Fahim	told	C
told	VBD	I-VP	O	Rayyan	a	NC
a	DT	I-NP	O	told	news	NC
news	NN	I-NP	O	a	conference	NC
conference	NN	I-NP	O	news	at	NC
at	IN	I-PP	O	conference	Cairo	NC
Cairo	NNP	I-NP	LOC	at	airport	C
airport	NN	I-NP	O	Cairo	:	NC
:	:	O	O	airport	""""	NC
""""	""""	O	O	:	The	NC
The	DT	I-NP	O	""""	control	C
control	NN	I-NP	O	The	tower	NC
tower	NN	I-NP	O	control	should	NC
should	MD	I-VP	O	tower	have	NC
have	VB	I-VP	O	should	allocated	NC
allocated	VBN	I-VP	O	have	the	NC
the	DT	I-NP	O	allocated	plane	NC
plane	NN	I-NP	O	the	another	NC
another	DT	B-NP	O	plane	runway	NC
