token	pos	chunk	NER	previous	following	capitals
,	,	O	O	point	effective	NC
effective	JJ	I-ADJP	O	,	on	NC
on	IN	I-PP	O	effective	Tuesday	NC
Tuesday	NNP	I-NP	O	on	.	C
.	.	O	O	Tuesday	The	NC
The	DT	I-NP	O	.	bank	C
bank	NN	I-NP	O	The	said	NC
said	VBD	I-VP	O	bank	in	NC
in	IN	I-PP	O	said	a	NC
a	DT	I-NP	O	in	statement	NC
statement	NN	I-NP	O	a	it	NC
it	PRP	B-NP	O	statement	was	NC
was	VBD	I-VP	O	it	cutting	NC
cutting	VBG	I-VP	O	was	its	NC
its	PRP$	I-NP	O	cutting	prime	NC
prime	JJ	I-NP	O	its	lending	NC
lending	NN	I-NP	O	prime	rate	NC
rate	NN	I-NP	O	lending	to	NC
to	TO	I-PP	O	rate	7.35	NC
7.35	CD	I-NP	O	to	percent	NC
percent	NN	I-NP	O	7.35	from	NC
from	IN	I-PP	O	percent	7.40	NC
7.40	CD	I-NP	O	from	percent	NC
percent	NN	I-NP	O	7.40	.	NC
.	.	O	O	percent	It	NC
It	PRP	I-NP	O	.	also	C
also	RB	I-ADVP	O	It	would	NC
would	MD	I-VP	O	also	cut	NC
cut	VB	I-VP	O	would	its	NC
its	PRP$	I-NP	O	cut	three-month-to-three-year	NC
three-month-to-three-year	JJ	I-NP	O	its	time	NC
time	NN	I-NP	O	three-month-to-three-year	deposit	NC
deposit	NN	I-NP	O	time	rates	NC
rates	NNS	I-NP	O	deposit	by	NC
by	IN	I-PP	O	rates	between	NC
between	IN	I-NP	O	by	0.05	NC
0.05	CD	I-NP	O	between	and	NC
and	CC	O	O	0.05	0.10	NC
0.10	CD	I-NP	O	and	percentage	NC
percentage	NN	I-NP	O	0.10	points	NC
points	NNS	I-NP	O	percentage	.	NC
.	.	O	O	points	The	NC
The	DT	I-NP	O	.	moves	C
moves	NNS	I-NP	O	The	made	NC
made	VBD	I-VP	O	moves	Cooperative	NC
Cooperative	NNP	I-NP	ORG	made	the	C
the	DT	B-NP	O	Cooperative	first	NC
first	JJ	I-NP	O	the	major	NC
major	JJ	I-NP	O	first	bank	NC
bank	NN	I-NP	O	major	to	NC
to	TO	I-VP	O	bank	cut	NC
cut	VB	I-VP	O	to	rates	NC
rates	NNS	I-NP	O	cut	in	NC
in	IN	I-PP	O	rates	response	NC
response	NN	I-NP	O	in	to	NC
to	TO	I-PP	O	response	a	NC
a	DT	I-NP	O	to	call	NC
call	NN	I-NP	O	a	on	NC
on	IN	I-PP	O	call	Friday	NC
Friday	NNP	I-NP	O	on	from	C
from	IN	I-PP	O	Friday	central	NC
central	JJ	I-NP	O	from	bank	NC
bank	NN	I-NP	O	central	governor	NC
governor	NN	I-NP	O	bank	Sheu	NC
Sheu	NNP	I-NP	PER	governor	Yuan-dong	C
Yuan-dong	NNP	I-NP	PER	Sheu	.	C
.	.	O	O	Yuan-dong	In	NC
In	IN	I-PP	O	.	the	C
the	DT	I-NP	O	In	central	NC
central	JJ	I-NP	O	the	bank	NC
bank	NN	I-NP	O	central	's	NC
's	POS	B-NP	O	bank	latest	NC
latest	JJS	I-NP	O	's	bid	NC
bid	NN	I-NP	O	latest	to	NC
to	TO	I-VP	O	bid	jumpstart	NC
jumpstart	VB	I-VP	O	to	Taiwan	NC
Taiwan	NNP	I-NP	LOC	jumpstart	's	C
's	POS	B-NP	O	Taiwan	sluggish	NC
sluggish	JJ	I-NP	O	's	economy	NC
economy	NN	I-NP	O	sluggish	,	NC
,	,	O	O	economy	Sheu	NC
Sheu	NNP	I-NP	PER	,	ordered	C
ordered	VBD	I-VP	O	Sheu	a	NC
a	DT	I-NP	O	ordered	reduction	NC
reduction	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	reduction	up	NC
up	IN	I-NP	O	of	to	NC
to	TO	I-PP	O	up	a	NC
a	DT	I-NP	O	to	half-percentage	NC
half-percentage	JJ	I-NP	O	a	point	NC
point	NN	I-NP	O	half-percentage	in	NC
in	IN	I-PP	O	point	banks	NC
banks	NNS	I-NP	O	in	'	NC
'	POS	B-NP	O	banks	reserve	NC
reserve	NN	I-NP	O	'	requirements	NC
requirements	NNS	I-NP	O	reserve	and	NC
and	CC	O	O	requirements	called	NC
called	VBD	I-VP	O	and	on	NC
on	IN	I-PP	O	called	commercial	NC
commercial	JJ	I-NP	O	on	banks	NC
banks	NNS	I-NP	O	commercial	to	NC
to	TO	I-VP	O	banks	pass	NC
pass	VB	I-VP	O	to	on	NC
on	IN	I-PP	O	pass	the	NC
the	DT	I-NP	O	on	savings	NC
savings	NNS	I-NP	O	the	in	NC
in	IN	I-PP	O	savings	the	NC
the	DT	I-NP	O	in	form	NC
form	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	form	interest	NC
interest	NN	I-NP	O	of	rate	NC
rate	NN	I-NP	O	interest	reductions	NC
reductions	NNS	I-NP	O	rate	.	NC
.	.	O	O	reductions	--	NC
--	:	I-NP	O	.	Taipei	NC
Taipei	NNP	I-NP	ORG	--	Newsroom	C
Newsroom	NNP	I-NP	ORG	Taipei	(	C
(	(	O	O	Newsroom	5080815	NC
5080815	CD	I-NP	O	(	)	NC
)	)	O	O	5080815	Palestinians	NC
Palestinians	NNPS	I-NP	MISC	)	to	C
to	TO	I-VP	O	Palestinians	strike	NC
strike	VB	I-VP	O	to	over	NC
over	RP	I-PRT	O	strike	Jerusalem	NC
Jerusalem	NNP	I-NP	LOC	over	demolition	C
demolition	NN	I-NP	O	Jerusalem	.	NC
.	.	O	O	demolition	JERUSALEM	NC
JERUSALEM	VBN	I-NP	LOC	.	1996-08-27	C
1996-08-27	CD	I-NP	O	JERUSALEM	Palestinian	NC
Palestinian	NN	I-NP	MISC	1996-08-27	leaders	C
leaders	NNS	I-NP	O	Palestinian	in	NC
in	IN	I-PP	O	leaders	Jerusalem	NC
Jerusalem	NNP	I-NP	LOC	in	called	C
called	VBD	I-VP	O	Jerusalem	on	NC
on	IN	I-PP	O	called	Tuesday	NC
Tuesday	NNP	I-NP	O	on	for	C
for	IN	I-PP	O	Tuesday	a	NC
a	DT	I-NP	O	for	two-hour	NC
two-hour	JJ	I-NP	O	a	strike	NC
strike	NN	I-NP	O	two-hour	to	NC
to	TO	I-VP	O	strike	protest	NC
protest	VB	I-VP	O	to	what	NC
what	WP	I-NP	O	protest	they	NC
they	PRP	B-NP	O	what	called	NC
called	VBD	I-VP	O	they	Israel	NC
Israel	NNP	I-NP	LOC	called	's	C
's	POS	B-NP	O	Israel	war	NC
war	NN	I-NP	O	's	on	NC
on	IN	I-PP	O	war	Arab	NC
Arab	NNP	I-NP	LOC	on	East	C
East	NNP	I-NP	LOC	Arab	Jerusalem	C
Jerusalem	NNP	I-NP	LOC	East	after	C
after	IN	I-PP	O	Jerusalem	police	NC
police	NN	I-NP	O	after	demolished	NC
demolished	VBD	I-VP	O	police	a	NC
a	DT	I-NP	O	demolished	building	NC
building	NN	I-NP	O	a	there	NC
there	RB	I-ADVP	O	building	.	NC
.	.	O	O	there	Israeli	NC
Israeli	JJ	I-NP	MISC	.	police	C
police	NNS	I-NP	O	Israeli	demolished	NC
demolished	VBD	I-VP	O	police	a	NC
a	DT	I-NP	O	demolished	10	NC
10	CD	I-NP	O	a	metre	NC
metre	NN	I-NP	O	10	(	NC
(	(	O	O	metre	yard	NC
yard	NN	I-NP	O	(	)	NC
)	)	O	O	yard	by	NC
by	IN	I-PP	O	)	20	NC
20	CD	I-NP	O	by	metre	NC
metre	NN	I-NP	O	20	structure	NC
structure	NN	I-NP	O	metre	in	NC
in	IN	I-PP	O	structure	Jerusalem	NC
Jerusalem	NNP	I-NP	LOC	in	's	C
's	POS	B-NP	O	Jerusalem	Old	NC
Old	NNP	I-NP	LOC	's	City	C
City	NNP	I-NP	LOC	Old	they	C
they	PRP	B-NP	O	City	said	NC
said	VBD	I-VP	O	they	had	NC
had	VBD	B-VP	O	said	been	NC
been	VBN	I-VP	O	had	built	NC
built	VBN	I-VP	O	been	with	NC
with	IN	I-PP	O	built	funding	NC
funding	NN	I-NP	O	with	from	NC
from	IN	I-PP	O	funding	the	NC
the	DT	I-NP	O	from	Palestinian	NC
Palestinian	JJ	I-NP	ORG	the	self-rule	C
self-rule	JJ	I-NP	ORG	Palestinian	Authority	NC
Authority	NNP	I-NP	ORG	self-rule	for	C
for	IN	I-PP	O	Authority	use	NC
use	NN	I-NP	O	for	as	NC
as	IN	I-PP	O	use	a	NC
a	DT	I-NP	O	as	social	NC
social	JJ	I-NP	O	a	club	NC
club	NN	I-NP	O	social	.	NC
.	.	O	O	club	Police	NC
Police	NNS	I-NP	O	.	used	C
used	VBD	I-VP	O	Police	a	NC
a	DT	I-NP	O	used	huge	NC
huge	JJ	I-NP	O	a	crane	NC
crane	NN	I-NP	O	huge	to	NC
to	TO	I-VP	O	crane	lift	NC
lift	VB	I-VP	O	to	a	NC
a	DT	I-NP	O	lift	bulldozer	NC
bulldozer	NN	I-NP	O	a	over	NC
over	IN	I-PP	O	bulldozer	the	NC
the	DT	I-NP	O	over	Old	NC
Old	NNP	I-NP	LOC	the	City	C
City	NNP	I-NP	LOC	Old	's	C
's	POS	B-NP	O	City	walls	NC
walls	NNS	I-NP	O	's	to	NC
to	TO	I-VP	O	walls	reach	NC
reach	VB	I-VP	O	to	the	NC
the	DT	I-NP	O	reach	building	NC
building	NN	I-NP	O	the	amidst	NC
amidst	IN	I-PP	O	building	narrow	NC
narrow	JJ	I-NP	O	amidst	alleys	NC
alleys	NNS	I-NP	O	narrow	,	NC
,	,	O	O	alleys	witnesses	NC
witnesses	NNS	I-NP	O	,	said	NC
said	VBD	I-VP	O	witnesses	.	NC
.	.	O	O	said	Bystanders	NC
Bystanders	NNS	I-NP	O	.	at	C
at	IN	I-PP	O	Bystanders	the	NC
the	DT	I-NP	O	at	scene	NC
scene	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	scene	work	NC
work	NN	I-NP	O	said	had	NC
had	VBD	I-VP	O	work	begun	NC
begun	VBN	I-VP	O	had	on	NC
on	IN	I-PP	O	begun	the	NC
the	DT	I-NP	O	on	building	NC
building	NN	I-NP	O	the	in	NC
in	IN	I-PP	O	building	1991	NC
1991	CD	I-NP	O	in	and	NC
and	CC	O	O	1991	it	NC
it	PRP	I-NP	O	and	had	NC
had	VBD	I-VP	O	it	yet	NC
yet	RB	I-VP	O	had	to	NC
to	TO	I-VP	O	yet	be	NC
be	VB	I-VP	O	to	completed	NC
completed	VBN	I-VP	O	be	when	NC
when	WRB	I-ADVP	O	completed	the	NC
the	DT	I-NP	O	when	Israeli	NC
Israeli	NNP	I-NP	MISC	the	police	C
police	NN	I-NP	O	Israeli	bulldozed	NC
bulldozed	VBN	I-VP	O	police	it	NC
it	PRP	I-NP	O	bulldozed	.	NC
.	.	O	O	it	The	NC
The	DT	I-NP	O	.	Palestinian	C
Palestinian	NNP	I-NP	ORG	The	Authority	C
Authority	NNP	I-NP	ORG	Palestinian	was	C
was	VBD	I-VP	O	Authority	set	NC
set	VBN	I-VP	O	was	up	NC
up	RP	I-PRT	O	set	under	NC
under	IN	I-PP	O	up	the	NC
the	DT	I-NP	O	under	1993	NC
1993	CD	I-NP	O	the	PLO-Israel	NC
PLO-Israel	JJ	I-NP	MISC	1993	interim	C
interim	JJ	I-NP	O	PLO-Israel	peace	NC
peace	NN	I-NP	O	interim	deal	NC
deal	NN	I-NP	O	peace	.	NC
.	.	O	O	deal	""""	NC
""""	""""	O	O	.	There	NC
There	EX	I-NP	O	""""	has	C
has	VBZ	I-VP	O	There	been	NC
been	VBN	I-VP	O	has	a	NC
a	DT	I-NP	O	been	call	NC
call	NN	I-NP	O	a	for	NC
for	IN	I-SBAR	O	call	a	NC
a	DT	I-NP	O	for	general	NC
general	JJ	I-NP	O	a	strike	NC
strike	NN	I-NP	O	general	between	NC
between	IN	I-PP	O	strike	one	NC
one	CD	I-NP	O	between	(	NC
(	(	O	O	one	1000	NC
1000	CD	I-NP	O	(	GMT	NC
GMT	NNP	O	MISC	1000	)	C
)	)	O	O	GMT	and	NC
and	CC	O	O	)	three	NC
three	CD	I-NP	O	and	o'clock	NC
o'clock	RB	I-NP	O	three	,	NC
,	,	O	O	o'clock	""""	NC
""""	""""	O	O	,	Palestinian	NC
Palestinian	JJ	I-NP	MISC	""""	lawmaker	C
lawmaker	NN	I-NP	O	Palestinian	Ahmed	NC
Ahmed	NNP	I-NP	PER	lawmaker	Hashem	C
Hashem	NNP	I-NP	PER	Ahmed	Zighayer	C
Zighayer	NNP	I-NP	PER	Hashem	told	C
told	VBD	I-VP	O	Zighayer	Reuters	NC
Reuters	NNP	I-NP	ORG	told	.	C
.	.	O	O	Reuters	""""	NC
""""	""""	O	O	.	This	NC
This	DT	I-NP	O	""""	is	C
is	VBZ	I-VP	O	This	a	NC
a	DT	I-NP	O	is	war	NC
war	NN	I-NP	O	a	that	NC
that	WDT	B-NP	O	war	has	NC
has	VBZ	I-VP	O	that	been	NC
been	VBN	I-VP	O	has	declared	NC
declared	VBN	I-VP	O	been	on	NC
on	IN	I-PP	O	declared	us	NC
us	PRP	I-NP	O	on	and	NC
and	CC	O	O	us	we	NC
we	PRP	I-NP	O	and	want	NC
want	VBP	I-VP	O	we	our	NC
our	PRP$	I-NP	O	want	people	NC
people	NNS	I-NP	O	our	to	NC
to	TO	I-VP	O	people	come	NC
come	VB	I-VP	O	to	and	NC
and	CC	I-VP	O	come	see	NC
see	VB	I-VP	O	and	the	NC
the	DT	I-NP	O	see	site	NC
site	NN	I-NP	O	the	where	NC
where	WRB	I-ADVP	O	site	they	NC
they	PRP	I-NP	O	where	declared	NC
declared	VBD	I-VP	O	they	the	NC
the	DT	I-NP	O	declared	war	NC
war	NN	I-NP	O	the	.	NC
.	.	O	O	war	""""	NC
""""	""""	O	O	.	Prime	NC
Prime	NNP	I-NP	O	""""	Minister	C
Minister	NNP	I-NP	O	Prime	Benjamin	C
Benjamin	NNP	I-NP	PER	Minister	Netanyahu	C
Netanyahu	NNP	I-NP	PER	Benjamin	's	C
's	POS	B-NP	O	Netanyahu	government	NC
government	NN	I-NP	O	's	,	NC
,	,	O	O	government	which	NC
which	WDT	I-NP	O	,	took	NC
took	VBD	I-VP	O	which	office	NC
office	NN	I-NP	O	took	in	NC
in	IN	I-PP	O	office	June	NC
June	NNP	I-NP	O	in	,	C
,	,	O	O	June	has	NC
has	VBZ	I-VP	O	,	said	NC
said	VBD	I-VP	O	has	it	NC
it	PRP	I-NP	O	said	will	NC
will	MD	I-VP	O	it	not	NC
not	RB	I-VP	O	will	allow	NC
allow	VB	I-VP	O	not	the	NC
the	DT	I-NP	O	allow	Authority	NC
Authority	NNP	I-NP	ORG	the	,	C
,	,	O	O	Authority	set	NC
set	VBN	I-VP	O	,	up	NC
up	IN	I-ADVP	O	set	under	NC
under	IN	I-PP	O	up	a	NC
a	DT	I-NP	O	under	1993	NC
1993	CD	I-NP	O	a	interim	NC
interim	JJ	I-NP	O	1993	peace	NC
peace	NN	I-NP	O	interim	deal	NC
deal	NN	I-NP	O	peace	to	NC
to	TO	I-VP	O	deal	control	NC
control	VB	I-VP	O	to	parts	NC
parts	NNS	I-NP	O	control	of	NC
of	IN	I-PP	O	parts	the	NC
the	DT	I-NP	O	of	Gaza	NC
Gaza	NNP	I-NP	LOC	the	Strip	C
Strip	NNP	I-NP	LOC	Gaza	and	C
and	CC	O	O	Strip	West	NC
West	NNP	I-NP	LOC	and	Bank	C
Bank	NNP	I-NP	LOC	West	,	C
,	,	O	O	Bank	to	NC
to	TO	I-VP	O	,	operate	NC
operate	VB	I-VP	O	to	in	NC
in	IN	I-PP	O	operate	Jerusalem	NC
Jerusalem	NNP	I-NP	LOC	in	.	C
.	.	O	O	Jerusalem	Israel	NC
Israel	NNP	I-NP	LOC	.	's	C
's	POS	B-NP	O	Israel	previous	NC
previous	JJ	I-NP	O	's	government	NC
government	NN	I-NP	O	previous	held	NC
held	VBD	I-VP	O	government	the	NC
the	DT	I-NP	O	held	same	NC
same	JJ	I-NP	O	the	position	NC
position	NN	I-NP	O	same	but	NC
but	CC	O	O	position	in	NC
in	IN	I-PP	O	but	general	NC
general	JJ	I-NP	O	in	turned	NC
turned	VBD	I-VP	O	general	a	NC
a	DT	I-NP	O	turned	blind	NC
blind	JJ	I-NP	O	a	eye	NC
eye	NN	I-NP	O	blind	to	NC
to	TO	I-PP	O	eye	Palestinian	NC
Palestinian	JJ	I-NP	ORG	to	Authority	C
Authority	NNP	I-NP	ORG	Palestinian	activity	C
activity	NN	I-NP	O	Authority	in	NC
in	IN	I-PP	O	activity	the	NC
the	DT	I-NP	O	in	city	NC
city	NN	I-NP	O	the	.	NC
.	.	O	O	city	Tuesday	NC
Tuesday	NNP	I-NP	O	.	's	C
's	POS	B-NP	O	Tuesday	demolition	NC
demolition	NN	I-NP	O	's	came	NC
came	VBD	I-VP	O	demolition	a	NC
a	DT	I-NP	O	came	day	NC
day	NN	I-NP	O	a	after	NC
after	IN	I-SBAR	O	day	PLO	NC
PLO	NNP	I-NP	ORG	after	officials	C
officials	NNS	I-NP	O	PLO	said	NC
said	VBD	I-VP	O	officials	they	NC
they	PRP	I-NP	O	said	had	NC
had	VBD	I-VP	O	they	bowed	NC
bowed	VBN	I-ADJP	O	had	to	NC
to	TO	I-PP	O	bowed	Netanyahu	NC
Netanyahu	NNP	I-NP	PER	to	's	C
's	POS	B-NP	O	Netanyahu	demand	NC
demand	NN	I-NP	O	's	they	NC
they	PRP	B-NP	O	demand	close	NC
close	VB	I-VP	O	they	offices	NC
offices	NNS	I-NP	O	close	in	NC
in	IN	I-PP	O	offices	Jerusalem	NC
Jerusalem	NNP	I-NP	LOC	in	.	C
.	.	O	O	Jerusalem	They	NC
They	PRP	I-NP	O	.	said	C
said	VBD	I-VP	O	They	two	NC
two	CD	I-NP	O	said	of	NC
of	IN	I-PP	O	two	the	NC
the	DT	I-NP	O	of	three	NC
three	CD	I-NP	O	the	offices	NC
offices	NNS	I-NP	O	three	Israel	NC
Israel	NNP	B-NP	LOC	offices	wanted	C
wanted	VBD	I-VP	O	Israel	closed	NC
closed	VBN	I-VP	O	wanted	had	NC
had	VBD	B-VP	O	closed	been	NC
been	VBN	I-VP	O	had	shut	NC
shut	VBN	I-VP	O	been	.	NC
.	.	O	O	shut	Netanyahu	NC
Netanyahu	NNP	I-NP	PER	.	has	C
has	VBZ	I-VP	O	Netanyahu	made	NC
made	VBN	I-VP	O	has	closure	NC
closure	NN	I-NP	O	made	of	NC
of	IN	I-PP	O	closure	the	NC
the	DT	I-NP	O	of	three	NC
three	CD	I-NP	O	the	offices	NC
offices	NNS	I-NP	O	three	a	NC
a	DT	B-NP	O	offices	condition	NC
condition	NN	I-NP	O	a	for	NC
for	IN	I-PP	O	condition	resuming	NC
resuming	VBG	I-VP	O	for	peace	NC
peace	NN	I-NP	O	resuming	negotiations	NC
negotiations	NNS	I-NP	O	peace	with	NC
with	IN	I-PP	O	negotiations	the	NC
the	DT	I-NP	O	with	Palestine	NC
Palestine	NNP	I-NP	ORG	the	Liberation	C
Liberation	NNP	I-NP	ORG	Palestine	Organisation	C
Organisation	NNP	I-NP	ORG	Liberation	(	C
(	(	O	O	Organisation	PLO	NC
PLO	NNP	I-NP	ORG	(	)	C
)	)	O	O	PLO	.	NC
.	.	O	O	)	Israel	NC
Israel	NNP	I-NP	LOC	.	captured	C
captured	VBD	I-VP	O	Israel	Arab	NC
Arab	NNP	I-NP	LOC	captured	East	C
East	NNP	I-NP	LOC	Arab	Jerusalem	C
Jerusalem	NNP	I-NP	LOC	East	in	C
in	IN	I-PP	O	Jerusalem	the	NC
the	DT	I-NP	O	in	1967	NC
1967	CD	I-NP	O	the	Middle	NC
Middle	NNP	I-NP	LOC	1967	East	C
East	NNP	I-NP	LOC	Middle	war	C
war	NN	I-NP	O	East	and	NC
and	CC	O	O	war	annexed	NC
annexed	VBD	I-VP	O	and	it	NC
it	PRP	I-NP	O	annexed	.	NC
.	.	O	O	it	It	NC
It	PRP	I-NP	O	.	says	C
says	VBZ	I-VP	O	It	it	NC
it	PRP	I-NP	O	says	will	NC
will	MD	I-VP	O	it	never	NC
never	RB	I-VP	O	will	cede	NC
cede	VB	I-VP	O	never	any	NC
any	DT	I-NP	O	cede	part	NC
part	NN	I-NP	O	any	of	NC
of	IN	I-PP	O	part	the	NC
the	DT	I-NP	O	of	city	NC
city	NN	I-NP	O	the	.	NC
.	.	O	O	city	Palestinians	NC
Palestinians	NNPS	I-NP	MISC	.	want	C
want	VBP	I-VP	O	Palestinians	East	NC
East	NNP	I-NP	LOC	want	Jerusalem	C
Jerusalem	NNP	I-NP	LOC	East	as	C
as	IN	I-PP	O	Jerusalem	capital	NC
capital	NN	I-NP	O	as	of	NC
of	IN	I-PP	O	capital	a	NC
a	DT	I-NP	O	of	future	NC
future	JJ	I-NP	O	a	state	NC
state	NN	I-NP	O	future	.	NC
.	.	O	O	state	The	NC
The	DT	I-NP	O	.	city	C
city	NN	I-NP	O	The	is	NC
is	VBZ	I-VP	O	city	up	NC
up	RB	I-ADVP	O	is	for	NC
for	IN	I-PP	O	up	negotiation	NC
negotiation	NN	I-NP	O	for	at	NC
at	IN	I-PP	O	negotiation	final	NC
final	JJ	I-NP	O	at	peace	NC
peace	NN	I-NP	O	final	talks	NC
talks	NNS	I-NP	O	peace	which	NC
which	WDT	B-NP	O	talks	have	NC
have	VBP	I-VP	O	which	yet	NC
yet	RB	I-VP	O	have	to	NC
to	TO	I-VP	O	yet	resume	NC
resume	VB	I-VP	O	to	under	NC
under	IN	I-PP	O	resume	Netanyahu	NC
Netanyahu	NNP	I-NP	PER	under	.	C
.	.	O	O	Netanyahu	SEC	NC
SEC	NNP	I-NP	ORG	.	adopts	C
adopts	VBZ	I-VP	O	SEC	rules	NC
rules	NNS	I-NP	O	adopts	to	NC
to	TO	I-VP	O	rules	improve	NC
improve	VB	I-VP	O	to	investor	NC
investor	NN	I-NP	O	improve	access	NC
access	NN	B-NP	O	investor	to	NC
to	TO	I-VP	O	access	best	NC
best	JJS	I-NP	O	to	stock	NC
stock	NN	I-NP	O	best	prices	NC
prices	NNS	I-NP	O	stock	.	NC
.	.	O	O	prices	WASHINGTON	NC
WASHINGTON	NNP	I-NP	LOC	.	1996-08-28	C
1996-08-28	CD	I-NP	O	WASHINGTON	The	NC
The	DT	I-NP	O	1996-08-28	Securities	C
Securities	NNP	I-NP	ORG	The	and	C
and	CC	I-NP	ORG	Securities	Exchange	NC
Exchange	NNP	I-NP	ORG	and	Commission	C
Commission	NNP	I-NP	ORG	Exchange	Wednesday	C
Wednesday	NNP	I-NP	O	Commission	approved	C
approved	VBD	I-VP	O	Wednesday	rules	NC
rules	NNS	I-NP	O	approved	designed	NC
designed	VBN	I-VP	O	rules	to	NC
to	TO	I-VP	O	designed	give	NC
give	VB	I-VP	O	to	stock	NC
stock	NN	I-NP	O	give	market	NC
market	NN	I-NP	O	stock	investors	NC
investors	NNS	I-NP	O	market	a	NC
a	DT	B-NP	O	investors	better	NC
better	JJR	I-NP	O	a	chance	NC
chance	NN	I-NP	O	better	at	NC
at	IN	I-PP	O	chance	getting	NC
getting	VBG	I-VP	O	at	the	NC
the	DT	I-NP	O	getting	best	NC
best	JJS	I-NP	O	the	price	NC
price	NN	I-NP	O	best	available	NC
available	JJ	I-ADJP	O	price	for	NC
for	IN	I-PP	O	available	their	NC
their	PRP$	I-NP	O	for	orders	NC
orders	NNS	I-NP	O	their	.	NC
.	.	O	O	orders	The	NC
The	DT	I-NP	O	.	so-called	C
so-called	JJ	I-NP	O	The	order	NC
order	NN	I-NP	O	so-called	handling	NC
handling	VBG	I-VP	O	order	rules	NC
rules	NNS	I-NP	O	handling	,	NC
,	,	O	O	rules	which	NC
which	WDT	I-NP	O	,	were	NC
were	VBD	I-VP	O	which	proposed	NC
proposed	VBN	I-VP	O	were	last	NC
last	JJ	I-NP	O	proposed	September	NC
September	NNP	I-NP	O	last	,	C
,	,	O	O	September	were	NC
were	VBD	I-VP	O	,	approved	NC
approved	VBN	I-VP	O	were	in	NC
in	IN	I-PP	O	approved	a	NC
a	DT	I-NP	O	in	4-0	NC
4-0	JJ	I-NP	O	a	vote	NC
vote	NN	I-NP	O	4-0	.	NC
.	.	O	O	vote	The	NC
The	DT	I-NP	O	.	new	C
new	JJ	I-NP	O	The	rules	NC
rules	NNS	I-NP	O	new	will	NC
will	MD	I-VP	O	rules	require	NC
require	VB	I-VP	O	will	specialists	NC
specialists	NNS	I-NP	O	require	at	NC
at	IN	I-PP	O	specialists	stock	NC
stock	NN	I-NP	O	at	exchanges	NC
exchanges	NNS	I-NP	O	stock	and	NC
and	CC	O	O	exchanges	market	NC
market	NN	I-NP	O	and	makers	NC
makers	NNS	I-NP	O	market	on	NC
on	IN	I-PP	O	makers	Nasdaq	NC
Nasdaq	NNP	I-NP	MISC	on	to	C
to	TO	I-VP	O	Nasdaq	allow	NC
allow	VB	I-VP	O	to	customers	NC
customers	NNS	I-NP	O	allow	to	NC
to	TO	I-VP	O	customers	view	NC
view	VB	I-VP	O	to	price	NC
price	NN	I-NP	O	view	quotes	NC
quotes	NNS	I-NP	O	price	from	NC
from	IN	I-PP	O	quotes	other	NC
other	JJ	I-NP	O	from	electronic	NC
electronic	JJ	I-NP	O	other	trading	NC
trading	NN	I-NP	O	electronic	systems	NC
systems	NNS	I-NP	O	trading	that	NC
that	WDT	B-NP	O	systems	may	NC
may	MD	I-VP	O	that	not	NC
not	RB	I-VP	O	may	be	NC
be	VB	I-VP	O	not	readily	NC
readily	RB	I-VP	O	be	available	NC
available	JJ	I-ADJP	O	readily	to	NC
to	TO	I-PP	O	available	them	NC
them	PRP	I-NP	O	to	.	NC
.	.	O	O	them	The	NC
The	DT	I-NP	O	.	rules	C
rules	NNS	I-NP	O	The	will	NC
will	MD	I-VP	O	rules	also	NC
also	RB	I-VP	O	will	require	NC
require	VB	I-VP	O	also	that	NC
that	DT	I-NP	O	require	customer	NC
customer	NN	I-NP	O	that	limit	NC
limit	NN	I-NP	O	customer	orders	NC
orders	NNS	I-NP	O	limit	be	NC
be	VB	I-VP	O	orders	displayed	NC
displayed	VBN	I-VP	O	be	with	NC
with	IN	I-PP	O	displayed	prices	NC
prices	NNS	I-NP	O	with	better	NC
better	JJR	I-ADVP	O	prices	than	NC
than	IN	I-PP	O	better	those	NC
those	DT	I-NP	O	than	available	NC
available	JJ	I-NP	O	those	in	NC
in	IN	I-PP	O	available	quotes	NC
quotes	NNS	I-NP	O	in	publicly	NC
publicly	RB	I-ADVP	O	quotes	available	NC
available	JJ	I-ADJP	O	publicly	at	NC
at	IN	I-PP	O	available	the	NC
the	DT	I-NP	O	at	time	NC
time	NN	I-NP	O	the	.	NC
.	.	O	O	time	Specialists	NC
Specialists	NNS	I-NP	O	.	and	C
and	CC	O	O	Specialists	market	NC
market	NN	I-NP	O	and	makers	NC
makers	NNS	I-NP	O	market	are	NC
are	VBP	I-VP	O	makers	companies	NC
companies	NNS	I-NP	O	are	or	NC
or	CC	I-NP	O	companies	individuals	NC
individuals	NNS	I-NP	O	or	recognised	NC
recognised	VBD	I-VP	O	individuals	as	NC
as	IN	I-PP	O	recognised	qualified	NC
qualified	VBN	I-NP	O	as	to	NC
to	TO	I-PP	O	qualified	maintain	NC
maintain	VB	I-VP	O	to	an	NC
an	DT	I-NP	O	maintain	orderly	NC
orderly	JJ	I-NP	O	an	market	NC
market	NN	I-NP	O	orderly	in	NC
in	IN	I-PP	O	market	a	NC
a	DT	I-NP	O	in	stock	NC
stock	NN	I-NP	O	a	.	NC
.	.	O	O	stock	In	NC
In	IN	I-PP	O	.	a	C
a	DT	I-NP	O	In	limit	NC
limit	NN	I-NP	O	a	order	NC
