token	pos	chunk	NER	previous	following	capitals
115.1	CD	I-NP	O	170.4-175.0	WED	NC
WED	NNP	I-NP	O	115.1	Imphold	C
Imphold	NNP	I-NP	ORG	WED	YR	C
YR	NNP	I-NP	O	Imphold	DIV	C
DIV	NNP	I-NP	O	YR	67.5	C
67.5	CD	I-NP	O	DIV	66.6-68.4	NC
66.6-68.4	JJ	I-NP	O	67.5	45.0	NC
45.0	CD	I-NP	O	66.6-68.4	THU	NC
THU	NNP	I-NP	O	45.0	M&R	C
M&R	NNP	I-NP	ORG	THU	YR	C
YR	NNP	I-NP	O	M&R	EPS	C
EPS	NNP	I-NP	O	YR	113.0	C
113.0	CD	I-NP	O	EPS	112.1-113.4	NC
112.1-113.4	CD	I-NP	O	113.0	126.0	NC
126.0	CD	I-NP	O	112.1-113.4	THU	NC
THU	NNP	I-NP	O	126.0	M&R	C
M&R	NNP	I-NP	ORG	THU	YR	C
YR	NNP	I-NP	O	M&R	DIV	C
DIV	NNP	I-NP	O	YR	31.7	C
31.7	CD	I-NP	O	DIV	10.5-42.3	NC
10.5-42.3	CD	I-NP	O	31.7	47.0	NC
47.0	CD	I-NP	O	10.5-42.3	THU	NC
THU	NNP	I-NP	O	47.0	JD	C
JD	NNP	I-NP	ORG	THU	Group	C
Group	NNP	I-NP	ORG	JD	YR	C
YR	NNP	I-NP	O	Group	EPS	C
EPS	NNP	I-NP	O	YR	143.7	C
143.7	CD	I-NP	O	EPS	138.0-149.0	NC
138.0-149.0	CD	I-NP	O	143.7	111.2	NC
111.2	CD	I-NP	O	138.0-149.0	THU	NC
THU	NNP	I-NP	O	111.2	JD	C
JD	NNP	I-NP	ORG	THU	Group	C
Group	NNP	I-NP	ORG	JD	YR	C
YR	NNP	I-NP	O	Group	DIV	C
DIV	NNP	I-NP	O	YR	41.8	C
41.8	CD	I-NP	O	DIV	41.0-42.5	NC
41.0-42.5	CD	I-NP	O	41.8	33.0	NC
33.0	CD	I-NP	O	41.0-42.5	ooOOoo	NC
ooOOoo	SYM	O	O	33.0	--	NC
--	:	I-NP	O	ooOOoo	Johannesburg	NC
Johannesburg	NNP	I-NP	LOC	--	newsroom	C
newsroom	NN	I-NP	O	Johannesburg	,	NC
,	,	O	O	newsroom	+27	NC
+27	CD	I-NP	O	,	11	NC
11	CD	I-NP	O	+27	482	NC
482	CD	I-NP	O	11	1003	NC
1003	CD	I-NP	O	482	Ulster	NC
Ulster	NNP	I-NP	ORG	1003	Petroleums	C
Petroleums	NNPS	I-NP	ORG	Ulster	Ltd	C
Ltd	NNP	I-NP	ORG	Petroleums	Q2	C
Q2	NNP	I-NP	O	Ltd	net	C
net	JJ	I-NP	O	Q2	profit	NC
profit	NN	I-NP	O	net	falls	NC
falls	NNS	I-NP	O	profit	.	NC
.	.	O	O	falls	CALGARY	NC
CALGARY	NNP	I-NP	LOC	.	1996-08-23	C
1996-08-23	CD	I-NP	O	CALGARY	1996	NC
1996	CD	I-NP	O	1996-08-23	1995	NC
1995	CD	I-NP	O	1996	Shr	NC
Shr	NNP	I-NP	O	1995	C$	C
C$	$	I-NP	MISC	Shr	0.04	C
0.04	CD	I-NP	O	C$	C$	NC
C$	$	B-NP	MISC	0.04	0.08	C
0.08	CD	I-NP	O	C$	Net	NC
Net	JJ	I-NP	O	0.08	1,196	C
1,196	CD	I-NP	O	Net	2,232	NC
2,232	CD	I-NP	O	1,196	Cash	NC
Cash	NN	I-NP	O	2,232	flow	C
flow	NN	I-NP	O	Cash	/	NC
/	SYM	O	O	flow	shr	NC
shr	NN	I-NP	O	/	0.39	NC
0.39	CD	I-NP	O	shr	0.41	NC
0.41	CD	I-NP	O	0.39	Revs	NC
Revs	NNS	I-NP	O	0.41	20,167	C
20,167	CD	I-NP	O	Revs	18,623	NC
18,623	CD	I-NP	O	20,167	6	NC
6	CD	I-NP	O	18,623	MONTHS	NC
MONTHS	NNS	I-NP	O	6	Shr	C
Shr	NNP	I-NP	O	MONTHS	C$	C
C$	$	I-NP	MISC	Shr	0.12	C
0.12	CD	I-NP	O	C$	C$	NC
C$	$	B-NP	MISC	0.12	0.15	C
0.15	CD	I-NP	O	C$	Net	NC
Net	JJ	I-NP	O	0.15	3,674	C
3,674	CD	O	O	Net	4,271	NC
4,271	CD	I-ADVP	O	3,674	Cash	NC
Cash	NN	I-NP	O	4,271	flow	C
flow	NN	I-NP	O	Cash	/	NC
/	SYM	O	O	flow	shr	NC
shr	NN	I-NP	O	/	0.86	NC
0.86	CD	I-NP	O	shr	0.81	NC
0.81	CD	I-NP	O	0.86	Revs	NC
Revs	NNS	I-NP	O	0.81	41,752	C
41,752	CD	I-NP	O	Revs	35,711	NC
35,711	CD	I-NP	O	41,752	(	NC
(	(	O	O	35,711	All	NC
All	DT	I-NP	O	(	data	C
data	NNS	I-NP	O	All	above	NC
above	IN	I-PP	O	data	000s	NC
000s	CD	I-NP	O	above	except	NC
except	IN	I-PP	O	000s	per	NC
per	IN	I-NP	O	except	share	NC
share	NN	I-NP	O	per	numbers	NC
numbers	NNS	I-NP	O	share	)	NC
)	)	O	O	numbers	--	NC
--	:	I-NP	O	)	Reuters	NC
Reuters	NNP	I-NP	ORG	--	Toronto	C
Toronto	NNP	I-NP	ORG	Reuters	Bureau	C
Bureau	NNP	I-NP	ORG	Toronto	416	C
416	CD	I-NP	O	Bureau	941-8100	NC
941-8100	CD	I-NP	O	416	Nigerian	NC
Nigerian	JJ	I-NP	MISC	941-8100	terms	C
terms	NNS	I-NP	O	Nigerian	jeopardize	NC
jeopardize	VBP	I-VP	O	terms	Commonwealth	NC
Commonwealth	NNP	I-NP	ORG	jeopardize	trip-Canada	C
trip-Canada	NN	I-NP	MISC	Commonwealth	.	NC
.	.	O	O	trip-Canada	OTTAWA	NC
OTTAWA	NNP	I-NP	LOC	.	1996-08-23	C
1996-08-23	CD	I-NP	O	OTTAWA	Commonwealth	NC
Commonwealth	NNP	I-NP	ORG	1996-08-23	ministers	C
ministers	NNS	I-NP	O	Commonwealth	concerned	NC
concerned	JJ	I-ADJP	O	ministers	about	NC
about	IN	I-PP	O	concerned	human	NC
human	JJ	I-NP	O	about	rights	NC
rights	NNS	I-NP	O	human	in	NC
in	IN	I-PP	O	rights	Nigeria	NC
Nigeria	NNP	I-NP	LOC	in	may	C
may	MD	I-VP	O	Nigeria	cancel	NC
cancel	VB	I-VP	O	may	a	NC
a	DT	I-NP	O	cancel	planned	NC
planned	VBN	I-NP	O	a	trip	NC
trip	NN	I-NP	O	planned	there	NC
there	RB	I-ADVP	O	trip	because	NC
because	IN	I-PP	O	there	of	NC
of	IN	I-PP	O	because	government	NC
government	NN	I-NP	O	of	restrictions	NC
restrictions	NNS	I-NP	O	government	on	NC
on	IN	I-PP	O	restrictions	their	NC
their	PRP$	I-NP	O	on	mission	NC
mission	NN	I-NP	O	their	,	NC
,	,	O	O	mission	Canadian	NC
Canadian	NNP	I-NP	MISC	,	Foreign	C
Foreign	NNP	I-NP	O	Canadian	Minister	C
Minister	NNP	I-NP	O	Foreign	Lloyd	C
Lloyd	NNP	I-NP	PER	Minister	Axworthy	C
Axworthy	NNP	I-NP	PER	Lloyd	said	C
said	VBD	I-VP	O	Axworthy	on	NC
on	IN	I-PP	O	said	Friday	NC
Friday	NNP	I-NP	O	on	.	C
.	.	O	O	Friday	""""	NC
""""	""""	O	O	.	The	NC
The	DT	I-NP	O	""""	reaction	C
reaction	NN	I-NP	O	The	of	NC
of	IN	I-PP	O	reaction	the	NC
the	DT	I-NP	O	of	regime	NC
regime	NN	I-NP	O	the	there	NC
there	EX	B-NP	O	regime	is	NC
is	VBZ	I-VP	O	there	such	NC
such	JJ	I-ADJP	O	is	that	NC
that	IN	I-SBAR	O	such	many	NC
many	JJ	I-NP	O	that	of	NC
of	IN	I-PP	O	many	us	NC
us	PRP	I-NP	O	of	feel	NC
feel	VB	I-VP	O	us	that	NC
that	IN	I-SBAR	O	feel	the	NC
the	DT	I-NP	O	that	mission	NC
mission	NN	I-NP	O	the	under	NC
under	IN	I-PP	O	mission	the	NC
the	DT	I-NP	O	under	present	NC
present	JJ	I-NP	O	the	circumstances	NC
circumstances	NNS	I-NP	O	present	should	NC
should	MD	I-VP	O	circumstances	n't	NC
n't	RB	I-VP	O	should	go	NC
go	VB	I-VP	O	n't	ahead	NC
ahead	RB	I-ADVP	O	go	,	NC
,	,	O	O	ahead	""""	NC
""""	""""	O	O	,	Axworthy	NC
Axworthy	NNP	I-NP	PER	""""	said	C
said	VBD	I-VP	O	Axworthy	.	NC
.	.	O	O	said	Commonwealth	NC
Commonwealth	JJ	I-NP	ORG	.	foreign	C
foreign	JJ	I-NP	O	Commonwealth	ministers	NC
ministers	NNS	I-NP	O	foreign	will	NC
will	MD	I-VP	O	ministers	meet	NC
meet	VB	I-VP	O	will	in	NC
in	IN	I-PP	O	meet	London	NC
London	NNP	I-NP	LOC	in	on	C
on	IN	I-PP	O	London	Wednesday	NC
Wednesday	NNP	I-NP	O	on	to	C
to	TO	I-VP	O	Wednesday	discuss	NC
discuss	VB	I-VP	O	to	what	NC
what	WP	I-NP	O	discuss	to	NC
to	TO	I-VP	O	what	do	NC
do	VB	I-VP	O	to	,	NC
,	,	O	O	do	he	NC
he	PRP	I-NP	O	,	added	NC
added	VBD	I-VP	O	he	.	NC
.	.	O	O	added	Mid-tier	NC
Mid-tier	NN	I-NP	O	.	golds	C
golds	NNS	I-NP	O	Mid-tier	up	NC
up	IN	I-PP	O	golds	in	NC
in	IN	B-PP	O	up	heavy	NC
heavy	JJ	I-NP	O	in	trading	NC
trading	NN	I-NP	O	heavy	.	NC
.	.	O	O	trading	TORONTO	NC
TORONTO	TO	I-VP	LOC	.	1996-08-23	C
1996-08-23	CD	I-NP	O	TORONTO	Investors	NC
Investors	NNS	I-NP	O	1996-08-23	gave	C
gave	VBD	I-VP	O	Investors	into	NC
into	IN	I-PP	O	gave	gold	NC
gold	NN	I-NP	O	into	fever	NC
fever	NN	I-NP	O	gold	Friday	NC
Friday	NNP	B-NP	O	fever	morning	C
morning	NN	I-NP	O	Friday	,	NC
,	,	O	O	morning	with	NC
with	IN	I-PP	O	,	heavy	NC
heavy	JJ	I-NP	O	with	trading	NC
trading	NN	I-NP	O	heavy	in	NC
in	IN	I-PP	O	trading	a	NC
a	DT	I-NP	O	in	handful	NC
handful	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	handful	Toronto-based	NC
Toronto-based	JJ	I-NP	MISC	of	gold	C
gold	NN	I-NP	O	Toronto-based	companies	NC
companies	NNS	I-NP	O	gold	.	NC
.	.	O	O	companies	TVX	NC
TVX	NNP	I-NP	ORG	.	Gold	C
Gold	NNP	I-NP	ORG	TVX	Inc	C
Inc	NNP	I-NP	ORG	Gold	was	C
was	VBD	I-VP	O	Inc	up	NC
up	RP	I-PRT	O	was	C$	NC
C$	$	I-NP	MISC	up	0.30	C
0.30	CD	I-NP	O	C$	to	NC
to	TO	I-PP	O	0.30	C$	NC
C$	$	I-NP	MISC	to	11.55	C
11.55	CD	I-NP	O	C$	in	NC
in	IN	I-PP	O	11.55	trading	NC
trading	VBG	I-NP	O	in	of	NC
of	IN	I-PP	O	trading	780,000	NC
780,000	CD	I-NP	O	of	shares	NC
shares	NNS	I-NP	O	780,000	,	NC
,	,	O	O	shares	while	NC
while	IN	I-SBAR	O	,	Kinross	NC
Kinross	NNP	I-NP	ORG	while	Gold	C
Gold	NN	I-NP	ORG	Kinross	Corp	C
Corp	NNP	I-NP	ORG	Gold	gained	C
gained	VBD	I-VP	O	Corp	C$	NC
C$	$	I-NP	MISC	gained	0.25	C
0.25	CD	I-NP	O	C$	to	NC
to	TO	I-PP	O	0.25	C$	NC
C$	$	I-NP	MISC	to	11	C
11	CD	I-NP	O	C$	in	NC
in	IN	I-PP	O	11	volume	NC
volume	NN	I-NP	O	in	of	NC
of	IN	I-PP	O	volume	720,000	NC
720,000	CD	I-NP	O	of	shares	NC
shares	NNS	I-NP	O	720,000	.	NC
.	.	O	O	shares	And	NC
And	CC	O	O	.	Scorpion	C
Scorpion	NNP	I-NP	ORG	And	Minerals	C
Minerals	NNP	I-NP	ORG	Scorpion	Inc	C
Inc	NNP	I-NP	ORG	Minerals	,	C
,	,	O	O	Inc	a	NC
a	DT	I-NP	O	,	junior	NC
junior	JJ	I-NP	O	a	gold	NC
gold	JJ	I-NP	O	junior	exploration	NC
exploration	NN	I-NP	O	gold	company	NC
company	NN	I-NP	O	exploration	with	NC
with	IN	I-PP	O	company	five	NC
five	CD	I-NP	O	with	Indonesian	NC
Indonesian	JJ	I-NP	MISC	five	mining	C
mining	NN	I-NP	O	Indonesian	properties	NC
properties	NNS	I-NP	O	mining	,	NC
,	,	O	O	properties	was	NC
was	VBD	I-VP	O	,	up	NC
up	RP	I-PRT	O	was	C$	NC
C$	$	I-NP	MISC	up	0.50	C
0.50	CD	I-NP	O	C$	to	NC
to	TO	I-PP	O	0.50	C$	NC
C$	$	I-NP	MISC	to	6	C
6	CD	I-NP	O	C$	,	NC
,	,	O	O	6	with	NC
with	IN	I-PP	O	,	about	NC
about	IN	I-NP	O	with	120,000	NC
120,000	CD	I-NP	O	about	shares	NC
shares	NNS	I-NP	O	120,000	changing	NC
changing	VBG	I-VP	O	shares	hands	NC
hands	NNS	I-NP	O	changing	.	NC
.	.	O	O	hands	TVX	NC
TVX	NNP	I-NP	ORG	.	and	C
and	CC	I-NP	O	TVX	Kinross	NC
Kinross	NNP	I-NP	ORG	and	rose	C
rose	VBD	I-VP	O	Kinross	after	NC
after	IN	I-PP	O	rose	recent	NC
recent	JJ	I-NP	O	after	buy	NC
buy	NN	I-NP	O	recent	recommendations	NC
recommendations	NNS	I-NP	O	buy	from	NC
from	IN	I-PP	O	recommendations	U.S.	NC
U.S.	NNP	I-NP	LOC	from	brokers	C
brokers	NNS	I-NP	O	U.S.	,	NC
,	,	O	O	brokers	analysts	NC
analysts	NNS	I-NP	O	,	said	NC
said	VBD	I-VP	O	analysts	.	NC
.	.	O	O	said	But	NC
But	CC	O	O	.	Scorpion	C
Scorpion	NN	I-NP	ORG	But	was	C
was	VBD	I-VP	O	Scorpion	raising	NC
raising	VBG	I-VP	O	was	a	NC
a	DT	I-NP	O	raising	lot	NC
lot	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	lot	eyebrows	NC
eyebrows	NNS	I-NP	O	of	after	NC
after	IN	I-SBAR	O	eyebrows	it	NC
it	PRP	I-NP	O	after	issued	NC
issued	VBD	I-VP	O	it	a	NC
a	DT	I-NP	O	issued	release	NC
release	NN	I-NP	O	a	Friday	NC
Friday	NNP	B-NP	O	release	morning	C
morning	NN	I-NP	O	Friday	saying	NC
saying	VBG	I-VP	O	morning	it	NC
it	PRP	I-NP	O	saying	was	NC
was	VBD	I-VP	O	it	not	NC
not	RB	O	O	was	aware	NC
aware	JJ	I-ADJP	O	not	of	NC
of	IN	I-PP	O	aware	any	NC
any	DT	I-NP	O	of	developments	NC
developments	NNS	I-NP	O	any	that	NC
that	WDT	B-NP	O	developments	could	NC
could	MD	I-VP	O	that	have	NC
have	VB	I-VP	O	could	affected	NC
affected	VBN	I-VP	O	have	the	NC
the	DT	I-NP	O	affected	stock	NC
stock	NN	I-NP	O	the	.	NC
.	.	O	O	stock	The	NC
The	DT	I-NP	O	.	company	C
company	NN	I-NP	O	The	was	NC
was	VBD	I-VP	O	company	formed	NC
formed	VBN	I-VP	O	was	this	NC
this	DT	I-NP	O	formed	year	NC
year	NN	I-NP	O	this	and	NC
and	CC	O	O	year	a	NC
a	DT	I-NP	O	and	couple	NC
couple	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	couple	analysts	NC
analysts	NNS	I-NP	O	of	have	NC
have	VBP	I-VP	O	analysts	been	NC
been	VBN	I-VP	O	have	on	NC
on	IN	I-PP	O	been	their	NC
their	PRP$	I-NP	O	on	properties	NC
properties	NNS	I-NP	O	their	,	NC
,	,	O	O	properties	said	NC
said	VBD	I-VP	O	,	one	NC
one	CD	I-NP	O	said	analyst	NC
analyst	NN	I-NP	O	one	.	NC
.	.	O	O	analyst	Exploration	NC
Exploration	NN	I-NP	O	.	results	C
results	NNS	I-NP	O	Exploration	are	NC
are	VBP	I-VP	O	results	expected	NC
expected	VBN	I-VP	O	are	soon	NC
soon	RB	I-ADVP	O	expected	.	NC
.	.	O	O	soon	--	NC
--	:	I-NP	O	.	Reuters	NC
Reuters	NNP	I-NP	ORG	--	Toronto	C
Toronto	NNP	I-NP	ORG	Reuters	Bureau	C
Bureau	NNP	I-NP	ORG	Toronto	416	C
416	CD	I-NP	O	Bureau	941-8100	NC
941-8100	CD	I-NP	O	416	RESEARCH	NC
RESEARCH	NNP	I-NP	O	941-8100	ALERT	C
ALERT	NNP	I-NP	O	RESEARCH	-	C
-	:	O	O	ALERT	Unitog	NC
Unitog	NNP	I-NP	ORG	-	Co	C
Co	NNP	I-NP	ORG	Unitog	upgraded	C
upgraded	VBD	I-VP	O	Co	.	NC
.	.	O	O	upgraded	-	NC
-	:	O	O	.	Barrington	NC
Barrington	NNP	I-NP	ORG	-	Research	C
Research	NNP	I-NP	ORG	Barrington	Associates	C
Associates	NNPS	I-NP	ORG	Research	Inc	C
Inc	NNP	I-NP	ORG	Associates	said	C
said	VBD	I-VP	O	Inc	Friday	NC
Friday	NNP	I-NP	O	said	it	C
it	PRP	B-NP	O	Friday	upgraded	NC
upgraded	VBN	I-NP	O	it	Unitog	NC
Unitog	NNP	I-NP	ORG	upgraded	Co	C
Co	NNP	I-NP	ORG	Unitog	to	C
to	TO	I-PP	O	Co	a	NC
a	DT	I-NP	O	to	near-term	NC
near-term	JJ	I-NP	O	a	outperform	NC
outperform	VB	I-VP	O	near-term	from	NC
from	IN	I-PP	O	outperform	a	NC
a	DT	I-NP	O	from	long-term	NC
long-term	JJ	I-NP	O	a	outperform	NC
outperform	VB	I-VP	O	long-term	rating	NC
rating	NN	I-NP	O	outperform	.	NC
.	.	O	O	rating	-	NC
-	:	O	O	.	Analyst	NC
Analyst	NN	I-NP	O	-	Alexander	C
Alexander	NNP	I-NP	PER	Analyst	Paris	C
Paris	NNP	I-NP	PER	Alexander	said	C
said	VBD	I-VP	O	Paris	he	NC
he	PRP	I-NP	O	said	expected	NC
expected	VBD	I-VP	O	he	consistent	NC
consistent	JJ	I-ADJP	O	expected	20	NC
20	CD	I-NP	O	consistent	percent	NC
percent	NN	I-NP	O	20	earnings	NC
earnings	NNS	I-NP	O	percent	growth	NC
growth	NN	I-NP	O	earnings	after	NC
after	IN	I-PP	O	growth	an	NC
an	DT	I-NP	O	after	estimated	NC
estimated	VBN	I-NP	O	an	gain	NC
gain	NN	I-NP	O	estimated	of	NC
of	IN	I-PP	O	gain	18	NC
18	CD	I-NP	O	of	percent	NC
percent	NN	I-NP	O	18	for	NC
for	IN	I-PP	O	percent	1996	NC
1996	CD	I-NP	O	for	.	NC
.	.	O	O	1996	-	NC
-	:	O	O	.	The	NC
The	DT	I-NP	O	-	stock	C
stock	NN	I-NP	O	The	closed	NC
closed	VBD	I-VP	O	stock	unchanged	NC
unchanged	JJ	I-ADVP	O	closed	at	NC
at	IN	I-PP	O	unchanged	27	NC
27	CD	I-NP	O	at	,	NC
,	,	O	O	27	down	NC
down	RB	I-ADVP	O	,	from	NC
from	IN	I-PP	O	down	a	NC
a	DT	I-NP	O	from	recent	NC
recent	JJ	I-NP	O	a	high	NC
high	NN	I-NP	O	recent	of	NC
of	IN	I-PP	O	high	30	NC
30	CD	I-NP	O	of	.	NC
.	.	O	O	30	--	NC
--	:	I-NP	O	.	Chicago	NC
Chicago	NNP	I-NP	LOC	--	newsdesk	C
newsdesk	UH	I-INTJ	O	Chicago	,	NC
,	,	O	O	newsdesk	312-408-8787	NC
312-408-8787	CD	I-NP	O	,	Buffett	NC
Buffett	NNP	I-NP	PER	312-408-8787	raises	C
raises	VBZ	I-VP	O	Buffett	Property	NC
Property	NNP	I-NP	ORG	raises	Capital	C
Capital	NNP	I-NP	ORG	Property	stake	C
stake	NN	I-NP	O	Capital	.	NC
.	.	O	O	stake	WASHINGTON	NC
WASHINGTON	NNP	I-NP	LOC	.	1996-08-23	C
1996-08-23	CD	I-NP	O	WASHINGTON	Omaha	NC
Omaha	NN	I-NP	LOC	1996-08-23	billionaire	C
billionaire	NN	I-NP	O	Omaha	Warren	NC
Warren	NNP	I-NP	PER	billionaire	Buffett	C
Buffett	NNP	I-NP	PER	Warren	said	C
said	VBD	I-VP	O	Buffett	Friday	NC
Friday	NNP	I-NP	O	said	he	C
he	PRP	B-NP	O	Friday	raised	NC
raised	VBD	I-VP	O	he	his	NC
his	PRP$	I-NP	O	raised	stake	NC
stake	NN	I-NP	O	his	in	NC
in	IN	I-PP	O	stake	Property	NC
Property	NNP	I-NP	ORG	in	Capital	C
Capital	NNP	I-NP	ORG	Property	Trust	C
Trust	NNP	I-NP	ORG	Capital	to	C
to	TO	I-PP	O	Trust	8.0	NC
8.0	CD	I-NP	O	to	percent	NC
percent	NN	I-NP	O	8.0	from	NC
from	IN	I-PP	O	percent	6.7	NC
6.7	CD	I-NP	O	from	percent	NC
percent	NN	I-NP	O	6.7	.	NC
.	.	O	O	percent	In	NC
In	IN	I-PP	O	.	a	C
a	DT	I-NP	O	In	filing	NC
filing	NN	I-NP	O	a	with	NC
with	IN	I-PP	O	filing	the	NC
the	DT	I-NP	O	with	Securities	NC
Securities	NNPS	I-NP	ORG	the	and	C
and	CC	I-NP	ORG	Securities	Exchnage	NC
Exchnage	NNP	I-NP	ORG	and	Commission	C
Commission	NNP	I-NP	ORG	Exchnage	,	C
,	,	O	O	Commission	Buffett	NC
Buffett	NNP	I-NP	PER	,	said	C
said	VBD	I-VP	O	Buffett	he	NC
he	PRP	I-NP	O	said	bought	NC
bought	VBD	I-VP	O	he	62,900	NC
62,900	CD	I-NP	O	bought	additional	NC
additional	JJ	I-NP	O	62,900	common	NC
common	JJ	I-NP	O	additional	shares	NC
shares	NNS	I-NP	O	common	of	NC
of	IN	I-PP	O	shares	the	NC
the	DT	I-NP	O	of	Boston-based	NC
Boston-based	JJ	I-NP	MISC	the	real	C
real	JJ	I-NP	O	Boston-based	estate	NC
estate	NN	I-NP	O	real	investment	NC
investment	NN	I-NP	O	estate	trust	NC
trust	NN	I-NP	O	investment	at	NC
at	IN	I-PP	O	trust	prices	NC
prices	NNS	I-NP	O	at	ranging	NC
ranging	VBG	I-VP	O	prices	from	NC
from	IN	I-PP	O	ranging	$	NC
$	$	I-NP	O	from	7.65	NC
7.65	CD	I-NP	O	$	to	NC
to	TO	I-NP	O	7.65	$	NC
$	$	I-NP	O	to	8.02	NC
8.02	CD	I-NP	O	$	a	NC
a	DT	B-NP	O	8.02	share	NC
share	NN	I-NP	O	a	.	NC
.	.	O	O	share	The	NC
The	DT	I-NP	O	.	purchases	C
purchases	NNS	I-NP	O	The	increased	NC
increased	VBD	I-VP	O	purchases	his	NC
his	PRP$	I-NP	O	increased	holding	NC
holding	NN	I-NP	O	his	in	NC
in	IN	I-PP	O	holding	the	NC
the	DT	I-NP	O	in	company	NC
company	NN	I-NP	O	the	to	NC
to	TO	I-PP	O	company	725,900	NC
725,900	CD	I-NP	O	to	shares	NC
shares	NNS	I-NP	O	725,900	,	NC
,	,	O	O	shares	which	NC
which	WDT	I-NP	O	,	was	NC
was	VBD	I-VP	O	which	purchased	NC
purchased	VBN	I-VP	O	was	for	NC
for	IN	I-PP	O	purchased	a	NC
a	DT	I-NP	O	for	total	NC
total	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	total	$	NC
$	$	I-NP	O	of	6.2	NC
6.2	CD	I-NP	O	$	million	NC
million	CD	I-NP	O	6.2	,	NC
,	,	O	O	million	he	NC
he	PRP	I-NP	O	,	said	NC
said	VBD	I-VP	O	he	.	NC
.	.	O	O	said	Buffett	NC
Buffett	NNP	I-NP	PER	.	,	C
,	,	O	O	Buffett	who	NC
who	WP	I-NP	O	,	is	NC
is	VBZ	I-VP	O	who	well-known	NC
well-known	JJ	I-ADJP	O	is	as	NC
as	IN	I-PP	O	well-known	a	NC
a	DT	I-NP	O	as	long-term	NC
long-term	JJ	I-NP	O	a	investor	NC
investor	NN	I-NP	O	long-term	,	NC
,	,	O	O	investor	is	NC
is	VBZ	I-VP	O	,	chairman	NC
chairman	NN	I-NP	O	is	of	NC
of	IN	I-PP	O	chairman	Berkshire	NC
Berkshire	NNP	I-NP	ORG	of	Hathaway	C
Hathaway	NNP	I-NP	ORG	Berkshire	Inc	C
Inc	NNP	I-NP	ORG	Hathaway	,	C
,	,	O	O	Inc	a	NC
a	DT	I-NP	O	,	holding	NC
holding	VBG	I-NP	O	a	company	NC
company	NN	I-NP	O	holding	through	NC
through	IN	I-PP	O	company	which	NC
which	WDT	I-NP	O	through	he	NC
he	PRP	B-NP	O	which	holds	NC
holds	VBZ	I-VP	O	he	investments	NC
investments	NNS	I-NP	O	holds	in	NC
in	IN	I-PP	O	investments	several	NC
several	JJ	I-NP	O	in	large	NC
large	JJ	I-NP	O	several	U.S.	NC
U.S.	NNP	I-NP	LOC	large	companies	C
companies	NNS	I-NP	O	U.S.	.	NC
.	.	O	O	companies	Colombia	NC
Colombia	NNP	I-NP	LOC	.	,	C
,	,	O	O	Colombia	U.S.	NC
U.S.	NNP	I-NP	LOC	,	reach	C
reach	NN	I-NP	O	U.S.	aviation	NC
aviation	NN	I-NP	O	reach	agreement	NC
agreement	NN	I-NP	O	aviation	.	NC
.	.	O	O	agreement	MIAMI	NC
MIAMI	NNP	I-NP	LOC	.	1996-08-23	C
1996-08-23	CD	I-NP	O	MIAMI	The	NC
The	DT	I-NP	O	1996-08-23	U.S.	C
U.S.	NNP	I-NP	LOC	The	and	C
and	CC	I-NP	O	U.S.	Colombian	NC
Colombian	JJ	I-NP	MISC	and	governments	C
governments	NNS	I-NP	O	Colombian	reached	NC
reached	VBD	I-VP	O	governments	an	NC
an	DT	I-NP	O	reached	agreement	NC
agreement	NN	I-NP	O	an	that	NC
that	WDT	B-NP	O	agreement	will	NC
will	MD	I-VP	O	that	allow	NC
allow	VB	I-VP	O	will	AMR	NC
AMR	NNP	I-NP	ORG	allow	Corp	C
Corp	NNP	I-NP	ORG	AMR	's	C
's	POS	B-NP	O	Corp	American	NC
American	NNP	I-NP	ORG	's	Airlines	C
Airlines	NNP	I-NP	ORG	American	to	C
to	TO	I-VP	O	Airlines	operate	NC
operate	VB	I-VP	O	to	three	NC
three	CD	I-NP	O	operate	round-trip	NC
round-trip	JJ	I-NP	O	three	flights	NC
flights	NNS	I-NP	O	round-trip	between	NC
between	IN	I-PP	O	flights	New	NC
New	NNP	I-NP	LOC	between	York	C
York	NNP	I-NP	LOC	New	and	C
and	CC	O	O	York	Bogota	NC
Bogota	NNP	I-NP	LOC	and	,	C
,	,	O	O	Bogota	the	NC
the	DT	I-NP	O	,	Department	NC
Department	NNP	I-NP	ORG	the	of	C
of	IN	I-PP	ORG	Department	Transportation	NC
Transportation	NNP	I-NP	ORG	of	said	C
said	VBD	I-VP	O	Transportation	Friday	NC
Friday	NNP	I-NP	O	said	.	C
.	.	O	O	Friday	Under	NC
Under	IN	I-PP	O	.	the	C
the	DT	I-NP	O	Under	agreement	NC
agreement	NN	I-NP	O	the	,	NC
,	,	O	O	agreement	which	NC
which	WDT	I-NP	O	,	followed	NC
followed	VBD	I-VP	O	which	talks	NC
talks	NNS	I-NP	O	followed	in	NC
in	IN	I-PP	O	talks	Miami	NC
Miami	NNP	I-NP	LOC	in	this	C
this	DT	B-NP	O	Miami	week	NC
week	NN	I-NP	O	this	,	NC
,	,	O	O	week	AMR	NC
AMR	NNP	I-NP	ORG	,	also	C
also	RB	I-ADVP	O	AMR	will	NC
