token	pos	chunk	NER	previous	following	capitals
at	IN	I-PP	O	unchanged	4.5	NC
4.5	CD	I-NP	O	at	percent	NC
percent	NN	I-NP	O	4.5	,	NC
,	,	O	O	percent	a	NC
a	DT	I-NP	O	,	statement	NC
statement	NN	I-NP	O	a	said	NC
said	VBD	I-VP	O	statement	.	NC
.	.	O	O	said	Economist	NC
Economist	NNP	I-NP	O	.	Alonso	C
Alonso	NNP	I-NP	PER	Economist	Cervera	C
Cervera	NNP	I-NP	PER	Alonso	said	C
said	VBD	I-VP	O	Cervera	the	NC
the	DT	I-NP	O	said	revisions	NC
revisions	NNS	I-NP	O	the	were	NC
were	VBD	I-VP	O	revisions	chiefly	NC
chiefly	RB	I-VP	O	were	fueled	NC
fueled	VBN	I-VP	O	chiefly	by	NC
by	IN	I-PP	O	fueled	stronger	NC
stronger	JJR	I-NP	O	by	than	NC
than	IN	I-NP	O	stronger	expected	NC
expected	VBN	I-NP	O	than	growth	NC
growth	NN	I-NP	O	expected	of	NC
of	IN	I-PP	O	growth	7.2	NC
7.2	CD	I-NP	O	of	percent	NC
percent	NN	I-NP	O	7.2	in	NC
in	IN	I-PP	O	percent	the	NC
the	DT	I-NP	O	in	second	NC
second	JJ	I-NP	O	the	quarter	NC
quarter	NN	I-NP	O	second	and	NC
and	CC	O	O	quarter	he	NC
he	PRP	I-NP	O	and	forecast	NC
forecast	NN	I-NP	O	he	an	NC
an	DT	B-NP	O	forecast	annual	NC
annual	JJ	I-NP	O	an	GDP	NC
GDP	NNP	I-NP	O	annual	rise	C
rise	NN	I-NP	O	GDP	of	NC
of	IN	I-PP	O	rise	6.1	NC
6.1	CD	I-NP	O	of	percent	NC
percent	NN	I-NP	O	6.1	in	NC
in	IN	I-PP	O	percent	the	NC
the	DT	I-NP	O	in	third	NC
third	JJ	I-NP	O	the	quarter	NC
quarter	NN	I-NP	O	third	and	NC
and	CC	O	O	quarter	4.9	NC
4.9	CD	I-NP	O	and	percent	NC
percent	NN	I-NP	O	4.9	in	NC
in	IN	I-PP	O	percent	Q4	NC
Q4	NN	I-NP	O	in	.	C
.	.	O	O	Q4	The	NC
The	DT	I-NP	O	.	firm	C
firm	NN	I-NP	O	The	also	NC
also	RB	I-ADVP	O	firm	revised	NC
revised	VBD	I-VP	O	also	down	NC
down	RB	I-ADVP	O	revised	its	NC
its	PRP$	I-NP	O	down	year-end	NC
year-end	NN	I-NP	O	its	peso	NC
peso	NN	I-NP	O	year-end	forecast	NC
forecast	NN	I-NP	O	peso	to	NC
to	TO	I-PP	O	forecast	7.85-8.15	NC
7.85-8.15	CD	I-NP	O	to	per	NC
per	IN	I-NP	O	7.85-8.15	dollar	NC
dollar	NN	I-NP	O	per	from	NC
from	IN	I-PP	O	dollar	8.20-8.50	NC
8.20-8.50	CD	I-NP	O	from	.	NC
.	.	O	O	8.20-8.50	It	NC
It	PRP	I-NP	O	.	forecast	C
forecast	NN	I-NP	O	It	an	NC
an	DT	B-NP	O	forecast	end	NC
end	NN	I-NP	O	an	1997	NC
1997	CD	I-NP	O	end	peso	NC
peso	NN	I-NP	O	1997	in	NC
in	IN	I-PP	O	peso	the	NC
the	DT	I-NP	O	in	range	NC
range	NN	I-NP	O	the	of	NC
of	IN	I-PP	O	range	9.20-9.40	NC
9.20-9.40	JJ	I-ADVP	O	of	.	NC
.	.	O	O	9.20-9.40	Interacciones	NC
Interacciones	NNS	I-NP	ORG	.	kept	C
kept	VBD	I-VP	O	Interacciones	its	NC
its	PRP$	I-NP	O	kept	1996	NC
1996	CD	I-NP	O	its	and	NC
and	CC	O	O	1996	1997	NC
1997	CD	I-NP	O	and	inflation	NC
inflation	NN	I-NP	O	1997	forecast	NC
forecast	NN	I-NP	O	inflation	unchanged	NC
unchanged	JJ	I-ADJP	O	forecast	at	NC
at	IN	I-PP	O	unchanged	26	NC
26	CD	I-NP	O	at	percent	NC
percent	NN	I-NP	O	26	and	NC
and	CC	I-NP	O	percent	20	NC
20	CD	I-NP	O	and	percent	NC
percent	NN	I-NP	O	20	,	NC
,	,	O	O	percent	expecting	NC
expecting	VBG	I-VP	O	,	the	NC
the	DT	I-NP	O	expecting	government	NC
government	NN	I-NP	O	the	's	NC
's	POS	B-NP	O	government	1997	NC
1997	CD	I-NP	O	's	inflation	NC
inflation	NN	I-NP	O	1997	target	NC
target	NN	I-NP	O	inflation	to	NC
to	TO	I-VP	O	target	be	NC
be	VB	I-VP	O	to	around	NC
around	RB	I-NP	O	be	15	NC
15	CD	I-NP	O	around	percent	NC
percent	NN	I-NP	O	15	.	NC
.	.	O	O	percent	It	NC
It	PRP	I-NP	O	.	bumped	C
bumped	VBD	I-VP	O	It	up	NC
up	RP	I-PRT	O	bumped	its	NC
its	PRP$	I-NP	O	up	average	NC
average	JJ	I-NP	O	its	interest	NC
interest	NN	I-NP	O	average	rate	NC
rate	NN	I-NP	O	interest	projection	NC
projection	NN	I-NP	O	rate	in	NC
in	IN	I-PP	O	projection	1997	NC
1997	CD	I-NP	O	in	to	NC
to	TO	I-PP	O	1997	25.8	NC
25.8	CD	I-NP	O	to	percent	NC
percent	NN	I-NP	O	25.8	from	NC
from	IN	I-PP	O	percent	23	NC
23	CD	I-NP	O	from	percent	NC
percent	NN	I-NP	O	23	.	NC
.	.	O	O	percent	Fiscal	NC
Fiscal	JJ	I-NP	O	.	policy	C
policy	NN	I-NP	O	Fiscal	was	NC
was	VBD	I-VP	O	policy	expected	NC
expected	VBN	I-VP	O	was	to	NC
to	TO	I-VP	O	expected	be	NC
be	VB	I-VP	O	to	loosened	NC
loosened	VBN	I-VP	O	be	a	NC
a	DT	I-NP	O	loosened	bit	NC
bit	NN	I-NP	O	a	in	NC
in	IN	I-PP	O	bit	the	NC
the	DT	I-NP	O	in	second	NC
second	JJ	I-NP	O	the	half	NC
half	NN	I-NP	O	second	of	NC
of	IN	I-PP	O	half	this	NC
this	DT	I-NP	O	of	year	NC
year	NN	I-NP	O	this	,	NC
,	,	O	O	year	boosting	NC
boosting	VBG	I-VP	O	,	growth	NC
growth	NN	I-NP	O	boosting	without	NC
without	IN	I-PP	O	growth	running	NC
running	VBG	I-VP	O	without	into	NC
into	IN	I-PP	O	running	a	NC
a	DT	I-NP	O	into	deficit	NC
deficit	NN	I-NP	O	a	.	NC
.	.	O	O	deficit	""""	NC
""""	""""	O	O	.	Next	NC
Next	NNP	I-NP	O	""""	year	C
year	NN	I-NP	O	Next	,	NC
,	,	O	O	year	the	NC
the	DT	I-NP	O	,	fiscal	NC
fiscal	JJ	I-NP	O	the	policy	NC
policy	NN	I-NP	O	fiscal	will	NC
will	MD	I-VP	O	policy	have	NC
have	VB	I-VP	O	will	less	NC
less	JJR	I-NP	O	have	margin	NC
margin	NN	I-NP	O	less	of	NC
of	IN	I-PP	O	margin	freedom	NC
freedom	NN	I-NP	O	of	because	NC
because	IN	I-SBAR	O	freedom	the	NC
the	DT	I-NP	O	because	government	NC
government	NN	I-NP	O	the	will	NC
will	MD	I-VP	O	government	have	NC
have	VB	I-VP	O	will	to	NC
to	TO	I-VP	O	have	face	NC
face	VB	I-VP	O	to	commitments	NC
commitments	NNS	I-NP	O	face	that	NC
that	IN	I-SBAR	O	commitments	it	NC
it	PRP	I-NP	O	that	has	NC
has	VBZ	I-VP	O	it	taken	NC
taken	VBN	I-VP	O	has	on	NC
on	IN	I-ADVP	O	taken	under	NC
under	IN	I-PP	O	on	different	NC
different	JJ	I-NP	O	under	support	NC
support	NN	I-NP	O	different	schemes	NC
schemes	NNS	I-NP	O	support	for	NC
for	IN	I-PP	O	schemes	the	NC
the	DT	I-NP	O	for	banks	NC
banks	NNS	I-NP	O	the	,	NC
,	,	I-NP	O	banks	debtors	NC
debtors	NNS	I-NP	O	,	and	NC
and	CC	I-NP	O	debtors	firms	NC
firms	NNS	I-NP	O	and	,	NC
,	,	O	O	firms	""""	NC
""""	""""	O	O	,	the	NC
the	DT	I-NP	O	""""	brokerage	NC
brokerage	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	brokerage	.	NC
.	.	O	O	said	--	NC
--	:	I-NP	O	.	Henry	NC
Henry	NNP	I-NP	PER	--	Tricks	C
Tricks	NNP	I-NP	PER	Henry	,	C
,	,	O	O	Tricks	Mexico	NC
Mexico	NNP	I-NP	LOC	,	City	C
City	NNP	I-NP	LOC	Mexico	newsroom	C
newsroom	NN	I-NP	O	City	+525	NC
+525	CD	B-NP	O	newsroom	728-9560	NC
728-9560	JJ	I-NP	O	+525	Bancomext	NC
Bancomext	NN	I-NP	ORG	728-9560	official	C
official	NN	I-NP	O	Bancomext	says	NC
says	VBZ	I-VP	O	official	Mexico	NC
Mexico	NNP	I-NP	LOC	says	peso	C
peso	NN	I-NP	O	Mexico	level	NC
level	NN	I-NP	O	peso	suitable	NC
suitable	JJ	I-ADJP	O	level	.	NC
.	.	O	O	suitable	MEXICO	NC
MEXICO	NNP	I-NP	LOC	.	CITY	C
CITY	NNP	I-NP	LOC	MEXICO	1996-08-26	C
1996-08-26	CD	I-NP	O	CITY	A	NC
A	DT	I-NP	O	1996-08-26	top	C
top	JJ	I-NP	O	A	official	NC
official	NN	I-NP	O	top	of	NC
of	IN	I-PP	O	official	export	NC
export	NN	I-NP	O	of	development	NC
development	NN	I-NP	O	export	bank	NC
bank	NN	I-NP	O	development	Bancomext	NC
Bancomext	NNP	I-NP	ORG	bank	said	C
said	VBD	I-VP	O	Bancomext	the	NC
the	DT	I-NP	O	said	peso	NC
peso	NN	I-NP	O	the	's	NC
's	POS	B-NP	O	peso	appreciation	NC
appreciation	NN	I-NP	O	's	against	NC
against	IN	I-PP	O	appreciation	the	NC
the	DT	I-NP	O	against	dollar	NC
dollar	NN	I-NP	O	the	this	NC
this	DT	B-NP	O	dollar	year	NC
year	NN	I-NP	O	this	has	NC
has	VBZ	I-VP	O	year	not	NC
not	RB	I-VP	O	has	hurt	NC
hurt	VB	I-VP	O	not	demand	NC
demand	NN	I-NP	O	hurt	for	NC
for	IN	I-PP	O	demand	Mexican	NC
Mexican	JJ	I-NP	MISC	for	exports	C
exports	NNS	I-NP	O	Mexican	.	NC
.	.	O	O	exports	""""	NC
""""	""""	O	O	.	We	NC
We	PRP	I-NP	O	""""	have	C
have	VBP	I-VP	O	We	a	NC
a	DT	I-NP	O	have	suitable	NC
suitable	JJ	I-NP	O	a	exchange	NC
exchange	NN	I-NP	O	suitable	rate	NC
rate	NN	I-NP	O	exchange	.	NC
.	.	O	O	rate	We	NC
We	PRP	I-NP	O	.	have	C
have	VBP	I-VP	O	We	n't	NC
n't	RB	I-VP	O	have	felt	NC
felt	VBN	I-VP	O	n't	a	NC
a	DT	I-NP	O	felt	drop-off	NC
drop-off	NN	I-NP	O	a	in	NC
in	IN	I-PP	O	drop-off	demand	NC
demand	NN	I-NP	O	in	....	NC
....	NNS	I-NP	O	demand	We	NC
We	PRP	I-NP	O	....	have	C
have	VBP	I-VP	O	We	no	NC
no	DT	I-NP	O	have	basis	NC
basis	NN	I-NP	O	no	for	NC
for	IN	I-PP	O	basis	saying	NC
saying	VBG	I-VP	O	for	that	NC
that	IN	I-SBAR	O	saying	the	NC
the	DT	I-NP	O	that	exchange	NC
exchange	NN	I-NP	O	the	rate	NC
rate	NN	I-NP	O	exchange	is	NC
is	VBZ	I-VP	O	rate	affecting	NC
affecting	VBG	I-VP	O	is	exports	NC
exports	NNS	I-NP	O	affecting	,	NC
,	,	O	O	exports	""""	NC
""""	""""	O	O	,	Rafael	NC
Rafael	NNP	I-NP	PER	""""	Moreno	C
Moreno	NNP	I-NP	PER	Rafael	Turrent	C
Turrent	NNP	I-NP	PER	Moreno	,	C
,	,	O	O	Turrent	deputy	NC
deputy	JJ	I-NP	O	,	director	NC
director	NN	I-NP	O	deputy	general	NC
general	NN	I-NP	O	director	for	NC
for	IN	I-PP	O	general	foreign	NC
foreign	JJ	I-NP	O	for	trade	NC
trade	NN	I-NP	O	foreign	promotion	NC
promotion	NN	I-NP	O	trade	at	NC
at	IN	I-PP	O	promotion	the	NC
the	DT	I-NP	O	at	bank	NC
bank	NN	I-NP	O	the	,	NC
,	,	O	O	bank	said	NC
said	VBD	I-VP	O	,	at	NC
at	IN	I-PP	O	said	a	NC
a	DT	I-NP	O	at	news	NC
news	NN	I-NP	O	a	conference	NC
conference	NN	I-NP	O	news	.	NC
.	.	O	O	conference	Colombian	NC
Colombian	JJ	I-NP	MISC	.	peso	C
peso	NN	I-NP	O	Colombian	closes	NC
closes	VBZ	I-VP	O	peso	lower	NC
lower	JJR	I-NP	O	closes	,	NC
,	,	I-NP	O	lower	importers	NC
importers	NNS	I-NP	O	,	buy	NC
buy	VBP	I-VP	O	importers	dlrs	NC
dlrs	NNS	I-NP	O	buy	.	NC
.	.	O	O	dlrs	BOGOTA	NC
BOGOTA	DT	I-NP	LOC	.	1996-08-26	C
1996-08-26	CD	I-NP	O	BOGOTA	Colombia	NC
Colombia	NNP	I-NP	LOC	1996-08-26	's	C
's	POS	B-NP	O	Colombia	peso	NC
peso	NN	I-NP	O	's	closed	NC
closed	VBD	I-VP	O	peso	lower	NC
lower	JJR	I-ADJP	O	closed	at	NC
at	IN	I-PP	O	lower	1,044	NC
1,044	CD	I-NP	O	at	after	NC
after	IN	I-PP	O	1,044	coming	NC
coming	VBG	I-NP	O	after	under	NC
under	IN	I-PP	O	coming	pressure	NC
pressure	NN	I-NP	O	under	from	NC
from	IN	I-PP	O	pressure	dollar-buying	NC
dollar-buying	NN	I-NP	O	from	by	NC
by	IN	I-PP	O	dollar-buying	importers	NC
importers	NNS	I-NP	O	by	seeking	NC
seeking	VBG	I-VP	O	importers	to	NC
to	TO	I-VP	O	seeking	meet	NC
meet	VB	I-VP	O	to	their	NC
their	PRP$	I-NP	O	meet	commitments	NC
commitments	NNS	I-NP	O	their	abroad	NC
abroad	RB	I-ADVP	O	commitments	,	NC
,	,	O	O	abroad	interbank	NC
interbank	NN	I-NP	O	,	dealers	NC
dealers	NNS	I-NP	O	interbank	said	NC
said	VBD	I-VP	O	dealers	.	NC
.	.	O	O	said	It	NC
It	PRP	I-NP	O	.	was	C
was	VBD	I-VP	O	It	the	NC
the	DT	I-NP	O	was	second	NC
second	JJ	I-NP	O	the	consecutive	NC
consecutive	JJ	I-NP	O	second	session	NC
session	NN	I-NP	O	consecutive	that	NC
that	WDT	B-NP	O	session	saw	NC
saw	VBD	I-VP	O	that	the	NC
the	DT	I-NP	O	saw	peso	NC
peso	NN	I-NP	O	the	,	NC
,	,	O	O	peso	which	NC
which	WDT	I-NP	O	,	ended	NC
ended	VBD	I-VP	O	which	at	NC
at	IN	I-PP	O	ended	1,041	NC
1,041	CD	I-NP	O	at	Friday	NC
Friday	NNP	B-NP	O	1,041	,	C
,	,	O	O	Friday	close	NC
close	JJ	I-NP	O	,	lower	NC
lower	JJR	I-NP	O	close	.	NC
.	.	O	O	lower	""""	NC
""""	""""	O	O	.	The	NC
The	DT	I-NP	O	""""	(	C
(	(	O	O	The	dollar	NC
dollar	NN	I-NP	O	(	's	NC
's	POS	I-NP	O	dollar	)	NC
)	)	O	O	's	rise	NC
rise	NN	I-NP	O	)	was	NC
was	VBD	I-VP	O	rise	due	NC
due	JJ	I-ADJP	O	was	to	NC
to	TO	I-VP	O	due	demand	NC
demand	VB	I-VP	O	to	from	NC
from	IN	I-PP	O	demand	importers	NC
importers	NNS	I-NP	O	from	who	NC
who	WP	B-NP	O	importers	have	NC
have	VBP	I-VP	O	who	a	NC
a	DT	I-NP	O	have	lot	NC
lot	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	lot	wire	NC
wire	NN	I-NP	O	of	transfers	NC
transfers	NNS	I-NP	O	wire	accumulated	NC
accumulated	VBN	I-VP	O	transfers	,	NC
,	,	O	O	accumulated	""""	NC
""""	""""	O	O	,	one	NC
one	CD	I-NP	O	""""	dealer	NC
dealer	NN	I-NP	O	one	said	NC
said	VBD	I-VP	O	dealer	.	NC
.	.	O	O	said	Contributing	NC
Contributing	VBG	I-VP	O	.	to	C
to	TO	I-PP	O	Contributing	the	NC
the	DT	I-NP	O	to	peso	NC
peso	NN	I-NP	O	the	's	NC
's	POS	B-NP	O	peso	weakness	NC
weakness	NN	I-NP	O	's	,	NC
,	,	O	O	weakness	another	NC
another	DT	I-NP	O	,	dealer	NC
dealer	NN	I-NP	O	another	said	NC
said	VBD	I-VP	O	dealer	banks	NC
banks	NNS	I-NP	O	said	who	NC
who	WP	B-NP	O	banks	might	NC
might	MD	I-VP	O	who	have	NC
have	VB	I-VP	O	might	sold	NC
sold	VBN	I-VP	O	have	greenbacks	NC
greenbacks	VBZ	B-VP	O	sold	in	NC
in	RB	I-ADVP	O	greenbacks	Monday	NC
Monday	NNP	I-NP	O	in	's	C
's	POS	B-NP	O	Monday	trading	NC
trading	NN	I-NP	O	's	appeared	NC
appeared	VBD	I-VP	O	trading	to	NC
to	TO	I-VP	O	appeared	shy	NC
shy	VB	I-VP	O	to	away	NC
away	RB	I-ADVP	O	shy	from	NC
from	IN	I-PP	O	away	the	NC
the	DT	I-NP	O	from	market	NC
market	NN	I-NP	O	the	.	NC
.	.	O	O	market	This	NC
This	DT	I-NP	O	.	,	C
,	,	O	O	This	according	NC
according	VBG	I-PP	O	,	to	NC
to	TO	B-PP	O	according	the	NC
the	DT	I-NP	O	to	trader	NC
trader	NN	I-NP	O	the	,	NC
,	,	O	O	trader	was	NC
was	VBD	I-VP	O	,	typical	NC
typical	JJ	I-ADJP	O	was	of	NC
of	IN	I-PP	O	typical	month-end	NC
month-end	NN	I-NP	O	of	position-squaring	NC
position-squaring	NN	B-NP	O	month-end	--	NC
--	:	O	O	position-squaring	and	NC
and	CC	O	O	--	the	NC
the	DT	I-NP	O	and	fact	NC
fact	NN	I-NP	O	the	that	NC
that	IN	I-SBAR	O	fact	a	NC
a	DT	I-NP	O	that	stronger	NC
stronger	JJR	I-NP	O	a	U.S.	NC
U.S.	NNP	I-NP	LOC	stronger	currency	C
currency	NN	I-NP	O	U.S.	helps	NC
helps	VBZ	I-VP	O	currency	limit	NC
limit	VBN	I-VP	O	helps	some	NC
some	DT	I-NP	O	limit	foreign	NC
foreign	JJ	I-NP	O	some	exchange	NC
exchange	NN	I-NP	O	foreign	losses	NC
losses	NNS	I-NP	O	exchange	.	NC
.	.	O	O	losses	Dealers	NC
Dealers	NNS	I-NP	O	.	reported	C
reported	VBD	I-VP	O	Dealers	355	NC
355	CD	I-NP	O	reported	trades	NC
trades	NNS	I-NP	O	355	for	NC
for	IN	I-PP	O	trades	a	NC
a	DT	I-NP	O	for	total	NC
total	NN	I-NP	O	a	of	NC
of	IN	I-PP	O	total	$	NC
$	$	I-NP	O	of	142	NC
142	CD	I-NP	O	$	million	NC
million	CD	I-NP	O	142	and	NC
and	CC	O	O	million	said	NC
said	VBD	I-VP	O	and	the	NC
the	DT	I-NP	O	said	peso	NC
peso	NN	I-NP	O	the	hit	NC
hit	VBD	I-VP	O	peso	an	NC
an	DT	I-NP	O	hit	intra-day	NC
intra-day	JJ	I-NP	O	an	high	NC
high	NN	I-NP	O	intra-day	of	NC
of	IN	I-PP	O	high	1,037	NC
1,037	CD	I-NP	O	of	before	NC
before	IN	I-PP	O	1,037	heading	NC
heading	VBG	I-VP	O	before	lower	NC
lower	JJR	I-NP	O	heading	into	NC
into	IN	I-PP	O	lower	the	NC
the	DT	I-NP	O	into	close	NC
close	NN	I-NP	O	the	.	NC
.	.	O	O	close	--	NC
--	:	I-NP	O	.	Juan	NC
Juan	NNP	I-NP	PER	--	Guillermo	C
Guillermo	NNP	I-NP	PER	Juan	Londono	C
Londono	NNP	I-NP	PER	Guillermo	,	C
,	,	O	O	Londono	Bogota	NC
Bogota	NNP	I-NP	LOC	,	newsroom	C
newsroom	NN	I-NP	O	Bogota	,	NC
,	,	O	O	newsroom	571	NC
571	CD	I-ADVP	O	,	610	NC
610	CD	I-NP	O	571	7944	NC
7944	CD	I-NP	O	610	Japan	NC
Japan	NNP	I-NP	LOC	7944	's	C
's	POS	B-NP	O	Japan	Hashimoto	NC
Hashimoto	NNP	I-NP	PER	's	leaves	C
leaves	VBZ	I-VP	O	Hashimoto	Brazil	NC
Brazil	NNP	I-NP	LOC	leaves	for	C
for	IN	I-PP	O	Brazil	Peru	NC
Peru	NNP	I-NP	LOC	for	.	C
.	.	O	O	Peru	BRASILIA	NC
BRASILIA	NNP	I-NP	LOC	.	1996-08-26	C
1996-08-26	CD	I-NP	O	BRASILIA	Japanese	NC
Japanese	JJ	I-NP	MISC	1996-08-26	Prime	C
Prime	NNP	I-NP	O	Japanese	Minister	C
Minister	NNP	I-NP	O	Prime	Ryutaro	C
Ryutaro	NNP	I-NP	PER	Minister	Hashimoto	C
Hashimoto	NNP	I-NP	PER	Ryutaro	left	C
left	VBD	I-VP	O	Hashimoto	Brasilia	NC
Brasilia	NNP	I-NP	LOC	left	on	C
on	IN	I-PP	O	Brasilia	Monday	NC
Monday	NNP	I-NP	O	on	for	C
for	IN	I-PP	O	Monday	Lima	NC
Lima	NNP	I-NP	LOC	for	,	C
,	,	O	O	Lima	the	NC
the	DT	I-NP	O	,	penultimate	NC
penultimate	JJ	I-NP	O	the	stop	NC
stop	NN	I-NP	O	penultimate	on	NC
on	IN	I-PP	O	stop	a	NC
a	DT	I-NP	O	on	10-day	NC
10-day	JJ	I-NP	O	a	Latin	NC
Latin	NNP	I-NP	MISC	10-day	American	C
American	NNP	I-NP	MISC	Latin	tour	C
tour	NN	I-NP	O	American	,	NC
,	,	O	O	tour	a	NC
a	DT	I-NP	O	,	Brazilian	NC
Brazilian	JJ	I-NP	MISC	a	Foreign	C
Foreign	NNP	I-NP	ORG	Brazilian	Ministry	C
Ministry	NNP	I-NP	ORG	Foreign	spokeswoman	C
spokeswoman	NN	I-NP	O	Ministry	said	NC
said	VBD	I-VP	O	spokeswoman	.	NC
.	.	O	O	said	Hashimoto	NC
Hashimoto	NNP	I-NP	PER	.	,	C
,	,	O	O	Hashimoto	who	NC
who	WP	I-NP	O	,	has	NC
has	VBZ	I-VP	O	who	already	NC
already	RB	I-VP	O	has	visited	NC
visited	VBD	I-VP	O	already	Mexico	NC
Mexico	NNP	I-NP	LOC	visited	and	C
and	CC	I-NP	O	Mexico	Chile	NC
Chile	NNP	I-NP	LOC	and	,	C
,	,	O	O	Chile	spent	NC
spent	VBD	I-VP	O	,	three	NC
three	CD	I-NP	O	spent	days	NC
days	NNS	I-NP	O	three	in	NC
in	IN	I-PP	O	days	Brazil	NC
Brazil	NNP	I-NP	LOC	in	.	C
.	.	O	O	Brazil	After	NC
After	IN	I-PP	O	.	Peru	C
Peru	NNP	I-NP	LOC	After	,	C
,	,	O	O	Peru	he	NC
he	PRP	I-NP	O	,	was	NC
was	VBD	I-VP	O	he	due	NC
due	JJ	I-ADJP	O	was	to	NC
to	TO	I-VP	O	due	go	NC
go	VB	I-VP	O	to	to	NC
to	TO	I-PP	O	go	Costa	NC
Costa	NNP	I-NP	LOC	to	Rica	C
Rica	NNP	I-NP	LOC	Costa	.	C
.	.	O	O	Rica	Nicaraguan	NC
Nicaraguan	JJ	I-NP	MISC	.	president	C
president	NN	I-NP	O	Nicaraguan	has	NC
has	VBZ	I-VP	O	president	operation	NC
operation	NN	I-NP	O	has	in	NC
in	IN	I-PP	O	operation	U.S	NC
U.S	NNP	I-NP	LOC	in	.	C
.	.	O	O	U.S	MANAGUA	NC
MANAGUA	NNP	I-NP	LOC	.	,	C
,	,	O	O	MANAGUA	Nicaragua	NC
Nicaragua	NNP	I-NP	LOC	,	1996-08-26	C
1996-08-26	CD	I-NP	O	Nicaragua	Nicaraguan	NC
Nicaraguan	NNP	I-NP	MISC	1996-08-26	President	C
President	NNP	I-NP	O	Nicaraguan	Violeta	C
Violeta	NNP	I-NP	PER	President	Chamorro	C
Chamorro	NNP	I-NP	PER	Violeta	underwent	C
underwent	VBD	I-VP	O	Chamorro	successful	NC
successful	JJ	I-NP	O	underwent	surgery	NC
surgery	NN	I-NP	O	successful	in	NC
in	IN	I-PP	O	surgery	the	NC
the	DT	I-NP	O	in	United	NC
United	NNP	I-NP	LOC	the	States	C
States	NNP	I-NP	LOC	United	on	C
on	IN	I-PP	O	States	Monday	NC
Monday	NNP	I-NP	O	on	to	C
to	TO	I-VP	O	Monday	correct	NC
correct	VB	I-VP	O	to	a	NC
a	DT	I-NP	O	correct	compression	NC
compression	NN	I-NP	O	a	in	NC
in	IN	I-PP	O	compression	her	NC
her	PRP$	I-NP	O	in	lower	NC
lower	JJR	I-NP	O	her	spinal	NC
spinal	JJ	I-NP	O	lower	column	NC
column	NN	I-NP	O	spinal	,	NC
,	,	O	O	column	the	NC
the	DT	I-NP	O	,	government	NC
government	NN	I-NP	O	the	said	NC
said	VBD	I-VP	O	government	.	NC
.	.	O	O	said	Doctors	NC
Doctors	NNS	I-NP	O	.	at	C
at	IN	I-PP	O	Doctors	Johns	NC
Johns	NNP	I-NP	LOC	at	Hopkins	C
Hopkins	NNP	I-NP	LOC	Johns	Hospital	C
Hospital	NNP	I-NP	LOC	Hopkins	in	C
in	IN	I-PP	O	Hospital	Baltimore	NC
Baltimore	NNP	I-NP	LOC	in	found	C
found	VBD	I-VP	O	Baltimore	an	NC
an	DT	I-NP	O	found	inflamation	NC
inflamation	NN	I-NP	O	an	in	NC
in	IN	I-PP	O	inflamation	her	NC
her	PRP$	I-NP	O	in	spinal	NC
spinal	JJ	I-NP	O	her	column	NC
column	NN	I-NP	O	spinal	that	NC
that	IN	B-NP	O	column	,	NC
,	,	O	O	that	once	NC
once	RB	I-VP	O	,	treated	NC
treated	VBN	I-VP	O	once	,	NC
,	,	O	O	treated	will	NC
will	MD	I-VP	O	,	free	NC
free	VB	I-VP	O	will	her	NC
her	PRP	I-NP	O	free	of	NC
of	IN	I-PP	O	her	chronic	NC
chronic	JJ	I-NP	O	of	pain	NC
pain	NN	I-NP	O	chronic	in	NC
in	IN	I-PP	O	pain	her	NC
her	PRP	I-NP	O	in	back	NC
back	RB	I-ADVP	O	her	and	NC
and	CC	O	O	back	one	NC
one	CD	I-NP	O	and	leg	NC
leg	NN	I-NP	O	one	that	NC
that	WDT	B-NP	O	leg	has	NC
has	VBZ	I-VP	O	that	limited	NC
limited	VBN	I-VP	O	has	her	NC
her	PRP$	I-NP	O	limited	movement	NC
movement	NN	I-NP	O	her	,	NC
,	,	O	O	movement	a	NC
a	DT	I-NP	O	,	government	NC
government	NN	I-NP	O	a	statement	NC
statement	NN	I-NP	O	government	said	NC
said	VBD	I-VP	O	statement	.	NC
.	.	O	O	said	""""	NC
""""	""""	O	O	.	(	NC
(	(	O	O	""""	Chamorro	NC
Chamorro	NNP	I-NP	PER	(	)	C
)	)	O	O	Chamorro	is	NC
is	VBZ	I-VP	O	)	in	NC
in	IN	I-PP	O	is	good	NC
good	JJ	I-NP	O	in	health	NC
health	NN	I-NP	O	good	and	NC
and	CC	O	O	health	,	NC
,	,	O	O	and	according	NC
according	VBG	I-PP	O	,	to	NC
to	TO	B-PP	O	according	her	NC
her	PRP$	I-NP	O	to	doctors	NC
doctors	NNS	I-NP	O	her	,	NC
,	,	O	O	doctors	will	NC
will	MD	I-VP	O	,	be	NC
be	VB	I-VP	O	will	able	NC
able	JJ	I-ADJP	O	be	to	NC
to	TO	I-VP	O	able	return	NC
return	VB	I-VP	O	to	to	NC
to	TO	I-PP	O	return	Nicaragua	NC
Nicaragua	NNP	I-NP	LOC	to	next	C
next	JJ	B-NP	O	Nicaragua	week	NC
week	NN	I-NP	O	next	,	NC
,	,	O	O	week	""""	NC
""""	""""	O	O	,	it	NC
it	PRP	I-NP	O	""""	said	NC
said	VBD	I-VP	O	it	.	NC
.	.	O	O	said	Chamorro	NC
